DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
2024-03-26 07:10:00,12.0,0.0,1014.54,24.34,78.75,2274.83,1.0,298.0,0.92,2024,3,85,7,10,0,2274.83
2024-03-26 07:20:00,12.0,0.0,1014.76,24.62,75.8,2429.83,1.0,298.0,1.03,2024,3,85,7,20,0,2429.83
2024-03-26 07:30:00,12.0,0.0,1014.92,24.9,74.27,2640.83,1.0,298.0,1.27,2024,3,85,7,30,0,2640.83
2024-03-26 07:40:00,12.0,0.0,1015.16,25.14,73.66,2860.58,1.0,298.0,1.53,2024,3,85,7,40,0,2860.58
2024-03-26 07:50:00,12.0,0.0,1015.32,25.4,73.22,3064.25,1.0,298.0,1.76,2024,3,85,7,50,0,3064.25
2024-03-26 08:00:00,12.0,0.0,1015.37,25.61,72.97,3205.42,1.0,298.0,1.95,2024,3,85,8,0,0,3205.42
2024-03-26 08:10:00,12.0,0.29,1015.51,25.74,72.34,3366.83,1.0,298.0,2.21,2024,3,85,8,10,0,3366.83
2024-03-26 08:20:00,12.0,0.06,1015.58,25.96,70.82,3242.75,1.0,298.0,2.05,2024,3,85,8,20,0,3242.75
2024-03-26 08:30:00,12.0,0.08,1015.58,26.19,69.81,3642.5,1.0,298.0,2.77,2024,3,85,8,30,0,3642.5
2024-03-26 08:40:00,12.0,0.0,1015.5,26.44,69.89,3789.84,1.0,298.0,2.99,2024,3,85,8,40,0,3789.84
2024-03-26 08:50:00,12.0,0.0,1015.5,26.68,69.66,3952.42,1.0,298.0,3.39,2024,3,85,8,50,0,3952.42
2024-03-26 09:00:00,12.0,0.04,1015.65,26.89,69.01,4156.33,1.0,298.0,3.86,2024,3,85,9,0,0,4156.33
2024-03-26 09:10:00,12.0,0.24,1015.75,27.04,68.56,4357.08,1.0,298.0,4.35,2024,3,85,9,10,0,4357.08
2024-03-26 09:20:00,12.0,0.12,1015.77,27.29,67.5,4547.92,1.0,298.0,4.78,2024,3,85,9,20,0,4547.92
2024-03-26 09:30:00,12.0,0.0,1015.82,27.48,67.3,4772.25,1.0,298.0,5.47,2024,3,85,9,30,0,4772.25
2024-03-26 09:40:00,12.0,0.07,1015.96,27.67,66.33,5050.5,1.0,298.0,6.35,2024,3,85,9,40,0,5050.5
2024-03-26 09:50:00,12.0,0.1,1015.88,27.93,66.07,5333.92,1.0,298.0,7.12,2024,3,85,9,50,0,5333.92
2024-03-26 10:00:00,12.0,0.37,1015.99,28.03,65.89,5633.58,1.0,298.0,8.1,2024,3,85,10,0,0,5633.58
2024-03-26 10:10:00,12.0,0.83,1016.21,27.98,69.42,6097.83,1.0,298.0,9.65,2024,3,85,10,10,0,6097.83
2024-03-26 10:20:00,12.0,0.55,1016.35,28.07,70.08,6706.67,1.0,298.0,11.62,2024,3,85,10,20,0,6706.67
2024-03-26 10:30:00,12.0,0.66,1016.41,28.38,69.5,8052.25,1.0,298.0,20.0,2024,3,85,10,30,0,8052.25
2024-03-26 10:40:00,12.0,0.71,1016.39,28.85,68.06,9850.83,1.0,298.0,27.03,2024,3,85,10,40,0,9850.83
2024-03-26 10:50:00,12.0,0.73,1016.38,29.3,67.09,13432.67,1.0,298.0,50.63,2024,3,85,10,50,0,13432.67
2024-03-26 11:00:00,12.0,1.18,1016.46,30.24,64.05,19299.58,1.0,298.0,101.14,2024,3,85,11,0,0,19299.58
2024-03-26 11:10:00,12.0,1.06,1016.46,30.8,62.9,20692.67,1.0,298.0,117.18,2024,3,85,11,10,0,20692.67
2024-03-26 11:20:00,12.0,0.99,1016.61,30.88,63.3,15236.08,1.0,298.0,72.05,2024,3,85,11,20,0,15236.08
2024-03-26 11:30:00,12.0,1.06,1016.84,28.63,69.76,4816.42,1.0,298.0,7.16,2024,3,85,11,30,0,4816.42
2024-03-26 11:40:00,12.0,0.92,1017.01,27.12,72.06,5550.08,1.0,298.0,7.19,2024,3,85,11,40,0,5550.08
2024-03-26 11:50:00,12.0,0.58,1017.18,26.52,72.66,5798.75,1.0,298.0,7.76,2024,3,85,11,50,0,5798.75
2024-03-26 12:00:00,12.0,0.78,1017.18,25.83,74.36,4081.33,1.0,298.0,4.04,2024,3,85,12,0,0,4081.33
2024-03-26 12:10:00,12.0,0.71,1017.26,25.34,74.51,3048.5,1.0,298.0,2.08,2024,3,85,12,10,0,3048.5
2024-03-26 12:20:00,12.0,0.98,1017.4,24.86,75.22,3153.92,1.0,298.0,2.09,2024,3,85,12,20,0,3153.92
2024-03-26 12:30:00,12.0,1.11,1017.41,24.6,75.09,2868.5,1.0,298.0,1.81,2024,3,85,12,30,0,2868.5
2024-03-26 12:40:00,12.0,1.36,1017.49,24.27,75.92,2889.5,1.0,298.0,1.74,2024,3,85,12,40,0,2889.5
2024-03-26 12:50:00,12.0,1.22,1017.54,23.83,77.71,3101.17,1.0,298.0,2.05,2024,3,85,12,50,0,3101.17
2024-03-26 13:00:00,12.0,0.92,1017.51,23.68,78.82,3886.42,1.0,298.0,3.45,2024,3,85,13,0,0,3886.42
2024-03-26 13:10:00,12.0,0.81,1017.54,23.24,82.15,3298.17,1.0,298.0,2.51,2024,3,85,13,10,0,3298.17
2024-03-26 13:20:00,12.0,1.06,1017.64,22.59,85.69,3236.42,1.0,298.0,2.49,2024,3,85,13,20,0,3236.42
2024-03-26 13:30:00,12.0,0.91,1017.74,22.16,87.64,2828.33,1.0,298.0,2.06,2024,3,85,13,30,0,2828.33
2024-03-26 13:40:00,12.0,0.76,1017.74,22.09,88.71,2226.33,1.0,298.0,1.16,2024,3,85,13,40,0,2226.33
2024-03-26 13:50:00,12.0,0.78,1017.73,21.82,89.06,1391.67,1.0,298.0,0.45,2024,3,85,13,50,0,1391.67
2024-03-26 14:00:00,12.0,0.76,1017.67,21.61,89.02,1882.75,1.0,298.0,0.67,2024,3,85,14,0,0,1882.75
2024-03-26 14:10:00,12.0,0.74,1017.58,21.61,88.75,1743.0,1.0,298.0,0.57,2024,3,85,14,10,0,1743.0
2024-03-26 14:20:00,12.0,1.33,1017.55,21.44,87.53,1665.42,1.0,298.0,0.5,2024,3,85,14,20,0,1665.42
2024-03-26 14:30:00,12.0,1.22,1017.56,21.38,86.92,1547.58,1.0,298.0,0.44,2024,3,85,14,30,0,1547.58
2024-03-26 14:40:00,12.0,1.0,1017.58,21.41,86.41,1595.42,1.0,298.0,0.5,2024,3,85,14,40,0,1595.42
2024-03-26 14:50:00,12.0,0.96,1017.58,21.5,85.22,1523.0,1.0,298.0,0.53,2024,3,85,14,50,0,1523.0
2024-03-26 15:00:00,12.0,1.03,1017.48,21.5,84.92,1450.5,1.0,298.0,0.53,2024,3,85,15,0,0,1450.5
2024-03-26 15:10:00,12.0,0.5,1017.53,21.49,84.82,1559.75,1.0,298.0,0.59,2024,3,85,15,10,0,1559.75
2024-03-26 15:20:00,12.0,0.75,1017.54,21.49,84.13,1977.33,1.0,298.0,0.92,2024,3,85,15,20,0,1977.33
2024-03-26 15:30:00,12.0,1.14,1017.58,21.42,83.76,1506.92,1.0,298.0,0.57,2024,3,85,15,30,0,1506.92
2024-03-26 15:40:00,12.0,0.92,1017.67,21.27,84.64,1595.41,1.0,298.0,0.6,2024,3,85,15,40,0,1595.41
2024-03-26 15:50:00,12.0,1.25,1017.63,21.32,83.39,1692.67,1.0,298.0,0.68,2024,3,85,15,50,0,1692.67
2024-03-26 16:00:00,12.0,1.34,1017.75,21.13,84.27,1289.5,1.0,298.0,0.41,2024,3,85,16,0,0,1289.5
2024-03-26 16:10:00,12.0,0.33,1017.83,21.05,86.13,1244.92,1.0,298.0,0.41,2024,3,85,16,10,0,1244.92
2024-03-26 16:20:00,12.0,0.23,1017.9,20.97,87.45,1189.83,1.0,298.0,0.36,2024,3,85,16,20,0,1189.83
2024-03-26 16:30:00,12.0,0.76,1017.99,20.69,88.02,1231.5,1.0,298.0,0.36,2024,3,85,16,30,0,1231.5
2024-03-26 16:40:00,12.0,0.38,1017.99,20.71,88.2,1264.08,1.0,298.0,0.38,2024,3,85,16,40,0,1264.08
2024-03-26 16:50:00,12.0,0.51,1018.07,20.69,87.53,991.75,1.0,298.0,0.27,2024,3,85,16,50,0,991.75
2024-03-26 17:00:00,12.0,0.29,1018.22,20.7,86.95,708.42,1.0,298.0,0.14,2024,3,85,17,0,0,708.42
2024-03-26 17:10:00,12.0,0.34,1018.33,20.75,86.71,639.0,1.0,298.0,0.13,2024,3,85,17,10,0,639.0
2024-03-26 17:20:00,12.0,0.36,1018.37,20.75,85.9,523.25,1.0,298.0,0.09,2024,3,85,17,20,0,523.25
2024-03-26 17:30:00,12.0,0.27,1018.46,20.8,84.91,292.58,1.0,298.0,0.03,2024,3,85,17,30,0,292.58
2024-03-26 17:40:00,12.0,0.0,1018.67,20.83,85.03,155.08,1.0,298.0,0.01,2024,3,85,17,40,0,155.08
2024-03-26 17:50:00,12.0,0.1,1018.73,20.69,85.44,85.17,1.0,298.0,0.0,2024,3,85,17,50,0,85.17
2024-03-26 18:00:00,12.0,0.31,1018.76,20.41,87.75,30.5,1.0,298.0,0.0,2024,3,85,18,0,0,30.5
2024-03-27 05:40:00,12.0,0.09,1019.04,20.15,81.16,28.5,1.0,298.0,0.0,2024,3,86,5,40,0,28.5
2024-03-27 05:50:00,12.0,0.16,1019.09,20.16,81.09,97.42,1.0,298.0,0.0,2024,3,86,5,50,0,97.42
2024-03-27 06:00:00,12.0,0.73,1019.12,20.04,81.2,329.83,1.0,298.0,0.04,2024,3,86,6,0,0,329.83
2024-03-27 06:10:00,12.0,0.32,1019.17,20.13,81.28,781.92,1.0,298.0,0.21,2024,3,86,6,10,0,781.92
2024-03-27 06:20:00,12.0,0.23,1019.25,20.23,81.01,1165.75,1.0,298.0,0.43,2024,3,86,6,20,0,1165.75
2024-03-27 06:30:00,12.0,0.0,1019.33,20.4,80.18,1150.08,1.0,298.0,0.41,2024,3,86,6,30,0,1150.08
2024-03-27 06:40:00,12.0,0.37,1019.41,20.36,80.32,1297.08,1.0,298.0,0.46,2024,3,86,6,40,0,1297.08
2024-03-27 06:50:00,12.0,0.4,1019.51,20.44,80.27,2217.0,1.0,298.0,1.38,2024,3,86,6,50,0,2217.0
2024-03-27 07:00:00,12.0,0.3,1019.66,20.58,80.17,2614.5,1.0,298.0,1.82,2024,3,86,7,0,0,2614.5
2024-03-27 07:10:00,12.0,0.49,1019.74,20.8,79.25,3158.92,1.0,298.0,2.74,2024,3,86,7,10,0,3158.92
2024-03-27 07:20:00,12.0,0.36,1019.9,20.89,79.08,3245.25,1.0,298.0,2.73,2024,3,86,7,20,0,3245.25
2024-03-27 07:30:00,12.0,0.38,1019.85,21.09,78.68,4095.75,1.0,298.0,4.59,2024,3,86,7,30,0,4095.75
2024-03-27 07:40:00,12.0,0.59,1019.94,21.22,78.13,4676.08,1.0,298.0,5.97,2024,3,86,7,40,0,4676.08
2024-03-27 07:50:00,12.0,0.3,1019.88,21.48,77.31,6377.08,1.0,298.0,10.86,2024,3,86,7,50,0,6377.08
2024-03-27 08:00:00,12.0,0.26,1019.87,22.21,74.58,7711.92,1.0,298.0,15.65,2024,3,86,8,0,0,7711.92
2024-03-27 08:10:00,12.0,0.41,1019.89,22.38,73.05,8077.75,1.0,298.0,16.54,2024,3,86,8,10,0,8077.75
2024-03-27 08:20:00,12.0,0.05,1019.86,22.76,72.49,7792.59,1.0,298.0,15.31,2024,3,86,8,20,0,7792.59
2024-03-27 08:30:00,12.0,0.36,1019.96,22.98,70.61,8171.83,1.0,298.0,17.23,2024,3,86,8,30,0,8171.83
2024-03-27 08:40:00,12.0,0.22,1020.02,23.18,70.11,8476.08,1.0,298.0,18.45,2024,3,86,8,40,0,8476.08
2024-03-27 08:50:00,12.0,0.0,1020.1,23.7,68.95,9352.5,1.0,298.0,22.44,2024,3,86,8,50,0,9352.5
2024-03-27 09:00:00,12.0,0.15,1020.06,24.11,67.03,10165.17,1.0,298.0,25.7,2024,3,86,9,0,0,10165.17
2024-03-27 09:10:00,12.0,0.41,1020.07,24.04,65.89,10263.67,1.0,298.0,25.71,2024,3,86,9,10,0,10263.67
2024-03-27 09:20:00,12.0,0.23,1020.11,23.95,65.04,9836.34,1.0,298.0,23.83,2024,3,86,9,20,0,9836.34
2024-03-27 09:30:00,12.0,0.1,1020.05,24.22,65.02,10648.67,1.0,298.0,29.61,2024,3,86,9,30,0,10648.67
2024-03-27 09:40:00,12.0,0.16,1019.91,24.9,63.84,13429.92,1.0,298.0,47.25,2024,3,86,9,40,0,13429.92
2024-03-27 09:50:00,12.0,0.16,1019.79,25.67,61.97,15188.33,1.0,298.0,60.38,2024,3,86,9,50,0,15188.33
2024-03-27 10:00:00,12.0,0.38,1019.61,26.07,58.89,14633.67,1.0,298.0,59.3,2024,3,86,10,0,0,14633.67
2024-03-27 10:10:00,12.0,0.09,1019.44,26.87,57.1,14470.33,1.0,298.0,62.52,2024,3,86,10,10,0,14470.33
2024-03-27 10:20:00,12.0,0.25,1019.35,26.94,55.38,11982.33,1.0,298.0,49.24,2024,3,86,10,20,0,11982.33
2024-03-27 10:30:00,12.0,0.26,1019.26,26.59,55.5,11517.33,1.0,298.0,39.0,2024,3,86,10,30,0,11517.33
2024-03-27 10:40:00,12.0,0.03,1019.1,27.02,54.53,15862.58,1.0,298.0,76.78,2024,3,86,10,40,0,15862.58
2024-03-27 10:50:00,12.0,0.16,1018.9,28.33,52.67,17015.67,1.0,298.0,90.5,2024,3,86,10,50,0,17015.67
2024-03-27 11:00:00,12.0,0.05,1018.8,29.14,51.16,18416.33,1.0,298.0,102.06,2024,3,86,11,0,0,18416.33
2024-03-27 11:10:00,12.0,0.19,1018.65,29.98,50.25,21507.42,1.0,298.0,129.25,2024,3,86,11,10,0,21507.42
2024-03-27 11:20:00,12.0,0.27,1018.56,29.99,49.21,20506.25,1.0,298.0,107.92,2024,3,86,11,20,0,20506.25
2024-03-27 11:30:00,12.0,0.12,1018.5,29.7,49.58,17499.58,1.0,298.0,82.04,2024,3,86,11,30,0,17499.58
2024-03-27 11:40:00,12.0,0.27,1018.44,28.2,51.81,11694.08,1.0,298.0,40.85,2024,3,86,11,40,0,11694.08
2024-03-27 11:50:00,12.0,0.26,1018.4,27.14,55.18,11976.17,1.0,298.0,44.44,2024,3,86,11,50,0,11976.17
2024-03-27 12:00:00,12.0,0.29,1018.25,27.26,55.33,14504.92,1.0,298.0,53.62,2024,3,86,12,0,0,14504.92
2024-03-27 12:10:00,12.0,0.21,1018.15,27.24,55.14,13840.5,1.0,298.0,46.07,2024,3,86,12,10,0,13840.5
2024-03-27 12:20:00,12.0,0.04,1017.98,27.54,54.98,15214.25,1.0,298.0,55.37,2024,3,86,12,20,0,15214.25
2024-03-27 12:30:00,12.0,0.07,1017.77,27.71,54.15,15474.33,1.0,298.0,56.68,2024,3,86,12,30,0,15474.33
2024-03-27 12:40:00,12.0,0.14,1017.59,27.82,54.28,15304.75,1.0,298.0,54.64,2024,3,86,12,40,0,15304.75
2024-03-27 12:50:00,12.0,0.3,1017.43,27.38,55.49,13925.58,1.0,298.0,44.92,2024,3,86,12,50,0,13925.58
2024-03-27 13:00:00,12.0,0.31,1017.28,27.0,57.22,13550.16,1.0,298.0,46.13,2024,3,86,13,0,0,13550.16
2024-03-27 13:10:00,12.0,0.24,1017.19,26.84,58.4,12278.67,1.0,298.0,34.26,2024,3,86,13,10,0,12278.67
2024-03-27 13:20:00,12.0,0.17,1017.14,26.35,60.08,9118.0,1.0,298.0,19.94,2024,3,86,13,20,0,9118.0
2024-03-27 13:30:00,12.0,0.04,1016.95,26.16,61.24,8460.5,1.0,298.0,16.89,2024,3,86,13,30,0,8460.5
2024-03-27 13:40:00,12.0,0.18,1016.75,25.69,62.56,6374.17,1.0,298.0,10.01,2024,3,86,13,40,0,6374.17
2024-03-27 13:50:00,12.0,0.17,1016.57,24.92,65.46,3402.75,1.0,298.0,3.51,2024,3,86,13,50,0,3402.75
2024-03-27 14:00:00,12.0,0.03,1016.44,24.61,66.35,2397.75,1.0,298.0,1.51,2024,3,86,14,0,0,2397.75
2024-03-27 14:10:00,12.0,0.48,1016.31,24.24,69.34,2848.5,1.0,298.0,2.14,2024,3,86,14,10,0,2848.5
2024-03-27 14:20:00,12.0,1.2,1016.22,22.99,78.5,4533.42,1.0,298.0,4.98,2024,3,86,14,20,0,4533.42
2024-03-27 14:30:00,12.0,0.52,1016.02,22.62,80.63,7009.0,1.0,298.0,11.4,2024,3,86,14,30,0,7009.0
2024-03-27 14:40:00,12.0,0.56,1015.92,23.14,77.1,5830.25,1.0,298.0,7.86,2024,3,86,14,40,0,5830.25
2024-03-27 14:50:00,12.0,0.16,1015.81,23.55,74.63,5746.17,1.0,298.0,8.0,2024,3,86,14,50,0,5746.17
2024-03-27 15:00:00,12.0,0.0,1015.78,23.96,72.59,3635.83,1.0,298.0,3.35,2024,3,86,15,0,0,3635.83
2024-03-27 15:10:00,12.0,0.0,1015.69,24.01,71.38,2450.42,1.0,298.0,1.61,2024,3,86,15,10,0,2450.42
2024-03-27 15:20:00,12.0,0.0,1015.64,24.05,70.69,2952.58,1.0,298.0,2.33,2024,3,86,15,20,0,2952.58
2024-03-27 15:30:00,12.0,0.0,1015.61,24.12,69.54,3540.17,1.0,298.0,2.96,2024,3,86,15,30,0,3540.17
2024-03-27 15:40:00,12.0,0.0,1015.6,24.39,68.97,4050.92,1.0,298.0,4.04,2024,3,86,15,40,0,4050.92
2024-03-27 15:50:00,12.0,0.0,1015.64,24.46,68.36,3617.58,1.0,298.0,3.38,2024,3,86,15,50,0,3617.58
2024-03-27 16:00:00,12.0,0.0,1015.64,24.3,68.73,3458.33,1.0,298.0,3.08,2024,3,86,16,0,0,3458.33
2024-03-27 16:10:00,12.0,0.0,1015.72,24.32,68.77,3075.92,1.0,298.0,2.52,2024,3,86,16,10,0,3075.92
2024-03-27 16:20:00,12.0,0.0,1015.76,24.33,69.0,3058.33,1.0,298.0,2.48,2024,3,86,16,20,0,3058.33
2024-03-27 16:30:00,12.0,0.0,1015.85,24.48,68.81,3241.58,1.0,298.0,2.78,2024,3,86,16,30,0,3241.58
2024-03-27 16:40:00,12.0,0.0,1015.91,24.48,68.99,2896.92,1.0,298.0,2.12,2024,3,86,16,40,0,2896.92
2024-03-27 16:50:00,12.0,0.0,1015.96,24.43,69.67,2082.0,1.0,298.0,1.16,2024,3,86,16,50,0,2082.0
2024-03-27 17:00:00,12.0,0.0,1016.05,24.19,70.29,1628.08,1.0,298.0,0.72,2024,3,86,17,0,0,1628.08
2024-03-27 17:10:00,12.0,0.0,1016.04,23.97,71.78,1366.17,1.0,298.0,0.53,2024,3,86,17,10,0,1366.17
2024-03-27 17:20:00,12.0,0.0,1016.07,23.68,73.69,875.92,1.0,298.0,0.22,2024,3,86,17,20,0,875.92
2024-03-27 17:30:00,12.0,0.0,1016.12,23.45,75.19,623.33,1.0,298.0,0.12,2024,3,86,17,30,0,623.33
2024-03-27 17:40:00,12.0,0.0,1016.13,23.28,75.78,425.83,1.0,298.0,0.06,2024,3,86,17,40,0,425.83
2024-03-27 17:50:00,12.0,0.15,1016.13,23.07,76.26,189.83,1.0,298.0,0.01,2024,3,86,17,50,0,189.83
2024-03-27 18:00:00,12.0,0.17,1016.15,22.68,79.03,69.92,1.0,298.0,0.0,2024,3,86,18,0,0,69.92
2024-03-27 18:10:00,12.0,0.13,1016.22,22.28,80.65,27.08,1.0,298.0,0.0,2024,3,86,18,10,0,27.08
2024-03-28 05:40:00,12.0,0.85,1010.78,19.37,87.94,65.25,1.0,298.0,0.0,2024,3,87,5,40,0,65.25
2024-03-28 05:50:00,12.0,0.84,1010.61,19.37,87.52,270.67,1.0,298.0,0.02,2024,3,87,5,50,0,270.67
2024-03-28 06:00:00,12.0,0.87,1010.51,19.33,87.7,550.67,1.0,298.0,0.05,2024,3,87,6,0,0,550.67
2024-03-28 06:10:00,12.0,0.65,1010.6,19.38,87.63,842.67,1.0,298.0,0.12,2024,3,87,6,10,0,842.67
2024-03-28 06:20:00,12.0,0.81,1010.6,19.5,87.19,1116.33,1.0,298.0,0.18,2024,3,87,6,20,0,1116.33
2024-03-28 06:30:00,12.0,1.04,1010.62,19.61,86.23,1397.83,1.0,298.0,0.33,2024,3,87,6,30,0,1397.83
2024-03-28 06:40:00,12.0,1.08,1010.54,19.66,85.66,1625.92,1.0,298.0,0.43,2024,3,87,6,40,0,1625.92
2024-03-28 06:50:00,12.0,0.57,1010.52,19.8,85.44,1898.75,1.0,298.0,0.7,2024,3,87,6,50,0,1898.75
2024-03-28 07:00:00,12.0,1.12,1010.58,20.01,85.43,1975.83,1.0,298.0,0.67,2024,3,87,7,0,0,1975.83
2024-03-28 07:10:00,12.0,0.74,1010.71,20.15,85.26,2120.08,1.0,298.0,0.74,2024,3,87,7,10,0,2120.08
2024-03-28 07:20:00,12.0,0.91,1010.81,20.36,84.87,2308.0,1.0,298.0,0.9,2024,3,87,7,20,0,2308.0
2024-03-28 07:30:00,12.0,1.36,1010.82,20.59,83.48,2426.67,1.0,298.0,1.04,2024,3,87,7,30,0,2426.67
2024-03-28 07:40:00,12.0,1.2,1010.74,20.79,82.3,2565.33,1.0,298.0,1.14,2024,3,87,7,40,0,2565.33
2024-03-28 07:50:00,12.0,0.97,1010.74,21.07,80.8,2711.83,1.0,298.0,1.35,2024,3,87,7,50,0,2711.83
2024-03-28 08:00:00,12.0,1.12,1010.76,21.35,79.18,3513.08,1.0,298.0,2.34,2024,3,87,8,0,0,3513.08
2024-03-28 08:10:00,12.0,0.98,1010.7,21.79,77.4,4463.42,1.0,298.0,4.06,2024,3,87,8,10,0,4463.42
2024-03-28 08:20:00,12.0,0.85,1010.71,22.29,75.33,5074.5,1.0,298.0,5.18,2024,3,87,8,20,0,5074.5
2024-03-28 08:30:00,12.0,0.37,1010.68,22.78,74.48,5948.25,1.0,298.0,7.29,2024,3,87,8,30,0,5948.25
2024-03-28 08:40:00,12.0,0.69,1010.66,23.42,70.28,6969.25,1.0,298.0,10.27,2024,3,87,8,40,0,6969.25
2024-03-28 08:50:00,12.0,0.46,1010.71,24.02,68.49,7519.0,1.0,298.0,12.51,2024,3,87,8,50,0,7519.0
2024-03-28 09:00:00,12.0,0.73,1010.65,24.57,65.67,7984.25,1.0,298.0,14.28,2024,3,87,9,0,0,7984.25
2024-03-28 09:10:00,12.0,0.44,1010.66,25.0,63.86,8670.33,1.0,298.0,16.78,2024,3,87,9,10,0,8670.33
2024-03-28 09:20:00,12.0,0.42,1010.54,25.63,61.49,9620.17,1.0,298.0,21.64,2024,3,87,9,20,0,9620.17
2024-03-28 09:30:00,12.0,0.17,1010.57,26.34,60.15,10192.08,1.0,298.0,24.66,2024,3,87,9,30,0,10192.08
2024-03-28 09:40:00,12.0,0.43,1010.6,26.68,59.16,9515.33,1.0,298.0,22.86,2024,3,87,9,40,0,9515.33
2024-03-28 09:50:00,12.0,0.3,1010.6,26.72,59.74,8129.33,1.0,298.0,16.41,2024,3,87,9,50,0,8129.33
2024-03-28 10:00:00,12.0,0.11,1010.57,26.94,60.48,9312.58,1.0,298.0,20.7,2024,3,87,10,0,0,9312.58
2024-03-28 10:10:00,12.0,1.16,1010.54,27.05,59.36,9071.58,1.0,298.0,20.49,2024,3,87,10,10,0,9071.58
2024-03-28 10:20:00,12.0,0.52,1010.45,27.2,59.6,8873.25,1.0,298.0,19.12,2024,3,87,10,20,0,8873.25
2024-03-28 10:30:00,12.0,0.23,1010.35,27.59,58.9,9337.41,1.0,298.0,21.55,2024,3,87,10,30,0,9337.41
2024-03-28 10:40:00,12.0,0.28,1010.32,27.69,58.68,9195.67,1.0,298.0,22.0,2024,3,87,10,40,0,9195.67
2024-03-28 10:50:00,12.0,0.07,1010.3,27.69,58.74,7256.0,1.0,298.0,15.16,2024,3,87,10,50,0,7256.0
2024-03-28 11:00:00,12.0,0.0,1010.23,27.48,62.1,7344.67,1.0,298.0,15.54,2024,3,87,11,0,0,7344.67
2024-03-28 11:10:00,12.0,0.0,1010.21,27.71,62.72,7578.75,1.0,298.0,16.15,2024,3,87,11,10,0,7578.75
2024-03-28 11:20:00,12.0,0.07,1010.21,28.15,61.32,12254.33,1.0,298.0,45.03,2024,3,87,11,20,0,12254.33
2024-03-28 11:30:00,12.0,0.45,1010.11,29.73,57.71,15930.25,1.0,298.0,75.87,2024,3,87,11,30,0,15930.25
2024-03-28 11:40:00,12.0,0.33,1010.09,32.36,51.72,26112.5,1.0,298.0,579.51,2024,3,87,11,40,0,26112.5
2024-03-28 11:50:00,12.0,0.53,1009.99,37.28,37.89,35871.46,1.0,298.0,974.23,2024,3,87,11,50,0,35871.46
2024-03-28 12:00:00,12.0,0.63,1009.91,40.24,31.36,37261.83,1.0,298.0,1166.76,2024,3,87,12,0,0,37261.83
2024-03-28 12:10:00,12.0,0.41,1009.87,40.83,30.08,32855.43,1.0,298.0,806.49,2024,3,87,12,10,0,32855.43
2024-03-28 12:20:00,12.0,1.02,1009.69,40.2,31.09,33628.08,1.0,298.0,710.07,2024,3,87,12,20,0,33628.08
2024-03-28 12:30:00,12.0,1.01,1009.63,37.76,36.54,36182.91,1.0,298.0,776.25,2024,3,87,12,30,0,36182.91
2024-03-28 12:40:00,12.0,0.53,1009.52,39.19,34.9,33431.2,1.0,298.0,788.64,2024,3,87,12,40,0,33431.2
2024-03-28 12:50:00,12.0,0.52,1009.4,37.73,38.28,41168.93,1.0,298.0,1177.05,2024,3,87,12,50,0,41168.93
2024-03-28 13:00:00,12.0,0.62,1009.43,42.16,31.83,56462.13,1.0,298.0,1574.62,2024,3,87,13,0,0,56462.13
2024-03-28 13:10:00,12.0,0.6,1009.3,39.66,34.51,25568.54,1.0,298.0,276.14,2024,3,87,13,10,0,25568.54
2024-03-28 13:20:00,12.0,0.57,1009.25,33.01,48.93,21626.75,1.0,298.0,133.56,2024,3,87,13,20,0,21626.75
2024-03-28 13:30:00,12.0,0.38,1009.2,31.7,53.03,18693.33,1.0,298.0,97.08,2024,3,87,13,30,0,18693.33
2024-03-28 13:40:00,12.0,0.33,1009.04,34.04,47.44,33903.89,1.0,298.0,389.52,2024,3,87,13,40,0,33903.89
2024-03-28 13:50:00,12.0,0.4,1008.86,31.71,53.25,11885.17,1.0,298.0,38.95,2024,3,87,13,50,0,11885.17
2024-03-28 14:00:00,12.0,0.29,1008.7,29.78,59.26,8619.42,1.0,298.0,21.58,2024,3,87,14,0,0,8619.42
2024-03-28 14:10:00,12.0,0.12,1008.56,29.82,59.48,19445.21,1.0,298.0,112.54,2024,3,87,14,10,0,19445.21
2024-03-28 14:20:00,12.0,0.12,1008.54,30.29,57.27,15624.5,1.0,298.0,59.39,2024,3,87,14,20,0,15624.5
2024-03-28 14:30:00,12.0,0.1,1008.47,29.79,59.03,12481.58,1.0,298.0,35.93,2024,3,87,14,30,0,12481.58
2024-03-28 14:40:00,12.0,0.02,1008.32,30.62,56.8,19189.33,1.0,298.0,75.61,2024,3,87,14,40,0,19189.33
2024-03-28 14:50:00,12.0,0.13,1008.22,30.1,57.84,14812.33,1.0,298.0,42.54,2024,3,87,14,50,0,14812.33
2024-03-28 15:00:00,12.0,0.08,1008.1,31.01,55.38,24313.47,1.0,298.0,124.89,2024,3,87,15,0,0,24313.47
2024-03-28 15:10:00,12.0,0.12,1007.94,32.25,52.67,41798.91,1.0,298.0,406.47,2024,3,87,15,10,0,41798.91
2024-03-28 15:20:00,12.0,0.19,1007.94,34.11,47.52,46746.69,1.0,298.0,394.56,2024,3,87,15,20,0,46746.69
2024-03-28 15:30:00,12.0,0.25,1007.98,34.83,45.78,32941.08,1.0,298.0,184.54,2024,3,87,15,30,0,32941.08
