idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
1185,2024-06-02 06:30:00,7.0,0.0,1004.34,26.87,93.96,6740.67,5.0,172.0,10.76,2024,6,153,6,30,0,6740.67
1186,2024-06-02 06:40:00,7.0,0.0,1004.37,26.57,94.82,3034.75,5.0,172.0,2.33,2024,6,153,6,40,0,3034.75
1187,2024-06-02 06:50:00,7.0,0.0,1004.32,26.36,96.12,2669.25,5.0,172.0,1.9,2024,6,153,6,50,0,2669.25
1188,2024-06-02 07:00:00,7.0,0.0,1004.31,26.24,96.56,3629.67,5.0,172.0,3.04,2024,6,153,7,0,0,3629.67
1189,2024-06-02 07:10:00,7.0,0.0,1004.53,26.09,97.44,3103.67,5.0,172.0,2.1,2024,6,153,7,10,0,3103.67
1190,2024-06-02 07:20:00,7.0,0.0,1004.62,26.06,97.76,3781.5,5.0,172.0,3.66,2024,6,153,7,20,0,3781.5
1191,2024-06-02 07:30:00,7.0,0.0,1004.59,26.2,97.59,5719.92,5.0,172.0,7.63,2024,6,153,7,30,0,5719.92
1192,2024-06-02 07:40:00,7.0,0.0,1004.62,26.5,97.47,8179.83,5.0,172.0,15.26,2024,6,153,7,40,0,8179.83
1193,2024-06-02 07:50:00,7.0,0.0,1004.6,26.97,96.07,15020.92,5.0,172.0,44.42,2024,6,153,7,50,0,15020.92
1194,2024-06-02 08:00:00,7.0,0.0,1004.54,27.5,94.0,16846.75,5.0,172.0,58.42,2024,6,153,8,0,0,16846.75
1195,2024-06-02 08:10:00,7.0,0.0,1004.44,28.13,92.77,18622.58,5.0,172.0,78.54,2024,6,153,8,10,0,18622.58
1196,2024-06-02 08:20:00,7.0,0.0,1004.44,28.85,90.01,22499.66,5.0,172.0,105.39,2024,6,153,8,20,0,22499.66
1197,2024-06-02 08:30:00,7.0,0.0,1004.38,29.52,87.12,29817.08,5.0,172.0,167.06,2024,6,153,8,30,0,29817.08
1198,2024-06-02 08:40:00,7.0,0.0,1004.16,30.53,83.16,36728.15,5.0,172.0,230.78,2024,6,153,8,40,0,36728.15
1199,2024-06-02 08:50:00,7.0,0.0,1004.14,30.78,82.57,25835.33,5.0,172.0,118.71,2024,6,153,8,50,0,25835.33
1200,2024-06-02 09:00:00,7.0,0.0,1004.24,30.45,83.39,21680.92,5.0,172.0,85.95,2024,6,153,9,0,0,21680.92
1201,2024-06-02 09:10:00,7.0,0.0,1004.18,30.36,83.12,17908.25,5.0,172.0,58.8,2024,6,153,9,10,0,17908.25
1202,2024-06-02 09:20:00,7.0,0.0,1004.1,30.4,82.78,16153.0,5.0,172.0,45.95,2024,6,153,9,20,0,16153.0
1203,2024-06-02 09:30:00,7.0,0.0,1004.08,30.08,81.73,13247.08,5.0,172.0,30.15,2024,6,153,9,30,0,13247.08
1204,2024-06-02 09:40:00,7.0,0.0,1004.11,29.52,85.79,9396.67,5.0,172.0,15.06,2024,6,153,9,40,0,9396.67
1205,2024-06-02 09:50:00,7.0,0.0,1004.0,29.33,82.7,14483.25,5.0,172.0,33.16,2024,6,153,9,50,0,14483.25
1206,2024-06-02 10:00:00,7.0,0.0,1004.01,29.74,83.49,15695.83,5.0,172.0,39.58,2024,6,153,10,0,0,15695.83
1207,2024-06-02 10:10:00,7.0,0.0,1003.98,29.98,79.93,12060.67,5.0,172.0,23.92,2024,6,153,10,10,0,12060.67
1208,2024-06-02 10:20:00,7.0,0.0,1003.82,30.25,79.44,20743.42,5.0,172.0,68.8,2024,6,153,10,20,0,20743.42
1209,2024-06-02 10:30:00,7.0,0.0,1003.68,31.26,74.74,25121.67,5.0,172.0,93.26,2024,6,153,10,30,0,25121.67
1210,2024-06-02 10:40:00,7.0,0.0,1003.7,31.76,73.2,18550.16,5.0,172.0,54.89,2024,6,153,10,40,0,18550.16
1211,2024-06-02 10:50:00,7.0,0.0,1003.55,31.8,71.79,20156.17,5.0,172.0,63.19,2024,6,153,10,50,0,20156.17
1212,2024-06-02 11:00:00,7.0,0.0,1003.48,31.7,73.4,16134.17,5.0,172.0,39.35,2024,6,153,11,0,0,16134.17
1213,2024-06-02 11:10:00,7.0,0.0,1003.28,31.12,75.36,20873.42,5.0,172.0,63.03,2024,6,153,11,10,0,20873.42
1214,2024-06-02 11:20:00,7.0,0.0,1003.27,30.38,79.54,13236.17,5.0,172.0,26.86,2024,6,153,11,20,0,13236.17
1215,2024-06-02 11:30:00,7.0,0.0,1003.01,29.39,82.46,12002.0,5.0,172.0,19.38,2024,6,153,11,30,0,12002.0
1216,2024-06-02 11:40:00,7.0,0.0,1002.82,28.82,87.76,13954.5,5.0,172.0,25.19,2024,6,153,11,40,0,13954.5
1217,2024-06-02 11:50:00,7.0,0.0,1002.75,27.8,91.87,6384.92,5.0,172.0,5.84,2024,6,153,11,50,0,6384.92
1218,2024-06-02 12:00:00,7.0,0.0,1002.57,27.25,94.85,11841.83,5.0,172.0,18.77,2024,6,153,12,0,0,11841.83
1219,2024-06-02 12:10:00,7.0,0.0,1002.4,27.18,95.61,15352.92,5.0,172.0,31.21,2024,6,153,12,10,0,15352.92
1220,2024-06-02 12:20:00,7.0,0.0,1002.3,27.1,96.99,9416.33,5.0,172.0,14.09,2024,6,153,12,20,0,9416.33
1221,2024-06-02 12:30:00,7.0,0.0,1002.11,26.87,97.52,7309.0,5.0,172.0,8.7,2024,6,153,12,30,0,7309.0
1222,2024-06-02 12:40:00,7.0,0.0,1001.89,27.02,97.32,9747.08,5.0,172.0,13.84,2024,6,153,12,40,0,9747.08
1223,2024-06-02 12:50:00,7.0,0.0,1001.65,27.07,96.27,10190.08,5.0,172.0,17.49,2024,6,153,12,50,0,10190.08
1224,2024-06-02 13:00:00,7.0,0.0,1001.41,27.08,94.7,12376.67,5.0,172.0,25.25,2024,6,153,13,0,0,12376.67
1225,2024-06-02 13:10:00,7.0,0.0,1001.32,27.37,93.99,18995.75,5.0,172.0,57.68,2024,6,153,13,10,0,18995.75
1226,2024-06-02 13:20:00,7.0,0.0,1001.28,28.02,93.15,18114.5,5.0,172.0,49.89,2024,6,153,13,20,0,18114.5
1227,2024-06-02 13:30:00,7.0,0.0,1001.26,27.94,89.46,21050.58,5.0,172.0,65.99,2024,6,153,13,30,0,21050.58
1228,2024-06-02 13:40:00,7.0,0.0,1001.2,28.0,88.63,14199.0,5.0,172.0,32.21,2024,6,153,13,40,0,14199.0
1229,2024-06-02 13:50:00,7.0,0.0,1001.1,27.87,88.89,14879.0,5.0,172.0,33.56,2024,6,153,13,50,0,14879.0
1230,2024-06-02 14:00:00,7.0,0.0,1000.95,27.86,87.42,13569.83,5.0,172.0,28.84,2024,6,153,14,0,0,13569.83
1231,2024-06-02 14:10:00,7.0,0.0,1000.85,27.46,87.14,7492.58,5.0,172.0,9.8,2024,6,153,14,10,0,7492.58
1232,2024-06-02 14:20:00,7.0,0.0,1000.86,26.88,88.88,6773.75,5.0,172.0,7.45,2024,6,153,14,20,0,6773.75
1233,2024-06-02 14:30:00,7.0,0.0,1000.73,26.83,88.81,9854.25,5.0,172.0,14.92,2024,6,153,14,30,0,9854.25
1234,2024-06-02 14:40:00,7.0,0.0,1000.49,26.82,89.36,8399.33,5.0,172.0,10.81,2024,6,153,14,40,0,8399.33
1235,2024-06-02 14:50:00,7.0,0.05,1000.45,27.0,88.3,6728.08,5.0,172.0,7.04,2024,6,153,14,50,0,6728.08
1236,2024-06-02 15:00:00,7.0,0.0,1000.26,26.81,89.35,5861.5,5.0,172.0,5.35,2024,6,153,15,0,0,5861.5
1237,2024-06-02 15:10:00,7.0,0.0,1000.18,26.53,90.84,3359.83,5.0,172.0,2.04,2024,6,153,15,10,0,3359.83
1238,2024-06-02 15:20:00,7.0,0.0,1000.23,25.61,93.91,3788.42,5.0,172.0,2.27,2024,6,153,15,20,0,3788.42
1239,2024-06-02 15:30:00,7.0,0.0,1000.19,24.93,96.68,5342.92,5.0,172.0,4.15,2024,6,153,15,30,0,5342.92
1240,2024-06-02 15:40:00,7.0,0.0,1000.14,24.66,97.52,4210.08,5.0,172.0,2.82,2024,6,153,15,40,0,4210.08
1241,2024-06-02 15:50:00,7.0,0.0,1000.08,24.61,97.99,4312.33,5.0,172.0,3.07,2024,6,153,15,50,0,4312.33
1242,2024-06-02 16:00:00,7.0,0.0,999.98,24.56,97.7,5036.25,5.0,172.0,4.22,2024,6,153,16,0,0,5036.25
1243,2024-06-02 16:10:00,7.0,0.0,1000.05,24.48,97.82,4586.58,5.0,172.0,3.74,2024,6,153,16,10,0,4586.58
1244,2024-06-02 16:20:00,7.0,0.0,1000.04,24.38,98.17,3296.58,5.0,172.0,1.98,2024,6,153,16,20,0,3296.58
1245,2024-06-02 16:30:00,7.0,0.0,1000.02,24.37,98.38,3087.08,5.0,172.0,1.73,2024,6,153,16,30,0,3087.08
1246,2024-06-02 16:40:00,7.0,0.0,1000.23,24.38,98.54,3123.75,5.0,172.0,1.69,2024,6,153,16,40,0,3123.75
1247,2024-06-02 16:50:00,7.0,0.0,1000.26,24.54,98.36,4096.5,5.0,172.0,2.96,2024,6,153,16,50,0,4096.5
1248,2024-06-02 17:00:00,7.0,0.0,1000.33,24.65,98.28,3960.17,5.0,172.0,2.8,2024,6,153,17,0,0,3960.17
1249,2024-06-02 17:10:00,7.0,0.0,1000.31,24.75,98.55,3157.08,5.0,172.0,2.07,2024,6,153,17,10,0,3157.08
1250,2024-06-02 17:20:00,7.0,0.0,1000.54,24.67,98.47,1933.83,5.0,172.0,0.74,2024,6,153,17,20,0,1933.83
1251,2024-06-02 17:30:00,7.0,0.0,1000.56,24.6,99.03,1989.75,5.0,172.0,0.82,2024,6,153,17,30,0,1989.75
1252,2024-06-02 17:40:00,7.0,0.0,1000.52,24.62,99.06,1799.67,5.0,172.0,0.73,2024,6,153,17,40,0,1799.67
1253,2024-06-02 17:50:00,7.0,0.0,1000.58,24.6,99.35,1196.25,5.0,172.0,0.41,2024,6,153,17,50,0,1196.25
1254,2024-06-02 18:00:00,7.0,0.0,1000.84,24.53,99.51,570.67,5.0,172.0,0.11,2024,6,153,18,0,0,570.67
1255,2024-06-02 18:10:00,7.0,0.0,1000.8,24.5,99.66,461.92,5.0,172.0,0.08,2024,6,153,18,10,0,461.92
1256,2024-06-02 18:20:00,7.0,0.0,1001.0,24.46,99.67,180.5,5.0,172.0,0.02,2024,6,153,18,20,0,180.5
1257,2024-06-02 18:30:00,7.0,0.0,1001.17,24.15,99.48,46.17,5.0,172.0,0.0,2024,6,153,18,30,0,46.17
1258,2024-06-02 18:40:00,7.0,0.0,1001.16,24.05,99.76,20.0,5.0,172.0,0.0,2024,6,153,18,40,0,20.0
1259,2024-06-03 04:50:00,7.0,0.0,1001.91,22.21,100.0,55.83,5.0,172.0,0.01,2024,6,154,4,50,0,55.83
1260,2024-06-03 05:00:00,7.0,0.0,1002.01,22.28,100.0,166.42,5.0,172.0,0.02,2024,6,154,5,0,0,166.42
1261,2024-06-03 05:10:00,7.0,0.0,1002.23,22.35,100.0,400.0,5.0,172.0,0.11,2024,6,154,5,10,0,400.0
1262,2024-06-03 05:20:00,7.0,0.0,1002.38,22.45,100.0,672.83,5.0,172.0,0.27,2024,6,154,5,20,0,672.83
1263,2024-06-03 05:30:00,7.0,0.0,1002.52,22.54,100.0,700.58,5.0,172.0,0.25,2024,6,154,5,30,0,700.58
1264,2024-06-03 05:40:00,7.0,0.0,1002.62,22.61,100.0,1069.25,5.0,172.0,0.48,2024,6,154,5,40,0,1069.25
1265,2024-06-03 05:50:00,7.0,0.0,1002.67,22.65,100.0,1667.33,5.0,172.0,1.15,2024,6,154,5,50,0,1667.33
1266,2024-06-03 06:00:00,7.0,0.0,1002.8,22.79,100.0,2688.58,5.0,172.0,2.74,2024,6,154,6,0,0,2688.58
1267,2024-06-03 06:10:00,7.0,0.0,1002.94,22.96,100.0,3714.5,5.0,172.0,4.87,2024,6,154,6,10,0,3714.5
1268,2024-06-03 06:20:00,7.0,0.0,1002.95,23.04,100.0,4929.08,5.0,172.0,8.29,2024,6,154,6,20,0,4929.08
1269,2024-06-03 06:30:00,7.0,0.0,1002.99,23.16,100.0,4860.92,5.0,172.0,7.98,2024,6,154,6,30,0,4860.92
1270,2024-06-03 06:40:00,7.0,0.0,1003.06,23.3,100.0,4821.67,5.0,172.0,7.69,2024,6,154,6,40,0,4821.67
1271,2024-06-03 06:50:00,7.0,0.0,1003.14,23.51,100.0,6194.17,5.0,172.0,12.01,2024,6,154,6,50,0,6194.17
1272,2024-06-03 07:00:00,7.0,0.0,1003.25,23.44,99.95,4608.33,5.0,172.0,6.61,2024,6,154,7,0,0,4608.33
1273,2024-06-03 07:10:00,7.0,0.0,1003.34,23.58,99.98,4216.5,5.0,172.0,5.39,2024,6,154,7,10,0,4216.5
1274,2024-06-03 07:20:00,7.0,0.0,1003.5,23.47,99.94,4727.25,5.0,172.0,6.79,2024,6,154,7,20,0,4727.25
1275,2024-06-03 07:30:00,7.0,0.0,1003.65,23.56,99.57,5790.33,5.0,172.0,9.68,2024,6,154,7,30,0,5790.33
1276,2024-06-03 07:40:00,7.0,0.0,1003.79,23.46,98.87,8427.25,5.0,172.0,20.86,2024,6,154,7,40,0,8427.25
1277,2024-06-03 07:50:00,7.0,0.0,1003.91,23.61,98.31,12583.75,5.0,172.0,46.25,2024,6,154,7,50,0,12583.75
1278,2024-06-03 08:00:00,7.0,0.0,1003.96,24.04,98.15,12999.66,5.0,172.0,49.64,2024,6,154,8,0,0,12999.66
1279,2024-06-03 08:10:00,7.0,0.0,1004.05,24.42,96.85,13856.42,5.0,172.0,56.34,2024,6,154,8,10,0,13856.42
1280,2024-06-03 08:20:00,7.0,0.0,1004.16,24.43,95.61,14077.25,5.0,172.0,58.18,2024,6,154,8,20,0,14077.25
1281,2024-06-03 08:30:00,7.0,0.0,1004.26,24.33,94.25,13625.17,5.0,172.0,55.36,2024,6,154,8,30,0,13625.17
1282,2024-06-03 08:40:00,7.0,0.0,1004.36,23.92,94.32,14299.33,5.0,172.0,62.3,2024,6,154,8,40,0,14299.33
1283,2024-06-03 08:50:00,7.0,0.0,1004.54,23.73,94.24,12994.42,5.0,172.0,51.7,2024,6,154,8,50,0,12994.42
1284,2024-06-03 09:00:00,7.0,0.0,1004.61,23.84,92.33,14437.0,5.0,172.0,66.29,2024,6,154,9,0,0,14437.0
1285,2024-06-03 09:10:00,7.0,0.0,1004.59,23.65,91.31,15937.92,5.0,172.0,77.16,2024,6,154,9,10,0,15937.92
1286,2024-06-03 09:20:00,7.0,0.0,1004.58,24.25,91.34,18490.83,5.0,172.0,100.79,2024,6,154,9,20,0,18490.83
1287,2024-06-03 09:30:00,7.0,0.0,1004.56,25.36,91.91,19273.17,5.0,172.0,106.43,2024,6,154,9,30,0,19273.17
1288,2024-06-03 09:40:00,7.0,0.0,1004.6,25.44,89.72,14868.67,5.0,172.0,62.46,2024,6,154,9,40,0,14868.67
1289,2024-06-03 09:50:00,7.0,0.0,1004.59,25.32,86.06,18835.42,5.0,172.0,97.86,2024,6,154,9,50,0,18835.42
1290,2024-06-03 10:00:00,7.0,0.0,1004.59,25.74,85.11,16618.0,5.0,172.0,78.34,2024,6,154,10,0,0,16618.0
1291,2024-06-03 10:10:00,7.0,0.0,1004.62,25.73,85.96,14113.92,5.0,172.0,56.55,2024,6,154,10,10,0,14113.92
1292,2024-06-03 10:20:00,7.0,0.0,1004.62,25.92,83.23,16779.83,5.0,172.0,76.17,2024,6,154,10,20,0,16779.83
1293,2024-06-03 10:30:00,7.0,0.0,1004.57,26.06,82.06,22305.25,5.0,172.0,130.09,2024,6,154,10,30,0,22305.25
1294,2024-06-03 10:40:00,7.0,0.0,1004.53,27.11,77.96,26745.25,5.0,172.0,177.03,2024,6,154,10,40,0,26745.25
1295,2024-06-03 10:50:00,7.0,0.0,1004.46,27.88,71.09,29267.67,5.0,172.0,205.57,2024,6,154,10,50,0,29267.67
1296,2024-06-03 11:00:00,7.0,0.0,1004.51,26.99,71.89,16681.17,5.0,172.0,70.29,2024,6,154,11,0,0,16681.17
1297,2024-06-03 11:10:00,7.0,0.0,1004.57,26.94,72.16,19440.5,5.0,172.0,91.97,2024,6,154,11,10,0,19440.5
1298,2024-06-03 11:20:00,7.0,0.0,1004.56,26.84,72.66,14297.0,5.0,172.0,48.52,2024,6,154,11,20,0,14297.0
1299,2024-06-03 11:30:00,7.0,0.0,1004.45,26.33,74.09,15995.83,5.0,172.0,58.33,2024,6,154,11,30,0,15995.83
1300,2024-06-03 11:40:00,7.0,0.0,1004.33,26.92,71.91,19654.92,5.0,172.0,86.42,2024,6,154,11,40,0,19654.92
1301,2024-06-03 11:50:00,7.0,0.0,1004.32,27.17,71.14,24229.0,5.0,172.0,132.01,2024,6,154,11,50,0,24229.0
1302,2024-06-03 12:00:00,7.0,0.0,1004.26,27.19,70.1,29645.0,5.0,172.0,184.87,2024,6,154,12,0,0,29645.0
1303,2024-06-03 12:10:00,7.0,0.0,1004.13,28.15,67.98,21200.83,5.0,172.0,150.5,2024,6,154,12,10,0,21200.83
1304,2024-06-03 13:10:00,7.0,0.0,1003.68,30.36,57.68,25766.66,5.0,172.0,115.17,2024,6,154,13,10,0,25766.66
1305,2024-06-03 13:20:00,7.0,0.0,1003.72,30.27,57.03,34836.5,5.0,172.0,205.36,2024,6,154,13,20,0,34836.5
1306,2024-06-03 13:30:00,7.0,0.0,1003.72,30.59,56.48,31329.83,5.0,172.0,161.54,2024,6,154,13,30,0,31329.83
1307,2024-06-03 13:40:00,7.0,0.0,1003.7,29.73,58.4,21075.17,5.0,172.0,74.48,2024,6,154,13,40,0,21075.17
1308,2024-06-03 13:50:00,7.0,0.0,1003.82,28.27,62.8,20583.08,5.0,172.0,69.63,2024,6,154,13,50,0,20583.08
1309,2024-06-03 14:00:00,7.0,0.0,1003.86,28.03,62.74,24945.75,5.0,172.0,103.9,2024,6,154,14,0,0,24945.75
1310,2024-06-03 14:10:00,7.0,0.0,1003.87,27.77,64.22,22062.75,5.0,172.0,87.24,2024,6,154,14,10,0,22062.75
1311,2024-06-03 14:20:00,7.0,0.0,1003.9,29.08,60.08,30520.58,5.0,172.0,154.34,2024,6,154,14,20,0,30520.58
1312,2024-06-03 14:30:00,7.0,0.0,1003.96,29.36,58.48,21136.5,5.0,172.0,75.37,2024,6,154,14,30,0,21136.5
1313,2024-06-03 14:40:00,7.0,0.0,1004.06,29.0,59.8,18521.42,5.0,172.0,56.97,2024,6,154,14,40,0,18521.42
1314,2024-06-03 14:50:00,7.0,0.0,1004.06,28.56,60.9,14337.25,5.0,172.0,34.92,2024,6,154,14,50,0,14337.25
1315,2024-06-03 15:00:00,7.0,0.0,1004.09,27.8,63.8,8865.5,5.0,172.0,13.32,2024,6,154,15,0,0,8865.5
1316,2024-06-03 15:10:00,7.0,0.0,1004.18,27.06,67.77,10437.33,5.0,172.0,17.73,2024,6,154,15,10,0,10437.33
1317,2024-06-03 15:20:00,7.0,0.0,1004.22,26.49,70.39,8190.83,5.0,172.0,11.32,2024,6,154,15,20,0,8190.83
1318,2024-06-03 15:30:00,7.0,0.0,1004.34,25.96,73.98,6574.5,5.0,172.0,7.43,2024,6,154,15,30,0,6574.5
1319,2024-06-03 15:40:00,7.0,0.0,1004.39,25.5,76.0,4151.92,5.0,172.0,3.2,2024,6,154,15,40,0,4151.92
1320,2024-06-03 15:50:00,7.0,0.0,1004.45,24.93,81.14,3759.67,5.0,172.0,2.41,2024,6,154,15,50,0,3759.67
1321,2024-06-03 16:00:00,7.0,0.0,1004.6,23.8,86.17,2075.5,5.0,172.0,0.91,2024,6,154,16,0,0,2075.5
1322,2024-06-03 16:10:00,7.0,0.0,1004.71,22.73,90.8,3573.92,5.0,172.0,2.18,2024,6,154,16,10,0,3573.92
1323,2024-06-03 16:20:00,7.0,0.0,1004.77,22.37,91.88,6495.75,5.0,172.0,7.25,2024,6,154,16,20,0,6495.75
1324,2024-06-03 16:30:00,7.0,0.0,1004.96,22.18,92.9,5797.33,5.0,172.0,5.62,2024,6,154,16,30,0,5797.33
1325,2024-06-03 16:40:00,7.0,0.0,1005.03,22.02,94.6,5885.83,5.0,172.0,5.76,2024,6,154,16,40,0,5885.83
1326,2024-06-03 16:50:00,7.0,0.0,1005.16,21.97,95.57,5064.17,5.0,172.0,4.17,2024,6,154,16,50,0,5064.17
1327,2024-06-03 17:00:00,7.0,0.0,1005.22,21.97,95.9,3782.75,5.0,172.0,2.43,2024,6,154,17,0,0,3782.75
1328,2024-06-03 17:10:00,7.0,0.0,1005.31,21.98,96.45,2585.83,5.0,172.0,1.21,2024,6,154,17,10,0,2585.83
1329,2024-06-03 17:20:00,7.0,0.0,1005.41,22.02,96.95,3097.0,5.0,172.0,1.74,2024,6,154,17,20,0,3097.0
1330,2024-06-03 17:30:00,7.0,0.0,1005.42,22.07,97.28,2243.42,5.0,172.0,1.0,2024,6,154,17,30,0,2243.42
1331,2024-06-03 17:40:00,7.0,0.0,1005.53,22.03,97.5,1259.25,5.0,172.0,0.34,2024,6,154,17,40,0,1259.25
1332,2024-06-03 17:50:00,7.0,0.0,1005.59,21.91,97.5,1348.0,5.0,172.0,0.39,2024,6,154,17,50,0,1348.0
1333,2024-06-03 18:00:00,7.0,0.0,1005.69,21.85,97.92,878.58,5.0,172.0,0.19,2024,6,154,18,0,0,878.58
1334,2024-06-03 18:10:00,7.0,0.0,1005.79,21.8,98.22,516.58,5.0,172.0,0.08,2024,6,154,18,10,0,516.58
1335,2024-06-03 18:20:00,7.0,0.0,1005.93,21.74,98.49,226.08,5.0,172.0,0.03,2024,6,154,18,20,0,226.08
1336,2024-06-03 18:30:00,7.0,0.0,1006.07,21.72,99.04,98.83,5.0,172.0,0.01,2024,6,154,18,30,0,98.83
1337,2024-06-03 18:40:00,7.0,0.0,1006.21,21.68,98.98,40.48,5.0,172.0,0.01,2024,6,154,18,40,0,40.48
1338,2024-06-04 04:50:00,7.0,0.0,1006.76,20.21,91.09,56.85,5.0,172.0,0.01,2024,6,155,4,50,0,56.85
1339,2024-06-04 05:00:00,7.0,0.0,1006.9,20.22,91.56,189.17,5.0,172.0,0.02,2024,6,155,5,0,0,189.17
1340,2024-06-04 05:10:00,7.0,0.0,1006.98,20.25,92.43,431.5,5.0,172.0,0.06,2024,6,155,5,10,0,431.5
1341,2024-06-04 05:20:00,7.0,0.0,1007.05,20.3,91.8,920.84,5.0,172.0,0.24,2024,6,155,5,20,0,920.84
1342,2024-06-04 05:30:00,7.0,0.0,1007.12,20.46,91.3,1995.33,5.0,172.0,0.96,2024,6,155,5,30,0,1995.33
1343,2024-06-04 05:40:00,7.0,0.0,1007.22,20.77,90.29,3653.0,5.0,172.0,3.06,2024,6,155,5,40,0,3653.0
1344,2024-06-04 05:50:00,7.0,0.0,1007.35,21.24,89.31,5132.25,5.0,172.0,5.31,2024,6,155,5,50,0,5132.25
1345,2024-06-04 06:00:00,7.0,0.0,1007.38,21.45,88.89,5311.08,5.0,172.0,5.07,2024,6,155,6,0,0,5311.08
1346,2024-06-04 06:10:00,7.0,0.0,1007.48,21.53,89.18,6080.92,5.0,172.0,6.45,2024,6,155,6,10,0,6080.92
1347,2024-06-04 06:20:00,7.0,0.0,1007.56,21.57,86.83,5886.83,5.0,172.0,6.12,2024,6,155,6,20,0,5886.83
1348,2024-06-04 06:30:00,7.0,0.0,1007.66,21.76,86.43,6824.17,5.0,172.0,8.2,2024,6,155,6,30,0,6824.17
1349,2024-06-04 06:40:00,7.0,0.0,1007.76,22.04,85.67,8197.83,5.0,172.0,11.58,2024,6,155,6,40,0,8197.83
1350,2024-06-04 06:50:00,7.0,0.0,1007.88,22.25,86.17,9328.0,5.0,172.0,14.57,2024,6,155,6,50,0,9328.0
1351,2024-06-04 07:00:00,7.0,0.0,1007.96,22.54,86.08,9197.25,5.0,172.0,14.38,2024,6,155,7,0,0,9197.25
1352,2024-06-04 07:10:00,7.0,0.0,1008.1,22.8,84.56,11520.58,5.0,172.0,22.13,2024,6,155,7,10,0,11520.58
1353,2024-06-04 07:20:00,7.0,0.0,1008.17,23.33,82.46,15268.17,5.0,172.0,37.92,2024,6,155,7,20,0,15268.17
1354,2024-06-04 07:30:00,7.0,0.0,1008.2,24.29,79.06,19429.42,5.0,172.0,61.91,2024,6,155,7,30,0,19429.42
1355,2024-06-04 07:40:00,7.0,0.0,1008.21,25.24,74.1,24847.34,5.0,172.0,100.23,2024,6,155,7,40,0,24847.34
1356,2024-06-04 07:50:00,7.0,0.0,1008.33,26.08,69.6,25889.25,5.0,172.0,108.29,2024,6,155,7,50,0,25889.25
1357,2024-06-04 08:00:00,7.0,0.0,1008.43,27.03,66.58,30750.75,5.0,172.0,152.84,2024,6,155,8,0,0,30750.75
1358,2024-06-04 08:10:00,7.0,0.0,1008.45,28.52,61.19,37824.6,5.0,172.0,232.82,2024,6,155,8,10,0,37824.6
1359,2024-06-04 08:20:00,7.0,0.0,1008.55,29.05,57.42,31526.0,5.0,172.0,163.53,2024,6,155,8,20,0,31526.0
1360,2024-06-04 08:30:00,7.0,0.0,1008.53,29.32,55.17,34280.08,5.0,172.0,194.12,2024,6,155,8,30,0,34280.08
1361,2024-06-04 08:40:00,7.0,0.0,1008.57,30.55,54.02,37743.66,5.0,172.0,230.48,2024,6,155,8,40,0,37743.66
1362,2024-06-04 08:50:00,7.0,0.0,1008.61,32.09,49.44,57288.69,5.0,172.0,563.07,2024,6,155,8,50,0,57288.69
1363,2024-06-04 09:00:00,7.0,0.0,1008.59,35.45,40.2,67917.2,5.0,172.0,766.92,2024,6,155,9,0,0,67917.2
1364,2024-06-04 09:10:00,7.0,0.0,1008.62,35.56,38.74,45199.74,5.0,172.0,341.82,2024,6,155,9,10,0,45199.74
1365,2024-06-04 09:20:00,7.0,0.0,1008.68,34.02,41.5,33660.66,5.0,172.0,194.34,2024,6,155,9,20,0,33660.66
1366,2024-06-04 09:30:00,7.0,0.0,1008.75,33.68,44.12,40784.13,5.0,172.0,278.59,2024,6,155,9,30,0,40784.13
1367,2024-06-04 09:40:00,7.0,0.0,1008.74,34.11,40.83,51843.61,5.0,172.0,441.76,2024,6,155,9,40,0,51843.61
1368,2024-06-04 09:50:00,7.0,0.0,1008.7,36.69,36.28,93358.26,5.0,172.0,1334.38,2024,6,155,9,50,0,93358.26
1369,2024-06-04 10:00:00,7.0,0.0,1008.66,39.48,31.05,97164.57,5.0,172.0,1362.94,2024,6,155,10,0,0,97164.57
1370,2024-06-04 10:10:00,7.0,0.0,1008.61,41.07,27.83,73768.9,5.0,172.0,867.56,2024,6,155,10,10,0,73768.9
1371,2024-06-04 10:20:00,7.0,0.0,1008.65,40.96,27.27,60593.14,5.0,172.0,601.01,2024,6,155,10,20,0,60593.14
1372,2024-06-04 10:30:00,7.0,0.0,1008.63,40.34,27.26,56627.61,5.0,172.0,536.19,2024,6,155,10,30,0,56627.61
1373,2024-06-04 10:40:00,7.0,0.0,1008.62,39.54,28.44,52561.65,5.0,172.0,459.3,2024,6,155,10,40,0,52561.65
1374,2024-06-04 10:50:00,7.0,0.0,1008.59,38.84,29.29,39427.78,5.0,172.0,263.31,2024,6,155,10,50,0,39427.78
1375,2024-06-04 11:00:00,7.0,0.0,1008.47,38.69,30.61,44815.97,5.0,172.0,333.7,2024,6,155,11,0,0,44815.97
1376,2024-06-04 11:10:00,7.0,0.0,1008.4,38.67,30.34,44953.5,5.0,172.0,333.3,2024,6,155,11,10,0,44953.5
1377,2024-06-04 11:20:00,7.0,0.0,1008.33,38.08,31.63,42688.0,5.0,172.0,302.23,2024,6,155,11,20,0,42688.0
