,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
2087,2087,2024-03-31 09:30:00,12.0,0.0,1009.88,26.98,64.99,10228.75,1.0,298.0,26.54,10228.75
2088,2088,2024-03-31 09:40:00,12.0,0.0,1009.7,27.53,64.23,11371.58,1.0,298.0,33.14,11371.58
2089,2089,2024-03-31 09:50:00,12.0,0.0,1009.54,28.29,62.72,11636.0,1.0,298.0,36.18,11636.0
2090,2090,2024-03-31 10:00:00,12.0,0.0,1009.39,28.6,60.08,12281.75,1.0,298.0,39.7,12281.75
2091,2091,2024-03-31 10:10:00,12.0,0.0,1009.36,28.87,60.32,11529.5,1.0,298.0,35.67,11529.5
2092,2092,2024-03-31 10:20:00,12.0,0.0,1009.27,29.33,60.13,12731.83,1.0,298.0,41.74,12731.83
2093,2093,2024-03-31 10:30:00,12.0,0.0,1009.12,29.63,59.38,12114.92,1.0,298.0,38.4,12114.92
2094,2094,2024-03-31 10:40:00,12.0,0.0,1009.06,29.6,59.89,10297.25,1.0,298.0,28.49,10297.25
2095,2095,2024-03-31 10:50:00,12.0,0.0,1008.79,29.5,59.85,10857.0,1.0,298.0,30.62,10857.0
2096,2096,2024-03-31 11:00:00,12.0,0.0,1008.52,29.2,60.46,11244.58,1.0,298.0,37.09,11244.58
2097,2097,2024-03-31 11:10:00,12.0,0.0,1008.49,29.47,59.39,9704.42,1.0,298.0,29.98,9704.42
2098,2098,2024-03-31 11:20:00,12.0,0.0,1008.12,29.7,59.28,15549.25,1.0,298.0,69.95,15549.25
2099,2099,2024-03-31 11:30:00,12.0,0.0,1007.71,30.06,58.47,14117.67,1.0,298.0,58.64,14117.67
2100,2100,2024-03-31 11:40:00,12.0,0.0,1007.53,29.53,59.37,10201.0,1.0,298.0,41.44,10201.0
2101,2101,2024-03-31 11:50:00,12.0,0.0,1007.28,32.71,51.43,21811.84,1.0,298.0,369.21,21811.84
2102,2102,2024-03-31 12:00:00,12.0,0.0,1007.05,33.71,48.04,15684.58,1.0,298.0,90.39,15684.58
2103,2103,2024-03-31 12:10:00,12.0,0.0,1006.83,35.68,42.01,24859.08,1.0,298.0,582.95,24859.08
2104,2104,2024-03-31 12:20:00,12.0,0.0,1006.66,37.47,37.27,36913.55,1.0,298.0,1158.04,36913.55
2105,2105,2024-03-31 12:30:00,12.0,0.0,1006.43,37.32,37.46,15055.49,1.0,298.0,192.67,15055.49
2106,2106,2024-03-31 12:40:00,12.0,0.0,1006.38,32.94,46.96,5163.75,1.0,298.0,8.02,5163.75
2107,2107,2024-03-31 12:50:00,12.0,0.0,1006.17,31.62,53.32,20022.28,1.0,298.0,341.54,20022.28
2108,2108,2024-03-31 13:00:00,12.0,0.0,1005.59,36.1,43.24,28959.49,1.0,298.0,545.34,28959.49
2109,2109,2024-03-31 13:10:00,12.0,0.0,1005.53,38.84,37.1,27928.24,1.0,298.0,518.76,27928.24
2110,2110,2024-03-31 13:20:00,12.0,0.0,1005.37,36.22,41.49,25010.0,1.0,298.0,392.1,25010.0
2111,2111,2024-03-31 13:30:00,12.0,0.0,1005.22,35.14,42.91,21643.5,1.0,298.0,259.12,21643.5
2112,2112,2024-03-31 13:40:00,12.0,0.0,1004.92,39.12,36.92,51622.39,1.0,298.0,931.59,51622.39
2113,2113,2024-03-31 13:50:00,12.0,0.0,1005.09,36.72,40.32,19000.14,1.0,298.0,229.36,19000.14
2114,2114,2024-03-31 14:00:00,12.0,0.0,1005.02,33.33,47.61,12965.0,1.0,298.0,40.74,12965.0
2115,2115,2024-03-31 14:10:00,12.0,0.0,1004.96,31.74,51.88,12024.67,1.0,298.0,35.35,12024.67
2116,2116,2024-03-31 14:20:00,12.0,0.0,1004.8,33.56,49.06,34652.4,1.0,298.0,529.34,34652.4
2117,2117,2024-03-31 14:30:00,12.0,0.0,1004.59,33.89,47.77,17577.48,1.0,298.0,208.1,17577.48
2118,2118,2024-03-31 14:40:00,12.0,0.0,1004.38,33.69,47.64,21061.95,1.0,298.0,217.01,21061.95
2119,2119,2024-03-31 14:50:00,12.0,0.0,1004.29,32.99,49.57,18056.17,1.0,298.0,195.71,18056.17
2120,2120,2024-03-31 15:00:00,12.0,0.0,1004.22,34.13,46.73,12952.38,1.0,298.0,34.72,12952.38
2121,2121,2024-03-31 15:10:00,12.0,0.0,1004.08,33.38,48.49,15460.58,1.0,298.0,156.31,15460.58
2122,2122,2024-03-31 15:20:00,12.0,0.0,1004.18,33.35,48.78,19471.93,1.0,298.0,133.5,19471.93
2123,2123,2024-03-31 15:30:00,12.0,0.0,1004.1,32.75,50.16,9635.17,1.0,298.0,20.87,9635.17
2124,2124,2024-03-31 15:40:00,12.0,0.0,1004.08,30.49,55.65,9170.58,1.0,298.0,18.24,9170.58
2125,2125,2024-03-31 15:50:00,12.0,0.0,1004.2,29.59,59.23,6906.92,1.0,298.0,10.38,6906.92
2126,2126,2024-03-31 16:00:00,12.0,0.0,1004.18,28.93,62.68,6004.75,1.0,298.0,8.29,6004.75
2127,2127,2024-03-31 16:10:00,12.0,0.0,1004.24,28.62,64.96,8197.0,1.0,298.0,14.47,8197.0
2128,2128,2024-03-31 16:20:00,12.0,0.0,1004.21,28.34,65.32,7400.67,1.0,298.0,12.13,7400.67
2129,2129,2024-03-31 16:30:00,12.0,0.0,1004.61,28.26,63.68,6609.0,1.0,298.0,10.4,6609.0
2130,2130,2024-03-31 16:40:00,12.0,0.0,1005.05,27.69,64.8,2901.83,1.0,298.0,2.48,2901.83
2131,2131,2024-03-31 16:50:00,12.0,0.0,1005.11,27.54,65.51,3067.92,1.0,298.0,2.68,3067.92
2132,2132,2024-03-31 17:00:00,12.0,0.0,1005.21,27.62,65.52,2910.75,1.0,298.0,2.34,2910.75
2133,2133,2024-03-31 17:10:00,12.0,0.0,1005.2,27.44,65.49,2150.92,1.0,298.0,1.35,2150.92
2134,2134,2024-03-31 17:20:00,12.0,0.0,1004.96,27.11,66.19,936.58,1.0,298.0,0.31,936.58
2135,2135,2024-03-31 17:30:00,12.0,0.0,1004.96,26.89,67.09,567.33,1.0,298.0,0.11,567.33
2136,2136,2024-03-31 17:40:00,12.0,0.0,1005.16,26.62,67.98,422.08,1.0,298.0,0.08,422.08
2137,2137,2024-03-31 17:50:00,12.0,0.0,1005.37,26.31,68.78,121.67,1.0,298.0,0.01,121.67
2138,2138,2024-03-31 18:00:00,12.0,0.0,1005.45,26.05,69.96,60.21,1.0,298.0,0.0,60.21
2139,2139,2024-04-01 06:00:00,12.0,0.0,1011.98,20.29,100.0,34.44,1.0,298.0,0.0,34.44
2140,2140,2024-04-01 06:10:00,12.0,0.0,1012.08,20.79,100.0,58.08,1.0,298.0,0.0,58.08
2141,2141,2024-04-01 06:20:00,12.0,0.0,1012.1,21.12,100.0,131.75,1.0,298.0,0.01,131.75
2142,2142,2024-04-01 06:30:00,12.0,0.0,1012.72,21.08,100.0,242.67,1.0,298.0,0.02,242.67
2143,2143,2024-04-01 06:40:00,12.0,0.0,1012.99,21.0,100.0,397.92,1.0,298.0,0.05,397.92
2144,2144,2024-04-01 06:50:00,12.0,0.0,1012.95,21.1,99.99,519.25,1.0,298.0,0.08,519.25
2145,2145,2024-04-01 07:00:00,12.0,0.0,1012.76,21.12,99.88,652.5,1.0,298.0,0.13,652.5
2146,2146,2024-04-01 07:10:00,12.0,0.0,1012.85,20.96,99.63,533.33,1.0,298.0,0.08,533.33
2147,2147,2024-04-01 07:20:00,12.0,0.0,1012.82,21.06,99.92,545.25,1.0,298.0,0.08,545.25
2148,2148,2024-04-01 07:30:00,12.0,0.0,1013.28,20.91,99.58,624.25,1.0,298.0,0.1,624.25
2149,2149,2024-04-01 07:40:00,12.0,0.03,1013.23,20.73,99.62,1247.08,1.0,298.0,0.44,1247.08
2150,2150,2024-04-01 07:50:00,12.0,0.03,1013.47,20.7,99.71,1534.58,1.0,298.0,0.62,1534.58
2151,2151,2024-04-01 08:00:00,12.0,0.02,1013.48,20.7,99.73,1581.33,1.0,298.0,0.65,1581.33
2152,2152,2024-04-01 08:10:00,12.0,0.0,1013.13,20.81,99.99,1602.42,1.0,298.0,0.66,1602.42
2153,2153,2024-04-01 08:20:00,12.0,0.0,1013.5,20.86,99.99,1715.58,1.0,298.0,0.73,1715.58
2154,2154,2024-04-01 08:30:00,12.0,0.21,1013.37,20.87,99.15,3192.58,1.0,298.0,2.55,3192.58
2155,2155,2024-04-01 08:40:00,12.0,0.0,1013.29,21.19,98.74,4462.67,1.0,298.0,4.95,4462.67
2156,2156,2024-04-01 08:50:00,12.0,0.1,1013.52,21.22,96.73,4352.08,1.0,298.0,4.66,4352.08
2157,2157,2024-04-01 09:00:00,12.0,0.0,1013.58,21.45,96.37,6495.83,1.0,298.0,10.75,6495.83
2158,2158,2024-04-01 09:10:00,12.0,0.06,1013.59,22.12,92.98,10135.58,1.0,298.0,28.3,10135.58
2159,2159,2024-04-01 09:20:00,12.0,0.58,1013.6,22.74,87.22,11389.25,1.0,298.0,36.17,11389.25
2160,2160,2024-04-01 09:30:00,12.0,0.69,1013.55,23.13,84.0,11599.25,1.0,298.0,37.37,11599.25
2161,2161,2024-04-01 09:40:00,12.0,0.02,1013.3,23.52,85.3,8682.25,1.0,298.0,19.7,8682.25
2162,2162,2024-04-01 09:50:00,12.0,0.08,1013.24,23.74,82.13,8067.0,1.0,298.0,15.42,8067.0
2163,2163,2024-04-01 10:00:00,12.0,0.12,1013.23,24.01,80.29,7605.83,1.0,298.0,13.5,7605.83
2164,2164,2024-04-01 10:10:00,12.0,0.15,1013.16,24.13,78.41,7734.33,1.0,298.0,14.46,7734.33
2165,2165,2024-04-01 10:20:00,12.0,0.2,1012.98,24.51,78.16,8208.58,1.0,298.0,17.11,8208.58
2166,2166,2024-04-01 10:30:00,12.0,0.03,1012.94,25.5,74.02,11122.75,1.0,298.0,37.28,11122.75
2167,2167,2024-04-01 10:40:00,12.0,0.15,1012.92,26.68,66.82,12799.25,1.0,298.0,53.04,12799.25
2168,2168,2024-04-01 10:50:00,12.0,0.23,1012.96,27.4,60.74,12953.5,1.0,298.0,52.58,12953.5
2169,2169,2024-04-01 11:00:00,12.0,0.0,1012.88,27.66,62.29,12823.92,1.0,298.0,46.05,12823.92
2170,2170,2024-04-01 11:10:00,12.0,0.0,1012.92,28.54,59.31,17681.58,1.0,298.0,81.25,17681.58
2171,2171,2024-04-01 11:20:00,12.0,0.0,1012.77,29.44,58.66,17991.67,1.0,298.0,83.99,17991.67
2172,2172,2024-04-01 11:30:00,12.0,0.0,1012.58,30.14,52.01,18266.34,1.0,298.0,89.28,18266.34
2173,2173,2024-04-01 11:40:00,12.0,0.0,1012.36,30.44,53.16,19358.75,1.0,298.0,104.27,19358.75
2174,2174,2024-04-01 11:50:00,12.0,0.0,1012.17,31.36,50.87,21121.92,1.0,298.0,128.54,21121.92
2175,2175,2024-04-01 12:00:00,12.0,0.0,1011.91,31.3,50.24,19677.5,1.0,298.0,116.63,19677.5
2176,2176,2024-04-01 12:10:00,12.0,0.06,1011.66,31.87,46.23,22130.0,1.0,298.0,181.7,22130.0
2177,2177,2024-04-01 12:20:00,12.0,0.04,1011.54,30.54,49.53,16184.42,1.0,298.0,68.65,16184.42
2178,2178,2024-04-01 12:30:00,12.0,0.05,1011.46,29.55,51.97,16615.67,1.0,298.0,65.96,16615.67
2179,2179,2024-04-01 12:40:00,12.0,0.0,1011.32,30.39,49.79,23599.58,1.0,298.0,145.66,23599.58
2180,2180,2024-04-01 12:50:00,12.0,0.03,1011.28,31.37,47.8,23098.58,1.0,298.0,161.46,23098.58
2181,2181,2024-04-01 13:00:00,12.0,0.0,1011.07,32.42,45.65,26770.58,1.0,298.0,205.49,26770.58
2182,2182,2024-04-01 13:10:00,12.0,0.02,1011.0,33.93,43.86,28668.71,1.0,298.0,254.0,28668.71
2183,2183,2024-04-01 13:20:00,12.0,0.0,1010.88,34.25,42.32,29199.92,1.0,298.0,216.59,29199.92
2184,2184,2024-04-01 13:30:00,12.0,0.0,1010.73,34.62,39.24,35494.0,1.0,298.0,351.06,35494.0
2185,2185,2024-04-01 13:40:00,12.0,0.03,1010.53,35.97,37.9,32450.01,1.0,298.0,292.49,32450.01
2186,2186,2024-04-01 13:50:00,12.0,0.22,1010.44,34.68,39.53,26802.33,1.0,298.0,176.5,26802.33
2187,2187,2024-04-01 14:00:00,12.0,0.0,1010.32,34.61,42.51,25825.83,1.0,298.0,160.16,25825.83
2188,2188,2024-04-01 14:10:00,12.0,0.0,1010.19,34.19,41.72,21752.42,1.0,298.0,113.3,21752.42
2189,2189,2024-04-01 14:20:00,12.0,0.0,1010.07,33.13,44.16,20203.0,1.0,298.0,97.59,20203.0
2190,2190,2024-04-01 14:30:00,12.0,0.02,1010.1,32.79,45.36,18998.75,1.0,298.0,87.02,18998.75
2191,2191,2024-04-01 14:40:00,12.0,0.09,1010.0,32.58,45.39,32590.91,1.0,298.0,232.31,32590.91
2192,2192,2024-04-01 14:50:00,12.0,0.13,1009.88,33.83,42.91,32216.34,1.0,298.0,210.13,32216.34
2193,2193,2024-04-01 15:00:00,12.0,0.17,1009.77,33.61,42.41,37031.82,1.0,298.0,266.32,37031.82
2194,2194,2024-04-01 15:10:00,12.0,0.03,1009.65,34.56,41.93,44799.41,1.0,298.0,399.63,44799.41
2195,2195,2024-04-01 15:20:00,12.0,0.03,1009.62,37.91,35.66,51813.98,1.0,298.0,552.43,51813.98
2196,2196,2024-04-01 15:30:00,12.0,0.03,1009.49,36.15,37.32,28404.41,1.0,298.0,160.28,28404.41
2197,2197,2024-04-01 15:40:00,12.0,0.09,1009.48,32.74,43.75,18601.17,1.0,298.0,68.94,18601.17
2198,2198,2024-04-01 15:50:00,12.0,0.0,1009.44,32.11,45.81,21070.68,1.0,298.0,116.21,21070.68
2199,2199,2024-04-01 16:00:00,12.0,0.0,1009.51,32.14,46.58,22788.08,1.0,298.0,120.67,22788.08
2200,2200,2024-04-01 16:10:00,12.0,0.0,1009.26,31.84,46.58,14526.83,1.0,298.0,46.95,14526.83
2201,2201,2024-04-01 16:20:00,12.0,0.0,1009.6,30.35,50.22,9007.5,1.0,298.0,19.84,9007.5
2202,2202,2024-04-01 16:30:00,12.0,0.0,1009.7,29.18,53.67,4806.84,1.0,298.0,6.16,4806.84
2203,2203,2024-04-01 16:40:00,12.0,0.0,1009.68,28.16,56.89,4080.67,1.0,298.0,4.53,4080.67
2204,2204,2024-04-01 16:50:00,12.0,0.0,1009.72,27.62,58.82,3246.0,1.0,298.0,2.88,3246.0
2205,2205,2024-04-01 17:00:00,12.0,0.0,1009.81,27.33,59.74,2341.33,1.0,298.0,1.56,2341.33
2206,2206,2024-04-01 17:10:00,12.0,0.0,1009.65,26.84,61.16,1656.42,1.0,298.0,0.87,1656.42
2207,2207,2024-04-01 17:20:00,12.0,0.0,1009.55,26.48,62.44,943.5,1.0,298.0,0.31,943.5
2208,2208,2024-04-01 17:30:00,12.0,0.0,1009.51,26.35,63.9,653.67,1.0,298.0,0.16,653.67
2209,2209,2024-04-01 17:40:00,12.0,0.0,1009.67,26.29,64.48,445.25,1.0,298.0,0.09,445.25
2210,2210,2024-04-01 17:50:00,12.0,0.0,1009.87,26.22,64.82,176.0,1.0,298.0,0.02,176.0
2211,2211,2024-04-01 18:00:00,12.0,0.0,1009.92,26.12,65.47,77.34,1.0,298.0,0.0,77.34
2212,2212,2024-04-01 18:10:00,12.0,0.0,1009.97,26.03,65.63,27.22,1.0,298.0,0.0,27.22
2213,2213,2024-04-02 05:30:00,12.0,0.0,1009.67,21.21,86.57,37.0,1.0,298.0,0.0,37.0
2214,2214,2024-04-02 05:40:00,12.0,0.0,1009.82,21.17,86.98,135.25,1.0,298.0,0.01,135.25
2215,2215,2024-04-02 05:50:00,12.0,0.0,1010.02,21.12,87.76,362.0,1.0,298.0,0.03,362.0
2216,2216,2024-04-02 06:00:00,12.0,0.0,1010.17,21.12,88.06,641.08,1.0,298.0,0.08,641.08
2217,2217,2024-04-02 06:10:00,12.0,0.0,1010.23,21.07,88.34,896.75,1.0,298.0,0.13,896.75
2218,2218,2024-04-02 06:20:00,12.0,0.0,1010.34,21.08,88.0,1100.33,1.0,298.0,0.17,1100.33
2219,2219,2024-04-02 06:30:00,12.0,0.0,1010.4,21.08,87.9,1308.42,1.0,298.0,0.26,1308.42
2220,2220,2024-04-02 06:40:00,12.0,0.0,1010.5,21.14,87.76,1589.58,1.0,298.0,0.42,1589.58
2221,2221,2024-04-02 06:50:00,12.0,0.0,1010.64,21.26,87.35,1866.25,1.0,298.0,0.63,1866.25
2222,2222,2024-04-02 07:00:00,12.0,0.0,1010.76,21.56,86.44,2075.42,1.0,298.0,0.74,2075.42
2223,2223,2024-04-02 07:10:00,12.0,0.0,1010.9,21.91,85.53,2272.67,1.0,298.0,0.94,2272.67
2224,2224,2024-04-02 07:20:00,12.0,0.0,1010.96,22.06,85.11,2386.58,1.0,298.0,1.01,2386.58
2225,2225,2024-04-02 07:30:00,12.0,0.0,1011.08,22.22,84.75,2560.67,1.0,298.0,1.15,2560.67
2226,2226,2024-04-02 07:40:00,12.0,0.0,1011.18,22.41,84.14,2688.67,1.0,298.0,1.31,2688.67
2227,2227,2024-04-02 07:50:00,12.0,0.0,1011.24,22.62,83.24,2811.33,1.0,298.0,1.49,2811.33
2228,2228,2024-04-02 08:00:00,12.0,0.0,1011.35,22.9,82.32,2927.0,1.0,298.0,1.63,2927.0
2229,2229,2024-04-02 08:10:00,12.0,0.0,1011.45,23.25,80.97,3049.42,1.0,298.0,1.83,3049.42
2230,2230,2024-04-02 08:20:00,12.0,0.0,1011.49,23.54,79.4,3173.08,1.0,298.0,2.08,3173.08
2231,2231,2024-04-02 08:30:00,12.0,0.0,1011.41,23.8,77.98,3306.25,1.0,298.0,2.24,3306.25
2232,2232,2024-04-02 08:40:00,12.0,0.0,1011.42,24.06,77.38,3456.58,1.0,298.0,2.54,3456.58
2233,2233,2024-04-02 08:50:00,12.0,0.0,1011.48,24.43,75.99,3657.75,1.0,298.0,2.93,3657.75
2234,2234,2024-04-02 09:00:00,12.0,0.0,1011.49,24.84,74.54,3845.93,1.0,298.0,3.41,3845.93
2235,2235,2024-04-02 09:10:00,12.0,0.0,1011.45,25.24,71.71,4024.67,1.0,298.0,3.79,4024.67
2236,2236,2024-04-02 09:20:00,12.0,0.0,1011.32,25.44,71.54,4190.0,1.0,298.0,4.28,4190.0
2237,2237,2024-04-02 09:30:00,12.0,0.0,1011.22,25.72,70.13,4339.33,1.0,298.0,4.63,4339.33
2238,2238,2024-04-02 09:40:00,12.0,0.0,1011.2,25.94,69.41,4555.0,1.0,298.0,5.28,4555.0
2239,2239,2024-04-02 09:50:00,12.0,0.0,1011.1,26.15,68.02,4874.92,1.0,298.0,6.16,4874.92
2240,2240,2024-04-02 10:00:00,12.0,0.0,1011.04,26.46,67.55,5460.92,1.0,298.0,7.67,5460.92
2241,2241,2024-04-02 10:10:00,12.0,0.54,1011.03,26.65,66.25,5976.17,1.0,298.0,9.35,5976.17
2242,2242,2024-04-02 10:20:00,12.0,0.35,1010.95,27.09,64.71,6030.75,1.0,298.0,9.48,6030.75
2243,2243,2024-04-02 10:30:00,12.0,0.4,1010.85,27.25,63.15,5741.0,1.0,298.0,8.66,5741.0
2244,2244,2024-04-02 10:40:00,12.0,0.68,1010.72,27.47,60.53,5473.67,1.0,298.0,8.14,5473.67
2245,2245,2024-04-02 10:50:00,12.0,0.75,1010.54,27.78,60.37,5478.58,1.0,298.0,8.33,5478.58
2246,2246,2024-04-02 11:00:00,12.0,0.92,1010.38,27.92,58.37,5515.75,1.0,298.0,8.64,5515.75
2247,2247,2024-04-02 11:10:00,12.0,0.83,1010.24,28.2,57.89,5720.92,1.0,298.0,9.56,5720.92
2248,2248,2024-04-02 11:20:00,12.0,1.07,1010.14,28.56,56.95,6858.5,1.0,298.0,13.79,6858.5
2249,2249,2024-04-02 11:30:00,12.0,0.92,1009.94,29.68,55.72,12407.58,1.0,298.0,197.03,12407.58
2250,2250,2024-04-02 11:40:00,12.0,0.85,1009.9,37.41,38.72,31242.75,1.0,298.0,1160.39,31242.75
2251,2251,2024-04-02 11:50:00,12.0,0.7,1009.81,42.45,29.6,32365.75,1.0,298.0,1236.09,32365.75
2252,2252,2024-04-02 12:00:00,12.0,0.95,1009.53,44.71,26.08,34712.58,1.0,298.0,1371.7,34712.58
2253,2253,2024-04-02 12:10:00,12.0,0.78,1009.25,46.0,23.16,36187.16,1.0,298.0,1428.38,36187.16
2254,2254,2024-04-02 12:20:00,12.0,0.6,1009.0,47.27,21.95,34617.23,1.0,298.0,1277.42,34617.23
2255,2255,2024-04-02 12:30:00,12.0,1.03,1008.8,47.68,21.83,43027.9,1.0,298.0,1635.86,43027.9
2256,2256,2024-04-02 12:40:00,12.0,0.97,1008.52,47.55,21.9,43246.65,1.0,298.0,1543.68,43246.65
2257,2257,2024-04-02 12:50:00,12.0,0.19,1008.24,48.74,22.0,44592.53,1.0,298.0,1409.15,44592.53
2258,2258,2024-04-02 13:00:00,12.0,0.0,1008.09,49.61,21.09,56845.58,1.0,298.0,1682.9,56845.58
2259,2259,2024-04-02 13:10:00,12.0,0.11,1007.96,50.59,19.7,67188.93,1.0,298.0,1680.69,67188.93
2260,2260,2024-04-02 13:20:00,12.0,0.04,1007.75,50.87,19.33,79674.16,1.0,298.0,1806.0,79674.16
2261,2261,2024-04-02 13:30:00,12.0,0.13,1007.41,49.46,20.7,69167.84,1.0,298.0,1432.8,69167.84
2262,2262,2024-04-02 13:40:00,12.0,0.0,1007.09,46.98,23.58,51979.25,1.0,298.0,755.25,51979.25
2263,2263,2024-04-02 13:50:00,12.0,0.0,1006.77,42.61,29.21,37232.79,1.0,298.0,337.84,37232.79
2264,2264,2024-04-02 14:00:00,12.0,0.02,1006.58,40.14,33.48,28241.14,1.0,298.0,224.58,28241.14
2265,2265,2024-04-02 14:10:00,12.0,0.0,1006.36,38.11,36.86,24094.25,1.0,298.0,145.76,24094.25
2266,2266,2024-04-02 14:20:00,12.0,0.05,1006.37,36.7,39.98,17869.5,1.0,298.0,83.08,17869.5
2267,2267,2024-04-02 14:30:00,12.0,0.04,1006.26,35.54,43.05,16436.67,1.0,298.0,69.03,16436.67
2268,2268,2024-04-02 14:40:00,12.0,0.0,1006.1,36.62,41.62,41550.67,1.0,298.0,469.16,41550.67
2269,2269,2024-04-02 14:50:00,12.0,0.04,1006.08,45.47,27.61,101512.29,1.0,298.0,1558.34,101512.29
2270,2270,2024-04-02 15:00:00,12.0,0.0,1006.18,48.91,22.64,88765.98,1.0,298.0,1293.16,88765.98
2271,2271,2024-04-02 15:10:00,12.0,0.05,1006.06,44.54,27.54,51817.02,1.0,298.0,717.32,51817.02
2272,2272,2024-04-02 15:20:00,12.0,0.0,1005.98,46.43,25.46,73235.77,1.0,298.0,935.28,73235.77
2273,2273,2024-04-02 15:30:00,12.0,0.02,1005.97,41.52,31.85,34945.02,1.0,298.0,275.17,34945.02
2274,2274,2024-04-02 15:40:00,12.0,0.03,1005.82,39.04,36.18,27289.23,1.0,298.0,158.2,27289.23
2275,2275,2024-04-02 15:50:00,12.0,0.03,1005.73,36.49,41.15,17375.58,1.0,298.0,50.27,17375.58
2276,2276,2024-04-02 16:00:00,12.0,0.09,1005.7,36.46,41.31,23099.52,1.0,298.0,160.95,23099.52
2277,2277,2024-04-02 16:10:00,12.0,0.0,1005.69,34.12,46.8,8945.25,1.0,298.0,15.51,8945.25
2278,2278,2024-04-02 16:20:00,12.0,0.0,1005.65,33.02,49.78,9122.67,1.0,298.0,17.29,9122.67
2279,2279,2024-04-02 16:30:00,12.0,0.0,1005.76,31.88,53.18,3671.17,1.0,298.0,2.82,3671.17
2280,2280,2024-04-02 16:40:00,12.0,0.02,1005.77,31.3,55.27,6186.92,1.0,298.0,8.71,6186.92
2281,2281,2024-04-02 16:50:00,12.0,0.18,1005.77,31.0,56.42,3330.42,1.0,298.0,2.56,3330.42
2282,2282,2024-04-02 17:00:00,12.0,0.05,1005.83,30.73,57.45,3186.0,1.0,298.0,2.91,3186.0
2283,2283,2024-04-02 17:10:00,12.0,0.03,1005.89,30.58,58.33,3404.42,1.0,298.0,3.16,3404.42
2284,2284,2024-04-02 17:20:00,12.0,0.0,1005.96,30.44,59.21,2883.5,1.0,298.0,2.38,2883.5
2285,2285,2024-04-02 17:30:00,12.0,0.03,1006.14,30.01,60.85,1692.92,1.0,298.0,0.79,1692.92
2286,2286,2024-04-02 17:40:00,12.0,0.0,1006.12,29.77,62.12,1393.92,1.0,298.0,0.58,1393.92
2287,2287,2024-04-02 17:50:00,12.0,0.0,1006.18,29.44,62.95,757.08,1.0,298.0,0.19,757.08
2288,2288,2024-04-02 18:00:00,12.0,0.0,1006.02,29.04,64.4,307.58,1.0,298.0,0.04,307.58
2289,2289,2024-04-02 18:10:00,12.0,0.0,1006.13,28.67,65.52,89.08,1.0,298.0,0.0,89.08
2290,2290,2024-04-02 18:20:00,12.0,0.0,1006.12,28.47,67.18,26.11,1.0,298.0,0.0,26.11
2291,2291,2024-04-03 05:30:00,12.0,0.0,1008.04,23.12,86.02,41.94,1.0,298.0,0.0,41.94
2292,2292,2024-04-03 05:40:00,12.0,0.02,1008.19,23.04,85.95,154.0,1.0,298.0,0.01,154.0
2293,2293,2024-04-03 05:50:00,12.0,0.0,1008.31,23.0,86.13,381.67,1.0,298.0,0.03,381.67
2294,2294,2024-04-03 06:00:00,12.0,0.0,1008.48,23.07,85.86,647.33,1.0,298.0,0.08,647.33
2295,2295,2024-04-03 06:10:00,12.0,0.03,1008.66,23.11,85.38,885.42,1.0,298.0,0.13,885.42
2296,2296,2024-04-03 06:20:00,12.0,0.0,1008.76,23.14,84.73,1068.67,1.0,298.0,0.16,1068.67
2297,2297,2024-04-03 06:30:00,12.0,0.0,1008.96,23.27,84.56,1347.58,1.0,298.0,0.3,1347.58
2298,2298,2024-04-03 06:40:00,12.0,0.02,1009.15,23.37,84.63,1470.25,1.0,298.0,0.35,1470.25
2299,2299,2024-04-03 06:50:00,12.0,0.0,1009.29,23.4,85.22,1651.25,1.0,298.0,0.42,1651.25
2300,2300,2024-04-03 07:00:00,12.0,0.0,1009.48,23.51,85.02,2023.92,1.0,298.0,0.69,2023.92
2301,2301,2024-04-03 07:10:00,12.0,0.16,1009.6,23.74,83.88,2152.75,1.0,298.0,0.81,2152.75
2302,2302,2024-04-03 07:20:00,12.0,0.03,1009.7,24.02,81.46,2288.92,1.0,298.0,0.93,2288.92
2303,2303,2024-04-03 07:30:00,12.0,0.0,1009.67,24.32,80.1,2420.17,1.0,298.0,1.07,2420.17
2304,2304,2024-04-03 07:40:00,12.0,0.0,1009.65,24.56,79.71,2541.0,1.0,298.0,1.2,2541.0
2305,2305,2024-04-03 07:50:00,12.0,0.0,1009.69,24.75,79.28,2647.58,1.0,298.0,1.33,2647.58
2306,2306,2024-04-03 08:00:00,12.0,0.07,1009.77,24.95,78.93,2849.08,1.0,298.0,1.65,2849.08
2307,2307,2024-04-03 08:10:00,12.0,0.11,1009.79,25.22,78.2,2948.25,1.0,298.0,1.8,2948.25
2308,2308,2024-04-03 08:20:00,12.0,0.0,1009.81,25.52,77.53,3270.08,1.0,298.0,2.37,3270.08
2309,2309,2024-04-03 08:30:00,12.0,0.0,1009.85,25.9,76.83,3484.58,1.0,298.0,2.79,3484.58
2310,2310,2024-04-03 08:40:00,12.0,0.0,1009.81,26.18,75.41,3819.75,1.0,298.0,3.48,3819.75
2311,2311,2024-04-03 08:50:00,12.0,0.0,1009.75,26.46,74.68,3975.83,1.0,298.0,3.88,3975.83
