序號,答案,mask
20240411115003,,0
20240411120003,,0
20240411121003,,0
20240411122003,,0
20240411123003,,0
20240411124003,,0
20240411125003,,0
20240411130003,,0
20240411131003,,0
20240411132003,,0
20240411133003,,0
20240411134003,,0
20240411135003,,0
20240411140003,,0
20240411141003,,0
20240411142003,,0
20240411143003,,0
20240411144003,,0
20240411145003,,0
20240411150003,,0
20240411151003,,0
20240411152003,,0
20240411153003,,0
20240411154003,,0
20240411155003,,0
20240411160003,,0
20240411161003,,0
20240411162003,,0
20240411163003,,0
20240411164003,,0
20240411165003,,0
20240424090003,,0
20240424091003,,0
20240424092003,,0
20240424093003,,0
20240424094003,,0
20240424095003,,0
20240424100003,,0
20240424101003,,0
20240424102003,,0
20240424103003,,0
20240424104003,,0
20240424105003,,0
20240424110003,,0
20240424111003,,0
20240424112003,,0
20240424113003,,0
20240424114003,,0
20240424115003,,0
20240424120003,,0
20240424121003,,0
20240424122003,,0
20240424123003,,0
20240424124003,,0
20240424125003,,0
20240424130003,,0
20240424131003,,0
20240424132003,,0
20240424133003,,0
20240424134003,,0
20240424135003,,0
20240424140003,,0
20240424141003,,0
20240424142003,,0
20240424143003,,0
20240424144003,,0
20240424145003,,0
20240424150003,,0
20240424151003,,0
20240424152003,,0
20240424153003,,0
20240424154003,,0
20240424155003,,0
20240424160003,,0
20240424161003,,0
20240424162003,,0
20240424163003,,0
20240424164003,,0
20240424165003,,0
20240505090003,,1
20240505091003,,1
20240505092003,,1
20240505093003,,1
20240505094003,,1
20240505095003,,1
20240505100003,,1
20240505101003,,1
20240505102003,,1
20240505103003,,1
20240505104003,,1
20240505105003,,1
20240505110003,,1
20240505111003,,1
20240505112003,,1
20240505113003,,1
20240505114003,,1
20240505115003,,1
20240505120003,,1
20240505121003,,1
20240505122003,,1
20240505123003,,1
20240505124003,,1
20240505125003,,1
20240505130003,,1
20240505131003,,1
20240505132003,,1
20240505133003,,1
20240505134003,,1
20240505135003,,1
20240505140003,,1
20240505141003,,1
20240505142003,,1
20240505143003,,1
20240505144003,,1
20240505145003,,1
20240505150003,,1
20240505151003,,1
20240505152003,,1
20240505153003,,1
20240505154003,,1
20240505155003,,1
20240505160003,,1
20240505161003,,1
20240505162003,,1
20240505163003,,1
20240505164003,,1
20240505165003,,1
20240619090003,,1
20240619091003,,1
20240619092003,,1
20240619093003,,1
20240619094003,,1
20240619095003,,1
20240619100003,,1
20240619101003,,1
20240619102003,,1
20240619103003,,1
20240619104003,,1
20240619105003,,1
20240619110003,,1
20240619111003,,1
20240619112003,,1
20240619113003,,1
20240619114003,,1
20240619115003,,1
20240619120003,,1
20240619121003,,1
20240619122003,,1
20240619123003,,1
20240619124003,,1
20240619125003,,1
20240619130003,,1
20240619131003,,1
20240619132003,,1
20240619133003,,1
20240619134003,,1
20240619135003,,1
20240619140003,,1
20240619141003,,1
20240619142003,,1
20240619143003,,1
20240619144003,,1
20240619145003,,1
20240619150003,,1
20240619151003,,1
20240619152003,,1
20240619153003,,1
20240619154003,,1
20240619155003,,1
20240619160003,,1
20240619161003,,1
20240619162003,,1
20240619163003,,1
20240619164003,,1
20240619165003,,1
20240423090004,,0
20240423091004,,0
20240423092004,,0
20240423093004,,0
20240423094004,,0
20240423095004,,0
20240423100004,,0
20240423101004,,0
20240423102004,,0
20240423103004,,0
20240423104004,,0
20240423105004,,0
20240423110004,,0
20240423111004,,0
20240423112004,,0
20240423113004,,0
20240423114004,,0
20240423115004,,0
20240423120004,,0
20240423121004,,0
20240423122004,,0
20240423123004,,0
20240423124004,,0
20240423125004,,0
20240423130004,,0
20240423131004,,0
20240423132004,,0
20240423133004,,0
20240423134004,,0
20240423135004,,0
20240423140004,,0
20240423141004,,0
20240423142004,,0
20240423143004,,0
20240423144004,,0
20240423145004,,0
20240423150004,,0
20240423151004,,0
20240423152004,,0
20240423153004,,0
20240423154004,,0
20240423155004,,0
20240423160004,,0
20240423161004,,0
20240423162004,,0
20240423163004,,0
20240423164004,,0
20240423165004,,0
20240429090004,,0
20240429091004,,0
20240429092004,,0
20240429093004,,0
20240429094004,,0
20240429095004,,0
20240429100004,,0
20240429101004,,0
20240429102004,,0
20240429103004,,0
20240429104004,,0
20240429105004,,0
20240429110004,,0
20240429111004,,0
20240429112004,,0
20240429113004,,0
20240429114004,,0
20240429115004,,0
20240429120004,,0
20240429121004,,0
20240429122004,,0
20240429123004,,0
20240429124004,,0
20240429125004,,0
20240429130004,,0
20240429131004,,0
20240429132004,,0
20240429133004,,0
20240429134004,,0
20240429135004,,0
20240429140004,,0
20240429141004,,0
20240429142004,,0
20240429143004,,0
20240429144004,,0
20240429145004,,0
20240429150004,,0
20240429151004,,0
20240429152004,,0
20240429153004,,0
20240429154004,,0
20240429155004,,0
20240429160004,,0
20240429161004,,0
20240429162004,,0
20240429163004,,0
20240429164004,,0
20240429165004,,0
20240502090004,,0
20240502091004,,0
20240502092004,,0
20240502093004,,0
20240502094004,,0
20240502095004,,0
20240502100004,,0
20240502101004,,0
20240502102004,,0
20240502103004,,0
20240502104004,,0
20240502105004,,0
20240502110004,,0
20240502111004,,0
20240502112004,,0
20240502113004,,0
20240502114004,,0
20240502115004,,0
20240502120004,,0
20240502121004,,0
20240502122004,,0
20240502123004,,0
20240502124004,,0
20240502125004,,0
20240502130004,,0
20240502131004,,0
20240502132004,,0
20240502133004,,0
20240502134004,,0
20240502135004,,0
20240502140004,,0
20240502141004,,0
20240502142004,,0
20240502143004,,0
20240502144004,,0
20240502145004,,0
20240502150004,,0
20240502151004,,0
20240502152004,,0
20240502153004,,0
20240502154004,,0
20240502155004,,0
20240502160004,,0
20240502161004,,0
20240502162004,,0
20240502163004,,0
20240502164004,,0
20240502165004,,0
20240507090004,,1
20240507091004,,1
20240507092004,,1
20240507093004,,1
20240507094004,,1
20240507095004,,1
20240507100004,,1
20240507101004,,1
20240507102004,,1
20240507103004,,1
20240507104004,,1
20240507105004,,1
20240507110004,,1
20240507111004,,1
20240507112004,,1
20240507113004,,1
20240507114004,,1
20240507115004,,1
20240507120004,,1
20240507121004,,1
20240507122004,,1
20240507123004,,1
20240507124004,,1
20240507125004,,1
20240507130004,,1
20240507131004,,1
20240507132004,,1
20240507133004,,1
20240507134004,,1
20240507135004,,1
20240507140004,,1
20240507141004,,1
20240507142004,,1
20240507143004,,1
20240507144004,,1
20240507145004,,1
20240507150004,,1
20240507151004,,1
20240507152004,,1
20240507153004,,1
20240507154004,,1
20240507155004,,1
20240507160004,,1
20240507161004,,1
20240507162004,,1
20240507163004,,1
20240507164004,,1
20240507165004,,1
20240510090004,,1
20240510091004,,1
20240510092004,,1
20240510093004,,1
20240510094004,,1
20240510095004,,1
20240510100004,,1
20240510101004,,1
20240510102004,,1
20240510103004,,1
20240510104004,,1
20240510105004,,1
20240510110004,,1
20240510111004,,1
20240510112004,,1
20240510113004,,1
20240510114004,,1
20240510115004,,1
20240510120004,,1
20240510121004,,1
20240510122004,,1
20240510123004,,1
20240510124004,,1
20240510125004,,1
20240510130004,,1
20240510131004,,1
20240510132004,,1
20240510133004,,1
20240510134004,,1
20240510135004,,1
20240510140004,,1
20240510141004,,1
20240510142004,,1
20240510143004,,1
20240510144004,,1
20240510145004,,1
20240510150004,,1
20240510151004,,1
20240510152004,,1
20240510153004,,1
20240510154004,,1
20240510155004,,1
20240510160004,,1
20240510161004,,1
20240510162004,,1
20240510163004,,1
20240510164004,,1
20240510165004,,1
20240516090004,,1
20240516091004,,1
20240516092004,,1
20240516093004,,1
20240516094004,,1
20240516095004,,1
20240516100004,,1
20240516101004,,1
20240516102004,,1
20240516103004,,1
20240516104004,,1
20240516105004,,1
20240516110004,,1
20240516111004,,1
20240516112004,,1
20240516113004,,1
20240516114004,,1
20240516115004,,1
20240516120004,,1
20240516121004,,1
20240516122004,,1
20240516123004,,1
20240516124004,,1
20240516125004,,1
20240516130004,,1
20240516131004,,1
20240516132004,,1
20240516133004,,1
20240516134004,,1
20240516135004,,1
20240516140004,,1
20240516141004,,1
20240516142004,,1
20240516143004,,1
20240516144004,,1
20240516145004,,1
20240516150004,,1
20240516151004,,1
20240516152004,,1
20240516153004,,1
20240516154004,,1
20240516155004,,1
20240516160004,,1
20240516161004,,1
20240516162004,,1
20240516163004,,1
20240516164004,,1
20240516165004,,1
20240602090004,,0
20240602091004,,0
20240602092004,,0
20240602093004,,0
20240602094004,,0
20240602095004,,0
20240602100004,,0
20240602101004,,0
20240602102004,,0
20240602103004,,0
20240602104004,,0
20240602105004,,0
20240602110004,,0
20240602111004,,0
20240602112004,,0
20240602113004,,0
20240602114004,,0
20240602115004,,0
20240602120004,,0
20240602121004,,0
20240602122004,,0
20240602123004,,0
20240602124004,,0
20240602125004,,0
20240602130004,,0
20240602131004,,0
20240602132004,,0
20240602133004,,0
20240602134004,,0
20240602135004,,0
20240602140004,,0
20240602141004,,0
20240602142004,,0
20240602143004,,0
20240602144004,,0
20240602145004,,0
20240602150004,,0
20240602151004,,0
20240602152004,,0
20240602153004,,0
20240602154004,,0
20240602155004,,0
20240602160004,,0
20240602161004,,0
20240602162004,,0
20240602163004,,0
20240602164004,,0
20240602165004,,0
20240603090004,,0
20240603091004,,0
20240603092004,,0
20240603093004,,0
20240603094004,,0
20240603095004,,0
20240603100004,,0
20240603101004,,0
20240603102004,,0
20240603103004,,0
20240603104004,,0
20240603105004,,0
20240603110004,,0
20240603111004,,0
20240603112004,,0
20240603113004,,0
20240603114004,,0
20240603115004,,0
20240603120004,,0
20240603121004,,0
20240603122004,,0
20240603123004,,0
20240603124004,,0
20240603125004,,0
20240603130004,,0
20240603131004,,0
20240603132004,,0
20240603133004,,0
20240603134004,,0
20240603135004,,0
20240603140004,,0
20240603141004,,0
20240603142004,,0
20240603143004,,0
20240603144004,,0
20240603145004,,0
20240603150004,,0
20240603151004,,0
20240603152004,,0
20240603153004,,0
20240603154004,,0
20240603155004,,0
20240603160004,,0
20240603161004,,0
20240603162004,,0
20240603163004,,0
20240603164004,,0
20240603165004,,0
20240605090004,,0
20240605091004,,0
20240605092004,,0
20240605093004,,0
20240605094004,,0
20240605095004,,0
20240605100004,,0
20240605101004,,0
20240605102004,,0
20240605103004,,0
20240605104004,,0
20240605105004,,0
20240605110004,,0
20240605111004,,0
20240605112004,,0
20240605113004,,0
20240605114004,,0
20240605115004,,0
20240605120004,,0
20240605121004,,0
20240605122004,,0
20240605123004,,0
20240605124004,,0
20240605125004,,0
20240605130004,,0
20240605131004,,0
20240605132004,,0
20240605133004,,0
20240605134004,,0
20240605135004,,0
20240605140004,,0
20240605141004,,0
20240605142004,,0
20240605143004,,0
20240605144004,,0
20240605145004,,0
20240605150004,,0
20240605151004,,0
20240605152004,,0
20240605153004,,0
20240605154004,,0
20240605155004,,0
20240605160004,,0
20240605161004,,0
20240605162004,,0
20240605163004,,0
20240605164004,,0
20240605165004,,0
20240620090004,,0
20240620091004,,0
20240620092004,,0
20240620093004,,0
20240620094004,,0
20240620095004,,0
20240620100004,,0
20240620101004,,0
20240620102004,,0
20240620103004,,0
20240620104004,,0
20240620105004,,0
20240620110004,,0
20240620111004,,0
20240620112004,,0
20240620113004,,0
20240620114004,,0
20240620115004,,0
20240620120004,,0
20240620121004,,0
20240620122004,,0
20240620123004,,0
20240620124004,,0
20240620125004,,0
20240620130004,,0
20240620131004,,0
20240620132004,,0
20240620133004,,0
20240620134004,,0
20240620135004,,0
20240620140004,,0
20240620141004,,0
20240620142004,,0
20240620143004,,0
20240620144004,,0
20240620145004,,0
20240620150004,,0
20240620151004,,0
20240620152004,,0
20240620153004,,0
20240620154004,,0
20240620155004,,0
20240620160004,,0
20240620161004,,0
20240620162004,,0
20240620163004,,0
20240620164004,,0
20240620165004,,0
20240624090004,,0
20240624091004,,0
20240624092004,,0
20240624093004,,0
20240624094004,,0
20240624095004,,0
20240624100004,,0
20240624101004,,0
20240624102004,,0
20240624103004,,0
20240624104004,,0
20240624105004,,0
20240624110004,,0
20240624111004,,0
20240624112004,,0
20240624113004,,0
20240624114004,,0
20240624115004,,0
20240624120004,,0
20240624121004,,0
20240624122004,,0
20240624123004,,0
20240624124004,,0
20240624125004,,0
20240624130004,,0
20240624131004,,0
20240624132004,,0
20240624133004,,0
20240624134004,,0
20240624135004,,0
20240624140004,,0
20240624141004,,0
20240624142004,,0
20240624143004,,0
20240624144004,,0
20240624145004,,0
20240624150004,,0
20240624151004,,0
20240624152004,,0
20240624153004,,0
20240624154004,,0
20240624155004,,0
20240624160004,,0
20240624161004,,0
20240624162004,,0
20240624163004,,0
20240624164004,,0
20240624165004,,0
20240702090004,,0
20240702091004,,0
20240702092004,,0
20240702093004,,0
20240702094004,,0
20240702095004,,0
20240702100004,,0
20240702101004,,0
20240702102004,,0
20240702103004,,0
20240702104004,,0
20240702105004,,0
20240702110004,,0
20240702111004,,0
20240702112004,,0
20240702113004,,0
20240702114004,,0
20240702115004,,0
20240702120004,,0
20240702121004,,0
20240702122004,,0
20240702123004,,0
20240702124004,,0
20240702125004,,0
20240702130004,,0
20240702131004,,0
20240702132004,,0
20240702133004,,0
20240702134004,,0
20240702135004,,0
20240702140004,,0
20240702141004,,0
20240702142004,,0
20240702143004,,0
20240702144004,,0
20240702145004,,0
20240702150004,,0
20240702151004,,0
20240702152004,,0
20240702153004,,0
20240702154004,,0
20240702155004,,0
20240702160004,,0
20240702161004,,0
20240702162004,,0
20240702163004,,0
20240702164004,,0
20240702165004,,0
20240428090005,,1
20240428091005,,1
20240428092005,,1
20240428093005,,1
20240428094005,,1
20240428095005,,1
20240428100005,,1
20240428101005,,1
20240428102005,,1
20240428103005,,1
20240428104005,,1
20240428105005,,1
20240428110005,,1
20240428111005,,1
20240428112005,,1
20240428113005,,1
20240428114005,,1
20240428115005,,1
20240428120005,,1
20240428121005,,1
20240428122005,,1
20240428123005,,1
20240428124005,,1
20240428125005,,1
20240428130005,,1
20240428131005,,1
20240428132005,,1
20240428133005,,1
20240428134005,,1
20240428135005,,1
20240428140005,,1
20240428141005,,1
20240428142005,,1
20240428143005,,1
20240428144005,,1
20240428145005,,1
20240428150005,,1
20240428151005,,1
20240428152005,,1
20240428153005,,1
20240428154005,,1
20240428155005,,1
20240428160005,,1
20240428161005,,1
20240428162005,,1
20240428163005,,1
20240428164005,,1
20240428165005,,1
20240511090005,,1
20240511091005,,1
20240511092005,,1
20240511093005,,1
20240511094005,,1
20240511095005,,1
20240511100005,,1
20240511101005,,1
20240511102005,,1
20240511103005,,1
20240511104005,,1
20240511105005,,1
20240511110005,,1
20240511111005,,1
20240511112005,,1
20240511113005,,1
20240511114005,,1
20240511115005,,1
20240511120005,,1
20240511121005,,1
20240511122005,,1
20240511123005,,1
20240511124005,,1
20240511125005,,1
20240511130005,,1
20240511131005,,1
20240511132005,,1
20240511133005,,1
20240511134005,,1
20240511135005,,1
20240511140005,,1
20240511141005,,1
20240511142005,,1
20240511143005,,1
20240511144005,,1
20240511145005,,1
20240511150005,,1
20240511151005,,1
20240511152005,,1
20240511153005,,1
20240511154005,,1
20240511155005,,1
20240511160005,,1
20240511161005,,1
20240511162005,,1
20240511163005,,1
20240511164005,,1
20240511165005,,1
20240513090005,,1
20240513091005,,1
20240513092005,,1
20240513093005,,1
20240513094005,,1
20240513095005,,1
20240513100005,,1
20240513101005,,1
20240513102005,,1
20240513103005,,1
20240513104005,,1
20240513105005,,1
20240513110005,,1
20240513111005,,1
20240513112005,,1
20240513113005,,1
20240513114005,,1
20240513115005,,1
20240513120005,,1
20240513121005,,1
20240513122005,,1
20240513123005,,1
20240513124005,,1
20240513125005,,1
20240513130005,,1
20240513131005,,1
20240513132005,,1
20240513133005,,1
20240513134005,,1
20240513135005,,1
20240513140005,,1
20240513141005,,1
20240513142005,,1
20240513143005,,1
20240513144005,,1
20240513145005,,1
20240513150005,,1
20240513151005,,1
20240513152005,,1
20240513153005,,1
20240513154005,,1
20240513155005,,1
20240513160005,,1
20240513161005,,1
20240513162005,,1
20240513163005,,1
20240513164005,,1
20240513165005,,1
20240525090005,,0
20240525091005,,0
20240525092005,,0
20240525093005,,0
20240525094005,,0
20240525095005,,0
20240525100005,,0
20240525101005,,0
20240525102005,,0
20240525103005,,0
20240525104005,,0
20240525105005,,0
20240525110005,,0
20240525111005,,0
20240525112005,,0
20240525113005,,0
20240525114005,,0
20240525115005,,0
20240525120005,,0
20240525121005,,0
20240525122005,,0
20240525123005,,0
20240525124005,,0
20240525125005,,0
20240525130005,,0
20240525131005,,0
20240525132005,,0
20240525133005,,0
20240525134005,,0
20240525135005,,0
20240525140005,,0
20240525141005,,0
20240525142005,,0
20240525143005,,0
20240525144005,,0
20240525145005,,0
20240525150005,,0
20240525151005,,0
20240525152005,,0
20240525153005,,0
20240525154005,,0
20240525155005,,0
20240525160005,,0
20240525161005,,0
20240525162005,,0
20240525163005,,0
20240525164005,,0
20240525165005,,0
20240602090005,,0
20240602091005,,0
20240602092005,,0
20240602093005,,0
20240602094005,,0
20240602095005,,0
20240602100005,,0
20240602101005,,0
20240602102005,,0
20240602103005,,0
20240602104005,,0
20240602105005,,0
20240602110005,,0
20240602111005,,0
20240602112005,,0
20240602113005,,0
20240602114005,,0
20240602115005,,0
20240602120005,,0
20240602121005,,0
20240602122005,,0
20240602123005,,0
20240602124005,,0
20240602125005,,0
20240602130005,,0
20240602131005,,0
20240602132005,,0
20240602133005,,0
20240602134005,,0
20240602135005,,0
20240602140005,,0
20240602141005,,0
20240602142005,,0
20240602143005,,0
20240602144005,,0
20240602145005,,0
20240602150005,,0
20240602151005,,0
20240602152005,,0
20240602153005,,0
20240602154005,,0
20240602155005,,0
20240602160005,,0
20240602161005,,0
20240602162005,,0
20240602163005,,0
20240602164005,,0
20240602165005,,0
20240622090005,,1
20240622091005,,1
20240622092005,,1
20240622093005,,1
20240622094005,,1
20240622095005,,1
20240622100005,,1
20240622101005,,1
20240622102005,,1
20240622103005,,1
20240622104005,,1
20240622105005,,1
20240622110005,,1
20240622111005,,1
20240622112005,,1
20240622113005,,1
20240622114005,,1
20240622115005,,1
20240622120005,,1
20240622121005,,1
20240622122005,,1
20240622123005,,1
20240622124005,,1
20240622125005,,1
20240622130005,,1
20240622131005,,1
20240622132005,,1
20240622133005,,1
20240622134005,,1
20240622135005,,1
20240622140005,,1
20240622141005,,1
20240622142005,,1
20240622143005,,1
20240622144005,,1
20240622145005,,1
20240622150005,,1
20240622151005,,1
20240622152005,,1
20240622153005,,1
20240622154005,,1
20240622155005,,1
20240622160005,,1
20240622161005,,1
20240622162005,,1
20240622163005,,1
20240622164005,,1
20240622165005,,1
20240623090005,,0
20240623091005,,0
20240623092005,,0
20240623093005,,0
20240623094005,,0
20240623095005,,0
20240623100005,,0
20240623101005,,0
20240623102005,,0
20240623103005,,0
20240623104005,,0
20240623105005,,0
20240623110005,,0
20240623111005,,0
20240623112005,,0
20240623113005,,0
20240623114005,,0
20240623115005,,0
20240623120005,,0
20240623121005,,0
20240623122005,,0
20240623123005,,0
20240623124005,,0
20240623125005,,0
20240623130005,,0
20240623131005,,0
20240623132005,,0
20240623133005,,0
20240623134005,,0
20240623135005,,0
20240623140005,,0
20240623141005,,0
20240623142005,,0
20240623143005,,0
20240623144005,,0
20240623145005,,0
20240623150005,,0
20240623151005,,0
20240623152005,,0
20240623153005,,0
20240623154005,,0
20240623155005,,0
20240623160005,,0
20240623161005,,0
20240623162005,,0
20240623163005,,0
20240623164005,,0
20240623165005,,0
20240624090005,,1
20240624091005,,1
20240624092005,,1
20240624093005,,1
20240624094005,,1
20240624095005,,1
20240624100005,,1
20240624101005,,1
20240624102005,,1
20240624103005,,1
20240624104005,,1
20240624105005,,1
20240624110005,,1
20240624111005,,1
20240624112005,,1
20240624113005,,1
20240624114005,,1
20240624115005,,1
20240624120005,,1
20240624121005,,1
20240624122005,,1
20240624123005,,1
20240624124005,,1
20240624125005,,1
20240624130005,,1
20240624131005,,1
20240624132005,,1
20240624133005,,1
20240624134005,,1
20240624135005,,1
20240624140005,,1
20240624141005,,1
20240624142005,,1
20240624143005,,1
20240624144005,,1
20240624145005,,1
20240624150005,,1
20240624151005,,1
20240624152005,,1
20240624153005,,1
20240624154005,,1
20240624155005,,1
20240624160005,,1
20240624161005,,1
20240624162005,,1
20240624163005,,1
20240624164005,,1
20240624165005,,1
20240705090005,,1
20240705091005,,1
20240705092005,,1
20240705093005,,1
20240705094005,,1
20240705095005,,1
20240705100005,,1
20240705101005,,1
20240705102005,,1
20240705103005,,1
20240705104005,,1
20240705105005,,1
20240705110005,,1
20240705111005,,1
20240705112005,,1
20240705113005,,1
20240705114005,,1
20240705115005,,1
20240705120005,,1
20240705121005,,1
20240705122005,,1
20240705123005,,1
20240705124005,,1
20240705125005,,1
20240705130005,,1
20240705131005,,1
20240705132005,,1
20240705133005,,1
20240705134005,,1
20240705135005,,1
20240705140005,,1
20240705141005,,1
20240705142005,,1
20240705143005,,1
20240705144005,,1
20240705145005,,1
20240705150005,,1
20240705151005,,1
20240705152005,,1
20240705153005,,1
20240705154005,,1
20240705155005,,1
20240705160005,,1
20240705161005,,1
20240705162005,,1
20240705163005,,1
20240705164005,,1
20240705165005,,1
20240707090005,,1
20240707091005,,1
20240707092005,,1
20240707093005,,1
20240707094005,,1
20240707095005,,1
20240707100005,,1
20240707101005,,1
20240707102005,,1
20240707103005,,1
20240707104005,,1
20240707105005,,1
20240707110005,,1
20240707111005,,1
20240707112005,,1
20240707113005,,1
20240707114005,,1
20240707115005,,1
20240707120005,,1
20240707121005,,1
20240707122005,,1
20240707123005,,1
20240707124005,,1
20240707125005,,1
20240707130005,,1
20240707131005,,1
20240707132005,,1
20240707133005,,1
20240707134005,,1
20240707135005,,1
20240707140005,,1
20240707141005,,1
20240707142005,,1
20240707143005,,1
20240707144005,,1
20240707145005,,1
20240707150005,,1
20240707151005,,1
20240707152005,,1
20240707153005,,1
20240707154005,,1
20240707155005,,1
20240707160005,,1
20240707161005,,1
20240707162005,,1
20240707163005,,1
20240707164005,,1
20240707165005,,1
20240712090005,,1
20240712091005,,1
20240712092005,,1
20240712093005,,1
20240712094005,,1
20240712095005,,1
20240712100005,,1
20240712101005,,1
20240712102005,,1
20240712103005,,1
20240712104005,,1
20240712105005,,1
20240712110005,,1
20240712111005,,1
20240712112005,,1
20240712113005,,1
20240712114005,,1
20240712115005,,1
20240712120005,,1
20240712121005,,1
20240712122005,,1
20240712123005,,1
20240712124005,,1
20240712125005,,1
20240712130005,,1
20240712131005,,1
20240712132005,,1
20240712133005,,1
20240712134005,,1
20240712135005,,1
20240712140005,,1
20240712141005,,1
20240712142005,,1
20240712143005,,1
20240712144005,,1
20240712145005,,1
20240712150005,,1
20240712151005,,1
20240712152005,,1
20240712153005,,1
20240712154005,,1
20240712155005,,1
20240712160005,,1
20240712161005,,1
20240712162005,,1
20240712163005,,1
20240712164005,,1
20240712165005,,1
20240713090005,,1
20240713091005,,1
20240713092005,,1
20240713093005,,1
20240713094005,,1
20240713095005,,1
20240713100005,,1
20240713101005,,1
20240713102005,,1
20240713103005,,1
20240713104005,,1
20240713105005,,1
20240713110005,,1
20240713111005,,1
20240713112005,,1
20240713113005,,1
20240713114005,,1
20240713115005,,1
20240713120005,,1
20240713121005,,1
20240713122005,,1
20240713123005,,1
20240713124005,,1
20240713125005,,1
20240713130005,,1
20240713131005,,1
20240713132005,,1
20240713133005,,1
20240713134005,,1
20240713135005,,1
20240713140005,,1
20240713141005,,1
20240713142005,,1
20240713143005,,1
20240713144005,,1
20240713145005,,1
20240713150005,,1
20240713151005,,1
20240713152005,,1
20240713153005,,1
20240713154005,,1
20240713155005,,1
20240713160005,,1
20240713161005,,1
20240713162005,,1
20240713163005,,1
20240713164005,,1
20240713165005,,1
20240519090006,,0
20240519091006,,0
20240519092006,,0
20240519093006,,0
20240519094006,,0
20240519095006,,0
20240519100006,,0
20240519101006,,0
20240519102006,,0
20240519103006,,0
20240519104006,,0
20240519105006,,0
20240519110006,,0
20240519111006,,0
20240519112006,,0
20240519113006,,0
20240519114006,,0
20240519115006,,0
20240519120006,,0
20240519121006,,0
20240519122006,,0
20240519123006,,0
20240519124006,,0
20240519125006,,0
20240519130006,,0
20240519131006,,0
20240519132006,,0
20240519133006,,0
20240519134006,,0
20240519135006,,0
20240519140006,,0
20240519141006,,0
20240519142006,,0
20240519143006,,0
20240519144006,,0
20240519145006,,0
20240519150006,,0
20240519151006,,0
20240519152006,,0
20240519153006,,0
20240519154006,,0
20240519155006,,0
20240519160006,,0
20240519161006,,0
20240519162006,,0
20240519163006,,0
20240519164006,,0
20240519165006,,0
20240522090006,,0
20240522091006,,0
20240522092006,,0
20240522093006,,0
20240522094006,,0
20240522095006,,0
20240522100006,,0
20240522101006,,0
20240522102006,,0
20240522103006,,0
20240522104006,,0
20240522105006,,0
20240522110006,,0
20240522111006,,0
20240522112006,,0
20240522113006,,0
20240522114006,,0
20240522115006,,0
20240522120006,,0
20240522121006,,0
20240522122006,,0
20240522123006,,0
20240522124006,,0
20240522125006,,0
20240522130006,,0
20240522131006,,0
20240522132006,,0
20240522133006,,0
20240522134006,,0
20240522135006,,0
20240522140006,,0
20240522141006,,0
20240522142006,,0
20240522143006,,0
20240522144006,,0
20240522145006,,0
20240522150006,,0
20240522151006,,0
20240522152006,,0
20240522153006,,0
20240522154006,,0
20240522155006,,0
20240522160006,,0
20240522161006,,0
20240522162006,,0
20240522163006,,0
20240522164006,,0
20240522165006,,0
20240525090006,,1
20240525091006,,1
20240525092006,,1
20240525093006,,1
20240525094006,,1
20240525095006,,1
20240525100006,,1
20240525101006,,1
20240525102006,,1
20240525103006,,1
20240525104006,,1
20240525105006,,1
20240525110006,,1
20240525111006,,1
20240525112006,,1
20240525113006,,1
20240525114006,,1
20240525115006,,1
20240525120006,,1
20240525121006,,1
20240525122006,,1
20240525123006,,1
20240525124006,,1
20240525125006,,1
20240525130006,,1
20240525131006,,1
20240525132006,,1
20240525133006,,1
20240525134006,,1
20240525135006,,1
20240525140006,,1
20240525141006,,1
20240525142006,,1
20240525143006,,1
20240525144006,,1
20240525145006,,1
20240525150006,,1
20240525151006,,1
20240525152006,,1
20240525153006,,1
20240525154006,,1
20240525155006,,1
20240525160006,,1
20240525161006,,1
20240525162006,,1
20240525163006,,1
20240525164006,,1
20240525165006,,1
20240601090006,,0
20240601091006,,0
20240601092006,,0
20240601093006,,0
20240601094006,,0
20240601095006,,0
20240601100006,,0
20240601101006,,0
20240601102006,,0
20240601103006,,0
20240601104006,,0
20240601105006,,0
20240601110006,,0
20240601111006,,0
20240601112006,,0
20240601113006,,0
20240601114006,,0
20240601115006,,0
20240601120006,,0
20240601121006,,0
20240601122006,,0
20240601123006,,0
20240601124006,,0
20240601125006,,0
20240601130006,,0
20240601131006,,0
20240601132006,,0
20240601133006,,0
20240601134006,,0
20240601135006,,0
20240601140006,,0
20240601141006,,0
20240601142006,,0
20240601143006,,0
20240601144006,,0
20240601145006,,0
20240601150006,,0
20240601151006,,0
20240601152006,,0
20240601153006,,0
20240601154006,,0
20240601155006,,0
20240601160006,,0
20240601161006,,0
20240601162006,,0
20240601163006,,0
20240601164006,,0
20240601165006,,0
20240611090006,,0
20240611091006,,0
20240611092006,,0
20240611093006,,0
20240611094006,,0
20240611095006,,0
20240611100006,,0
20240611101006,,0
20240611102006,,0
20240611103006,,0
20240611104006,,0
20240611105006,,0
20240611110006,,0
20240611111006,,0
20240611112006,,0
20240611113006,,0
20240611114006,,0
20240611115006,,0
20240611120006,,0
20240611121006,,0
20240611122006,,0
20240611123006,,0
20240611124006,,0
20240611125006,,0
20240611130006,,0
20240611131006,,0
20240611132006,,0
20240611133006,,0
20240611134006,,0
20240611135006,,0
20240611140006,,0
20240611141006,,0
20240611142006,,0
20240611143006,,0
20240611144006,,0
