idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
1508,2024-03-30 09:10:00,3.0,0.03,1012.15,27.98,70.4,12403.33,5.0,180.0,37.5
1509,2024-03-30 09:20:00,3.0,0.54,1012.05,27.35,70.17,16979.67,5.0,180.0,68.94
1510,2024-03-30 09:30:00,3.0,0.95,1012.3,26.8,72.23,16478.08,5.0,180.0,64.76
1511,2024-03-30 09:40:00,3.0,0.33,1012.19,26.99,71.76,20265.67,5.0,180.0,102.54
1512,2024-03-30 09:50:00,3.0,0.16,1011.86,28.07,70.68,28881.0,5.0,180.0,210.22
1513,2024-03-30 10:00:00,3.0,0.15,1011.8,29.98,62.8,38821.33,5.0,180.0,354.46
1514,2024-03-30 10:10:00,3.0,0.36,1011.61,31.63,56.25,40562.18,5.0,180.0,380.57
1515,2024-03-30 10:20:00,3.0,0.44,1011.6,30.82,57.01,23133.33,5.0,180.0,143.63
1516,2024-03-30 10:30:00,3.0,0.21,1011.64,30.96,56.9,22050.67,5.0,180.0,129.65
1517,2024-03-30 10:40:00,3.0,0.17,1011.73,32.26,54.8,47477.85,5.0,180.0,701.93
1518,2024-03-30 10:50:00,3.0,0.35,1011.68,36.72,43.04,76174.38,5.0,180.0,1173.38
1519,2024-03-30 11:00:00,3.0,0.4,1011.65,38.85,37.46,74501.67,5.0,180.0,1153.17
1520,2024-03-30 11:10:00,3.0,0.61,1011.57,38.84,35.16,54970.9,5.0,180.0,746.35
1521,2024-03-30 11:20:00,3.0,0.06,1011.42,38.13,36.73,40708.65,5.0,180.0,410.09
1522,2024-03-30 11:30:00,3.0,0.24,1011.3,38.6,35.83,29560.59,5.0,180.0,234.91
1523,2024-03-30 11:40:00,3.0,0.61,1011.36,33.49,45.02,20653.58,5.0,180.0,116.25
1524,2024-03-30 11:50:00,3.0,0.0,1011.16,32.65,48.81,22023.75,5.0,180.0,125.56
1525,2024-03-30 12:00:00,3.0,0.19,1010.77,30.89,56.37,18548.0,5.0,180.0,96.0
1526,2024-03-30 12:10:00,3.0,1.67,1010.48,30.78,55.54,51419.8,5.0,180.0,888.78
1527,2024-03-30 12:20:00,3.0,2.16,1010.14,32.75,47.61,59868.46,5.0,180.0,1207.97
1528,2024-03-30 12:30:00,3.0,0.83,1009.76,36.27,38.78,66342.09,5.0,180.0,1576.55
1529,2024-03-30 12:40:00,3.0,0.17,1009.43,41.86,30.13,57216.28,5.0,180.0,1302.05
1530,2024-03-30 12:50:00,3.0,0.16,1009.23,41.78,28.96,48259.51,5.0,180.0,972.37
1531,2024-03-30 13:00:00,3.0,0.18,1008.91,43.17,26.7,65176.61,5.0,180.0,1858.9
1532,2024-03-30 13:10:00,3.0,0.48,1008.6,43.34,25.83,52075.69,5.0,180.0,1330.26
1533,2024-03-30 13:20:00,3.0,0.28,1008.34,43.65,25.84,52413.1,5.0,180.0,1449.55
1534,2024-03-30 13:30:00,3.0,0.54,1008.16,44.6,24.75,54549.17,5.0,180.0,1671.21
1535,2024-03-30 13:40:00,3.0,0.19,1007.94,45.8,23.12,51626.19,5.0,180.0,1625.47
1536,2024-03-30 13:50:00,3.0,0.92,1007.84,43.86,25.79,46531.38,5.0,180.0,1352.74
1537,2024-03-30 14:00:00,3.0,1.32,1007.65,43.6,26.75,51196.92,5.0,180.0,1620.08
1538,2024-03-30 14:10:00,3.0,1.46,1007.48,40.93,31.23,40412.54,5.0,180.0,1055.32
1539,2024-03-30 14:20:00,3.0,2.18,1007.47,37.31,37.72,30344.02,5.0,180.0,614.85
1540,2024-03-30 14:30:00,3.0,0.91,1007.32,35.02,43.0,22850.33,5.0,180.0,193.88
1541,2024-03-30 14:40:00,3.0,1.35,1007.22,37.25,37.82,31597.75,5.0,180.0,663.81
1542,2024-03-30 14:50:00,3.0,0.84,1007.21,37.84,35.53,29052.42,5.0,180.0,514.42
1543,2024-03-30 15:00:00,3.0,0.92,1007.1,35.02,40.39,17157.25,5.0,180.0,89.42
1544,2024-03-30 15:10:00,3.0,0.46,1007.06,33.32,44.57,13934.0,5.0,180.0,48.22
1545,2024-03-30 15:20:00,3.0,0.59,1007.13,33.04,44.68,15165.75,5.0,180.0,73.64
1546,2024-03-30 15:30:00,3.0,1.31,1007.15,32.92,43.95,19746.58,5.0,180.0,191.56
1547,2024-03-30 15:40:00,3.0,0.8,1007.12,33.23,42.58,21638.83,5.0,180.0,193.26
1548,2024-03-30 15:50:00,3.0,1.58,1007.12,35.12,38.39,24787.5,5.0,180.0,340.07
1549,2024-03-30 16:00:00,3.0,1.54,1007.16,35.13,38.2,22167.5,5.0,180.0,268.57
1550,2024-03-30 16:10:00,3.0,0.83,1007.24,34.91,38.58,14652.78,5.0,180.0,131.77
1551,2024-03-30 16:20:00,3.0,1.02,1007.21,33.04,42.64,14147.42,5.0,180.0,96.98
1552,2024-03-30 16:30:00,3.0,1.19,1007.32,32.06,44.95,13139.5,5.0,180.0,70.65
1553,2024-03-30 16:40:00,3.0,0.94,1007.37,31.87,44.55,12065.34,5.0,180.0,58.18
1554,2024-03-30 16:50:00,3.0,0.44,1007.38,30.34,48.59,9671.92,5.0,180.0,30.11
1555,2024-03-30 17:00:00,3.0,0.3,1007.34,29.98,49.18,10195.17,5.0,180.0,33.66
1556,2024-03-30 17:10:00,3.0,0.11,1007.41,29.78,52.3,8363.0,5.0,180.0,22.9
1557,2024-03-30 17:20:00,3.0,0.02,1007.53,29.17,54.69,5780.33,5.0,180.0,10.89
1558,2024-03-30 17:30:00,3.0,0.0,1007.68,28.38,56.81,3761.92,5.0,180.0,4.82
1559,2024-03-30 17:40:00,3.0,0.1,1007.82,27.76,59.29,3034.67,5.0,180.0,3.84
1560,2024-03-30 17:50:00,3.0,0.0,1007.87,27.15,61.48,1799.5,5.0,180.0,1.87
1561,2024-03-30 18:00:00,3.0,0.09,1007.85,26.52,63.67,718.5,5.0,180.0,0.42
1562,2024-03-30 18:10:00,3.0,0.05,1007.88,25.93,66.47,177.67,5.0,180.0,0.11
1563,2024-03-30 18:20:00,3.0,0.44,1008.03,25.66,68.51,29.17,5.0,180.0,0.01
1564,2024-03-31 05:30:00,3.0,0.5,1007.03,19.75,99.89,57.08,5.0,180.0,0.0
1565,2024-03-31 05:40:00,3.0,0.68,1007.12,19.74,100.0,326.83,5.0,180.0,0.08
1566,2024-03-31 05:50:00,3.0,0.57,1007.19,19.86,99.68,1208.58,5.0,180.0,0.6
1567,2024-03-31 06:00:00,3.0,0.23,1007.22,20.17,98.46,2896.75,5.0,180.0,2.89
1568,2024-03-31 06:10:00,3.0,0.57,1007.24,20.8,95.52,5415.08,5.0,180.0,8.63
1569,2024-03-31 06:20:00,3.0,1.79,1007.32,21.58,90.99,7546.17,5.0,180.0,14.61
1570,2024-03-31 06:30:00,3.0,0.86,1007.28,22.57,86.45,9378.83,5.0,180.0,25.56
1571,2024-03-31 06:40:00,3.0,1.4,1007.2,24.84,76.48,12413.92,5.0,180.0,52.33
1572,2024-03-31 06:50:00,3.0,0.89,1007.18,27.03,67.52,17072.25,5.0,180.0,95.28
1573,2024-03-31 07:00:00,3.0,0.74,1007.13,28.06,63.15,19044.92,5.0,180.0,84.92
1574,2024-03-31 07:10:00,3.0,0.63,1007.31,26.31,67.92,12051.67,5.0,180.0,33.43
1575,2024-03-31 07:20:00,3.0,0.38,1007.33,24.66,74.93,9674.67,5.0,180.0,21.44
1576,2024-03-31 07:30:00,3.0,0.68,1007.2,23.83,79.08,8614.0,5.0,180.0,16.66
1577,2024-03-31 07:40:00,3.0,0.49,1007.38,23.6,80.49,9657.17,5.0,180.0,20.79
1578,2024-03-31 07:50:00,3.0,0.67,1007.58,24.48,77.81,15165.17,5.0,180.0,45.72
1579,2024-03-31 08:00:00,3.0,0.25,1007.54,25.34,74.86,16028.67,5.0,180.0,53.87
1580,2024-03-31 08:10:00,3.0,0.48,1007.49,26.24,71.55,22346.0,5.0,180.0,95.45
1581,2024-03-31 08:20:00,3.0,0.61,1007.58,27.27,67.36,25628.42,5.0,180.0,123.06
1582,2024-03-31 08:30:00,3.0,0.38,1007.61,29.08,61.64,26541.42,5.0,180.0,126.9
1583,2024-03-31 08:40:00,3.0,0.77,1007.62,30.2,57.29,45069.31,5.0,180.0,395.5
1584,2024-03-31 08:50:00,3.0,0.56,1007.57,36.04,42.12,81771.83,5.0,180.0,1192.42
1585,2024-03-31 09:00:00,3.0,0.16,1007.54,36.89,38.76,49483.69,5.0,180.0,533.02
1586,2024-03-31 09:10:00,3.0,0.06,1007.54,35.61,41.72,36796.49,5.0,180.0,261.18
1587,2024-03-31 09:20:00,3.0,0.63,1007.59,37.13,37.54,80645.95,5.0,180.0,1279.56
1588,2024-03-31 09:30:00,3.0,0.81,1007.39,38.76,34.07,104613.7,5.0,180.0,1589.88
1589,2024-03-31 09:40:00,3.0,1.1,1007.2,38.5,34.66,101014.2,5.0,180.0,1520.75
1590,2024-03-31 09:50:00,3.0,0.55,1007.03,41.25,29.86,110144.66,5.0,180.0,1704.68
1591,2024-03-31 10:00:00,3.0,0.43,1006.85,42.72,27.61,97936.51,5.0,180.0,1414.62
1592,2024-03-31 10:10:00,3.0,0.16,1006.82,43.38,27.61,81142.93,5.0,180.0,1315.8
1593,2024-03-31 10:20:00,3.0,0.14,1006.65,41.7,29.61,53587.69,5.0,180.0,697.13
1594,2024-03-31 10:30:00,3.0,0.44,1006.44,39.96,32.18,46916.84,5.0,180.0,520.24
1595,2024-03-31 10:40:00,3.0,0.24,1006.32,37.14,37.54,33291.35,5.0,180.0,295.75
1596,2024-03-31 10:50:00,3.0,0.49,1006.02,35.76,40.37,29929.17,5.0,180.0,219.07
1597,2024-03-31 11:00:00,3.0,0.59,1005.75,34.6,43.46,42564.11,5.0,180.0,668.62
1598,2024-03-31 11:10:00,3.0,0.6,1005.64,36.07,39.79,34253.23,5.0,180.0,321.89
1599,2024-03-31 11:20:00,3.0,0.3,1005.24,36.42,39.16,45335.74,5.0,180.0,564.34
1600,2024-03-31 11:30:00,3.0,0.28,1004.83,37.41,36.96,46692.6,5.0,180.0,590.39
1601,2024-03-31 11:40:00,3.0,0.14,1004.66,36.49,38.43,30219.56,5.0,180.0,282.45
1602,2024-03-31 11:50:00,3.0,0.0,1004.45,40.56,33.81,64195.86,5.0,180.0,1079.07
1603,2024-03-31 12:00:00,3.0,0.36,1004.15,40.2,31.44,37158.18,5.0,180.0,515.63
1604,2024-03-31 12:10:00,3.0,1.43,1003.9,36.7,38.04,50787.15,5.0,180.0,1034.78
1605,2024-03-31 12:20:00,3.0,0.53,1003.7,39.58,33.15,69648.31,5.0,180.0,1494.82
1606,2024-03-31 12:30:00,3.0,0.47,1003.44,39.08,32.97,35148.87,5.0,180.0,474.34
1607,2024-03-31 12:40:00,3.0,0.28,1003.42,35.5,39.46,14119.67,5.0,180.0,53.63
1608,2024-03-31 12:50:00,3.0,0.53,1003.17,35.18,41.37,35486.83,5.0,180.0,741.42
1609,2024-03-31 13:00:00,3.0,0.47,1002.67,38.93,34.4,48364.38,5.0,180.0,1155.44
1610,2024-03-31 13:10:00,3.0,0.65,1002.54,39.32,32.99,31742.19,5.0,180.0,410.98
1611,2024-03-31 13:20:00,3.0,0.3,1002.35,37.95,35.64,32488.42,5.0,180.0,322.63
1612,2024-03-31 13:30:00,3.0,1.25,1002.24,36.58,38.84,32783.58,5.0,180.0,465.17
1613,2024-03-31 13:40:00,3.0,1.98,1001.96,36.13,40.62,35892.06,5.0,180.0,774.81
1614,2024-03-31 13:50:00,3.0,0.87,1002.05,35.27,43.48,28840.25,5.0,180.0,485.4
1615,2024-03-31 14:00:00,3.0,2.05,1002.04,32.93,49.39,22418.84,5.0,180.0,155.81
1616,2024-03-31 14:10:00,3.0,2.24,1001.94,31.68,53.16,22004.25,5.0,180.0,144.88
1617,2024-03-31 14:20:00,3.0,0.51,1001.84,34.99,44.89,28610.58,5.0,180.0,485.44
1618,2024-03-31 14:30:00,3.0,0.87,1001.61,34.68,44.88,23445.9,5.0,180.0,298.57
1619,2024-03-31 14:40:00,3.0,1.41,1001.44,33.29,48.63,21929.5,5.0,180.0,222.67
1620,2024-03-31 14:50:00,3.0,0.98,1001.37,33.26,49.06,23724.63,5.0,180.0,384.58
1621,2024-03-31 15:00:00,3.0,1.59,1001.31,32.09,52.05,15421.83,5.0,180.0,86.18
1622,2024-03-31 15:10:00,3.0,1.97,1001.2,31.89,52.92,19593.33,5.0,180.0,214.37
1623,2024-03-31 15:20:00,3.0,1.49,1001.3,31.99,53.21,21126.66,5.0,180.0,236.63
1624,2024-03-31 15:30:00,3.0,1.24,1001.18,31.98,52.67,15000.92,5.0,180.0,69.28
1625,2024-03-31 15:40:00,3.0,1.88,1001.21,30.6,56.66,14459.33,5.0,180.0,57.1
1626,2024-03-31 15:50:00,3.0,2.42,1001.3,29.85,60.31,12401.42,5.0,180.0,41.06
1627,2024-03-31 16:00:00,3.0,1.33,1001.28,29.04,64.66,11475.83,5.0,180.0,34.74
1628,2024-03-31 16:10:00,3.0,1.27,1001.42,29.32,64.21,12169.67,5.0,180.0,39.32
1629,2024-03-31 16:20:00,3.0,1.73,1001.36,29.06,64.0,10522.42,5.0,180.0,29.76
1630,2024-03-31 16:30:00,3.0,2.91,1001.85,28.18,65.24,8669.42,5.0,180.0,22.78
1631,2024-03-31 16:40:00,3.0,2.54,1002.21,27.24,68.33,5575.25,5.0,180.0,8.71
1632,2024-03-31 16:50:00,3.0,0.75,1002.27,27.54,67.43,5954.33,5.0,180.0,9.9
1633,2024-03-31 17:00:00,3.0,0.91,1002.38,27.56,66.93,5381.92,5.0,180.0,7.71
1634,2024-03-31 17:10:00,3.0,0.81,1002.38,27.27,67.61,4028.42,5.0,180.0,4.21
1635,2024-03-31 17:20:00,3.0,0.59,1002.19,27.01,68.09,1872.33,5.0,180.0,1.02
1636,2024-03-31 17:30:00,3.0,1.48,1002.22,26.48,70.08,1018.67,5.0,180.0,0.4
1637,2024-03-31 17:40:00,3.0,1.18,1002.45,26.14,71.45,836.58,5.0,180.0,0.3
1638,2024-03-31 17:50:00,3.0,3.46,1002.68,25.79,72.76,251.5,5.0,180.0,0.05
1639,2024-03-31 18:00:00,3.0,3.04,1002.77,25.53,74.82,84.08,5.0,180.0,0.01
1640,2024-03-31 18:10:00,3.0,3.07,1003.18,25.46,76.74,21.46,5.0,180.0,0.0
1641,2024-04-01 05:50:00,3.0,0.65,1009.32,19.84,100.0,25.28,5.0,180.0,0.0
1642,2024-04-01 06:00:00,3.0,0.45,1009.52,19.97,100.0,65.58,5.0,180.0,0.0
1643,2024-04-01 06:10:00,3.0,0.02,1009.63,20.13,100.0,141.33,5.0,180.0,0.01
1644,2024-04-01 06:20:00,3.0,0.0,1009.72,20.31,100.0,321.42,5.0,180.0,0.05
1645,2024-04-01 06:30:00,3.0,0.12,1010.32,20.45,100.0,568.08,5.0,180.0,0.11
1646,2024-04-01 06:40:00,3.0,0.14,1010.55,20.44,100.0,947.25,5.0,180.0,0.26
1647,2024-04-01 06:50:00,3.0,0.05,1010.49,20.47,100.0,1355.16,5.0,180.0,0.55
1648,2024-04-01 07:00:00,3.0,0.0,1010.34,20.58,100.0,1609.08,5.0,180.0,0.68
1649,2024-04-01 07:10:00,3.0,0.11,1010.4,20.44,100.0,1259.33,5.0,180.0,0.45
1650,2024-04-01 07:20:00,3.0,0.02,1010.42,20.47,100.0,1258.17,5.0,180.0,0.42
1651,2024-04-01 07:30:00,3.0,0.5,1010.84,20.38,100.0,1468.75,5.0,180.0,0.58
1652,2024-04-01 07:40:00,3.0,0.72,1010.78,20.37,100.0,3019.42,5.0,180.0,2.4
1653,2024-04-01 07:50:00,3.0,0.83,1011.0,20.51,100.0,3727.08,5.0,180.0,3.49
1654,2024-04-01 08:00:00,3.0,1.58,1011.01,20.47,100.0,4171.83,5.0,180.0,4.09
1655,2024-04-01 08:10:00,3.0,0.7,1010.7,20.66,100.0,4151.17,5.0,180.0,3.93
1656,2024-04-01 08:20:00,3.0,1.4,1011.1,20.75,100.0,3818.17,5.0,180.0,3.6
1657,2024-04-01 08:30:00,3.0,1.15,1010.95,20.85,99.53,6612.25,5.0,180.0,10.44
1658,2024-04-01 08:40:00,3.0,0.8,1010.88,21.45,97.13,9696.17,5.0,180.0,23.62
1659,2024-04-01 08:50:00,3.0,0.96,1011.09,21.96,94.34,9813.42,5.0,180.0,24.71
1660,2024-04-01 09:00:00,3.0,1.29,1011.12,22.66,90.79,15291.5,5.0,180.0,60.89
1661,2024-04-01 09:10:00,3.0,1.56,1011.13,24.8,81.49,33593.92,5.0,180.0,276.53
1662,2024-04-01 09:20:00,3.0,1.8,1011.11,26.84,73.49,41490.64,5.0,180.0,387.43
1663,2024-04-01 09:30:00,3.0,1.85,1011.05,27.52,70.3,46163.71,5.0,180.0,449.98
1664,2024-04-01 09:40:00,3.0,0.8,1010.77,33.02,57.3,103804.93,5.0,180.0,1577.46
1665,2024-04-01 09:50:00,3.0,0.38,1010.7,38.26,42.59,116983.57,5.0,180.0,1843.72
1666,2024-04-01 10:00:00,3.0,0.66,1010.68,39.27,37.16,117343.48,5.0,180.0,1794.89
1667,2024-04-01 10:10:00,3.0,0.45,1010.57,39.4,36.17,117758.2,5.0,180.0,1810.75
1668,2024-04-01 10:20:00,3.0,0.53,1010.42,37.98,36.11,94506.46,5.0,180.0,1320.02
1669,2024-04-01 10:30:00,3.0,0.38,1010.4,40.49,32.51,100776.11,5.0,180.0,1573.9
1670,2024-04-01 10:40:00,3.0,0.31,1010.38,37.76,32.82,62588.93,5.0,180.0,831.61
1671,2024-04-01 10:50:00,3.0,0.64,1010.38,38.08,33.17,57539.53,5.0,180.0,764.55
1672,2024-04-01 11:00:00,3.0,0.65,1010.24,36.06,33.69,44994.93,5.0,180.0,493.98
1673,2024-04-01 11:10:00,3.0,0.2,1010.24,36.72,33.53,42276.88,5.0,180.0,474.22
1674,2024-04-01 11:20:00,3.0,0.16,1010.08,37.08,32.84,41005.24,5.0,180.0,456.32
1675,2024-04-01 11:30:00,3.0,0.42,1009.86,38.0,31.99,44179.59,5.0,180.0,538.22
1676,2024-04-01 11:40:00,3.0,0.22,1009.6,38.54,30.81,47167.07,5.0,180.0,629.77
1677,2024-04-01 11:50:00,3.0,0.44,1009.4,40.48,28.68,49995.35,5.0,180.0,708.64
1678,2024-04-01 12:00:00,3.0,0.34,1009.1,39.01,30.45,44169.63,5.0,180.0,623.72
1679,2024-04-01 12:10:00,3.0,0.89,1008.82,37.69,31.75,50525.89,5.0,180.0,753.49
1680,2024-04-01 12:20:00,3.0,0.62,1008.65,35.57,36.23,30953.83,5.0,180.0,255.41
1681,2024-04-01 12:30:00,3.0,0.71,1008.56,34.55,37.56,28175.83,5.0,180.0,244.81
1682,2024-04-01 12:40:00,3.0,0.48,1008.44,35.7,36.13,42306.54,5.0,180.0,549.68
1683,2024-04-01 12:50:00,3.0,0.74,1008.37,37.22,32.5,48460.28,5.0,180.0,704.23
1684,2024-04-01 13:00:00,3.0,0.54,1008.16,38.82,30.6,50450.14,5.0,180.0,776.13
1685,2024-04-01 13:10:00,3.0,1.18,1008.07,37.97,31.6,49561.22,5.0,180.0,767.89
1686,2024-04-01 13:20:00,3.0,1.03,1007.93,36.56,33.8,48413.56,5.0,180.0,722.46
1687,2024-04-01 13:30:00,3.0,0.43,1007.71,37.73,30.86,50409.71,5.0,180.0,907.7
1688,2024-04-01 13:40:00,3.0,0.63,1007.51,38.44,29.95,43609.26,5.0,180.0,643.85
1689,2024-04-01 13:50:00,3.0,0.57,1007.41,36.61,33.25,39539.24,5.0,180.0,525.16
1690,2024-04-01 14:00:00,3.0,0.43,1007.26,37.7,31.78,37729.0,5.0,180.0,479.23
1691,2024-04-01 14:10:00,3.0,1.08,1007.14,36.32,34.08,34685.91,5.0,180.0,377.82
1692,2024-04-01 14:20:00,3.0,0.78,1007.04,35.31,36.58,33226.92,5.0,180.0,339.41
1693,2024-04-01 14:30:00,3.0,1.3,1007.01,34.16,39.13,31414.17,5.0,180.0,306.33
1694,2024-04-01 14:40:00,3.0,0.71,1006.92,35.49,37.48,33799.92,5.0,180.0,443.18
1695,2024-04-01 14:50:00,3.0,0.32,1006.8,36.04,36.52,30780.42,5.0,180.0,377.61
1696,2024-04-01 15:00:00,3.0,1.56,1006.67,33.94,40.12,28392.17,5.0,180.0,377.63
1697,2024-04-01 15:10:00,3.0,0.64,1006.58,35.09,38.6,28028.0,5.0,180.0,451.18
1698,2024-04-01 15:20:00,3.0,0.42,1006.49,36.53,35.69,23968.25,5.0,180.0,349.85
1699,2024-04-01 15:30:00,3.0,0.69,1006.42,35.29,37.81,20414.83,5.0,180.0,183.93
1700,2024-04-01 15:40:00,3.0,0.52,1006.39,33.61,40.93,19246.58,5.0,180.0,134.23
1701,2024-04-01 15:50:00,3.0,0.76,1006.35,32.66,43.29,17545.17,5.0,180.0,134.59
1702,2024-04-01 16:00:00,3.0,0.43,1006.44,32.24,44.72,17616.08,5.0,180.0,134.78
1703,2024-04-01 16:10:00,3.0,1.64,1006.2,30.97,48.13,15873.17,5.0,180.0,96.27
1704,2024-04-01 16:20:00,3.0,1.11,1006.54,29.76,51.81,13165.0,5.0,180.0,58.71
1705,2024-04-01 16:30:00,3.0,0.32,1006.66,29.38,53.65,8573.17,5.0,180.0,22.65
1706,2024-04-01 16:40:00,3.0,0.24,1006.67,29.09,54.6,7933.42,5.0,180.0,18.4
1707,2024-04-01 16:50:00,3.0,0.74,1006.75,28.28,57.05,6238.5,5.0,180.0,11.8
1708,2024-04-01 17:00:00,3.0,0.38,1006.83,27.46,59.64,4904.58,5.0,180.0,7.17
1709,2024-04-01 17:10:00,3.0,0.22,1006.69,26.96,61.15,3710.25,5.0,180.0,4.2
1710,2024-04-01 17:20:00,3.0,0.27,1006.61,26.61,62.69,2328.25,5.0,180.0,1.75
1711,2024-04-01 17:30:00,3.0,0.14,1006.55,26.32,64.24,1708.5,5.0,180.0,0.99
1712,2024-04-01 17:40:00,3.0,0.05,1006.73,25.8,66.24,1000.5,5.0,180.0,0.43
1713,2024-04-01 17:50:00,3.0,0.09,1006.9,25.57,67.67,369.08,5.0,180.0,0.08
1714,2024-04-01 18:00:00,3.0,0.08,1006.97,25.61,67.66,173.67,5.0,180.0,0.02
1715,2024-04-01 18:10:00,3.0,0.02,1007.02,25.54,68.19,43.33,5.0,180.0,0.0
1716,2024-04-02 05:20:00,3.0,0.17,1007.0,19.31,100.0,20.83,5.0,180.0,0.01
1717,2024-04-02 05:30:00,3.0,0.5,1007.08,19.3,100.0,91.83,5.0,180.0,0.01
1718,2024-04-02 05:40:00,3.0,0.51,1007.28,19.38,100.0,427.42,5.0,180.0,0.09
1719,2024-04-02 05:50:00,3.0,0.22,1007.42,19.54,100.0,1164.08,5.0,180.0,0.44
1720,2024-04-02 06:00:00,3.0,0.25,1007.57,19.77,99.79,2282.0,5.0,180.0,1.39
1721,2024-04-02 06:10:00,3.0,0.43,1007.62,20.03,98.54,3463.33,5.0,180.0,2.59
1722,2024-04-02 06:20:00,3.0,0.24,1007.73,20.26,96.8,4532.83,5.0,180.0,3.8
1723,2024-04-02 06:30:00,3.0,0.7,1007.81,20.59,94.91,6099.0,5.0,180.0,6.72
1724,2024-04-02 06:40:00,3.0,0.44,1007.91,22.52,86.93,8485.08,5.0,180.0,34.83
1725,2024-04-02 06:50:00,3.0,0.37,1008.03,26.52,70.32,12719.17,5.0,180.0,80.75
1726,2024-04-02 07:00:00,3.0,0.12,1008.16,28.81,61.81,24350.67,5.0,180.0,117.83
1727,2024-04-02 07:10:00,3.0,0.47,1008.28,30.37,56.64,30519.75,5.0,180.0,164.01
1728,2024-04-02 07:20:00,3.0,0.31,1008.38,31.11,54.41,35879.33,5.0,180.0,219.24
1729,2024-04-02 07:30:00,3.0,0.66,1008.56,32.6,49.75,42624.88,5.0,180.0,300.59
1730,2024-04-02 07:40:00,3.0,0.38,1008.63,33.59,47.41,48221.66,5.0,180.0,382.21
1731,2024-04-02 07:50:00,3.0,0.36,1008.7,35.12,42.42,54753.65,5.0,180.0,482.8
1732,2024-04-02 08:00:00,3.0,0.75,1008.82,36.11,40.1,61254.93,5.0,180.0,590.72
1733,2024-04-02 08:10:00,3.0,0.23,1008.9,37.55,37.12,67429.53,5.0,180.0,705.99
1734,2024-04-02 08:20:00,3.0,0.4,1008.9,38.87,34.38,73108.02,5.0,180.0,824.24
1735,2024-04-02 08:30:00,3.0,0.61,1008.9,39.17,33.51,79728.42,5.0,180.0,939.7
1736,2024-04-02 08:40:00,3.0,0.54,1008.88,39.73,32.7,85577.07,5.0,180.0,1062.07
1737,2024-04-02 08:50:00,3.0,0.58,1008.96,41.07,30.78,91293.29,5.0,180.0,1191.03
1738,2024-04-02 09:00:00,3.0,0.37,1008.9,43.02,27.87,97106.9,5.0,180.0,1311.3
1739,2024-04-02 09:10:00,3.0,0.73,1008.83,43.22,26.84,102480.99,5.0,180.0,1415.72
1740,2024-04-02 09:20:00,3.0,0.38,1008.72,43.52,26.2,107672.7,5.0,180.0,1499.59
1741,2024-04-02 09:30:00,3.0,0.47,1008.58,43.56,26.02,113920.61,5.0,180.0,1577.38
1742,2024-04-02 09:40:00,3.0,0.93,1008.51,43.5,25.7,117737.54,5.0,180.0,1654.13
1743,2024-04-02 09:50:00,3.0,0.67,1008.41,43.92,25.15,117758.2,5.0,180.0,1701.21
1744,2024-04-02 10:00:00,3.0,2.11,1008.31,42.23,27.46,117758.2,5.0,180.0,1780.53
1745,2024-04-02 10:10:00,3.0,0.92,1008.25,42.85,26.38,117758.2,5.0,180.0,1819.66
1746,2024-04-02 10:20:00,3.0,0.92,1008.16,43.75,25.2,117758.2,5.0,180.0,1830.15
1747,2024-04-02 10:30:00,3.0,1.04,1008.03,44.3,23.53,117758.2,5.0,180.0,1828.46
1748,2024-04-02 10:40:00,3.0,1.35,1007.89,43.93,24.03,117758.2,5.0,180.0,1874.62
1749,2024-04-02 10:50:00,3.0,1.2,1007.7,44.56,23.22,117758.2,5.0,180.0,1864.81
1750,2024-04-02 11:00:00,3.0,1.73,1007.5,42.66,24.87,117758.2,5.0,180.0,1921.41
1751,2024-04-02 11:10:00,3.0,1.32,1007.32,43.63,23.7,117611.75,5.0,180.0,1918.23
1752,2024-04-02 11:20:00,3.0,1.55,1007.19,43.58,23.83,114206.13,5.0,180.0,1936.36
1753,2024-04-02 11:30:00,3.0,1.13,1006.97,43.24,24.63,107195.45,5.0,180.0,1906.2
1754,2024-04-02 11:40:00,3.0,1.24,1006.84,43.11,24.92,99682.35,5.0,180.0,1870.15
1755,2024-04-02 11:50:00,3.0,1.12,1006.63,43.95,23.85,92959.17,5.0,180.0,1853.86
1756,2024-04-02 12:00:00,3.0,1.39,1006.38,43.87,24.02,89793.08,5.0,180.0,1900.04
1757,2024-04-02 12:10:00,3.0,1.72,1006.1,44.33,23.52,83620.09,5.0,180.0,1898.01
1758,2024-04-02 12:20:00,3.0,1.44,1005.85,44.57,23.46,70688.63,5.0,180.0,1587.09
1759,2024-04-02 12:30:00,3.0,1.5,1005.62,44.61,23.43,70807.12,5.0,180.0,1834.4
1760,2024-04-02 12:40:00,3.0,1.44,1005.35,44.32,24.56,66785.53,5.0,180.0,1792.79
1761,2024-04-02 12:50:00,3.0,1.64,1005.1,42.66,27.47,59147.92,5.0,180.0,1707.44
1762,2024-04-02 13:00:00,3.0,2.54,1004.95,42.12,28.68,61095.18,5.0,180.0,1903.78
1763,2024-04-02 13:10:00,3.0,2.72,1004.82,42.2,28.42,56773.94,5.0,180.0,1724.34
1764,2024-04-02 13:20:00,3.0,1.74,1004.65,43.4,26.36,54784.74,5.0,180.0,1686.59
