idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
1103,2024-01-21 07:40:00,1.0,0.06,1015.14,17.21,100.0,3872.83,5.0,181.0,3.68
1104,2024-01-21 07:50:00,1.0,0.02,1015.22,17.4,100.0,3516.58,5.0,181.0,3.03
1105,2024-01-21 08:00:00,1.0,0.02,1015.29,17.48,100.0,3110.45,5.0,181.0,2.42
1106,2024-01-21 08:10:00,1.0,0.0,1015.38,17.55,100.0,3260.58,5.0,181.0,2.66
1107,2024-01-21 08:20:00,1.0,0.0,1015.55,17.63,100.0,3641.92,5.0,181.0,3.31
1108,2024-01-21 08:30:00,1.0,0.01,1015.63,17.83,100.0,4663.33,5.0,181.0,5.25
1109,2024-01-21 08:40:00,1.0,0.0,1015.72,18.05,100.0,4816.75,5.0,181.0,5.58
1110,2024-01-21 08:50:00,1.0,0.02,1015.74,18.23,100.0,5343.58,5.0,181.0,6.86
1111,2024-01-21 09:00:00,1.0,0.07,1015.89,18.49,100.0,6771.2,5.0,181.0,10.52
1112,2024-01-21 09:10:00,1.0,0.22,1015.94,18.75,100.0,8688.33,5.0,181.0,17.15
1113,2024-01-21 09:20:00,1.0,0.13,1016.03,19.2,100.0,9269.83,5.0,181.0,19.07
1114,2024-01-21 09:30:00,1.0,0.66,1016.11,19.6,99.98,11182.92,5.0,181.0,27.35
1115,2024-01-21 09:40:00,1.0,0.61,1016.16,19.71,97.82,10403.92,5.0,181.0,23.92
1116,2024-01-21 09:50:00,1.0,1.33,1016.19,19.88,93.47,12653.15,5.0,181.0,34.04
1117,2024-01-21 10:00:00,1.0,1.11,1016.16,20.03,89.48,13854.5,5.0,181.0,41.24
1118,2024-01-21 10:10:00,1.0,1.01,1016.15,20.43,85.54,16958.7,5.0,181.0,61.89
1119,2024-01-21 10:20:00,1.0,0.84,1016.12,21.07,81.71,20875.33,5.0,181.0,92.29
1120,2024-01-21 10:30:00,1.0,1.18,1015.99,21.97,76.58,23207.88,5.0,181.0,112.36
1121,2024-01-21 10:40:00,1.0,0.61,1015.8,22.5,74.15,24216.5,5.0,181.0,125.9
1122,2024-01-21 10:50:00,1.0,0.76,1015.6,23.41,70.13,28641.33,5.0,181.0,171.82
1123,2024-01-21 11:00:00,1.0,0.33,1015.35,24.46,65.68,28184.0,5.0,181.0,169.61
1124,2024-01-21 11:10:00,1.0,0.74,1015.14,24.58,64.63,22820.58,5.0,181.0,118.38
1125,2024-01-21 11:20:00,1.0,0.37,1014.96,24.16,64.85,19215.75,5.0,181.0,82.94
1126,2024-01-21 11:30:00,1.0,0.71,1014.77,23.77,66.69,15410.92,5.0,181.0,54.36
1127,2024-01-21 11:40:00,1.0,1.18,1014.67,22.09,72.8,10299.92,5.0,181.0,25.71
1128,2024-01-21 11:50:00,1.0,1.62,1014.49,20.69,78.91,6272.0,5.0,181.0,9.21
1129,2024-01-21 12:00:00,1.0,1.38,1014.37,19.8,83.45,4302.33,5.0,181.0,4.13
1130,2024-01-21 12:10:00,1.0,1.55,1014.32,19.33,86.15,4547.0,5.0,181.0,4.34
1131,2024-01-21 12:20:00,1.0,1.35,1014.25,19.06,88.09,4808.75,5.0,181.0,4.75
1132,2024-01-21 12:30:00,1.0,0.36,1014.18,19.11,88.66,4760.83,5.0,181.0,4.55
1133,2024-01-21 12:40:00,1.0,0.3,1014.14,19.2,89.7,4364.17,5.0,181.0,3.91
1134,2024-01-21 12:50:00,1.0,0.05,1014.17,19.08,92.15,4183.33,5.0,181.0,3.65
1135,2024-01-21 13:00:00,1.0,0.1,1014.04,18.88,96.4,4737.33,5.0,181.0,4.58
1136,2024-01-21 13:10:00,1.0,0.0,1014.0,18.51,99.91,5461.58,5.0,181.0,5.46
1137,2024-01-21 13:20:00,1.0,0.39,1013.87,18.32,100.0,5810.42,5.0,181.0,6.73
1138,2024-01-21 13:30:00,1.0,0.5,1013.72,18.36,100.0,5073.0,5.0,181.0,5.49
1139,2024-01-21 13:40:00,1.0,0.52,1013.71,18.56,98.25,6015.17,5.0,181.0,7.52
1140,2024-01-21 13:50:00,1.0,0.43,1013.69,18.62,96.54,5898.42,5.0,181.0,7.12
1141,2024-01-21 14:00:00,1.0,0.15,1013.65,18.83,94.72,5473.17,5.0,181.0,6.44
1142,2024-01-21 14:10:00,1.0,0.05,1013.62,18.95,96.82,5540.92,5.0,181.0,6.43
1143,2024-01-21 14:20:00,1.0,0.01,1013.54,18.9,98.52,5034.5,5.0,181.0,5.5
1144,2024-01-21 14:30:00,1.0,0.05,1013.52,18.91,99.24,4591.16,5.0,181.0,4.79
1145,2024-01-21 14:40:00,1.0,0.04,1013.53,18.9,99.81,4493.0,5.0,181.0,4.49
1146,2024-01-21 14:50:00,1.0,0.04,1013.63,18.82,100.0,4080.67,5.0,181.0,3.82
1147,2024-01-21 15:00:00,1.0,0.0,1013.81,18.7,100.0,4015.67,5.0,181.0,3.58
1148,2024-01-21 15:10:00,1.0,0.06,1013.94,18.65,100.0,3070.33,5.0,181.0,2.16
1149,2024-01-21 15:20:00,1.0,0.15,1013.98,18.45,100.0,2595.5,5.0,181.0,1.59
1150,2024-01-21 15:30:00,1.0,0.24,1014.15,18.17,100.0,1879.5,5.0,181.0,0.92
1151,2024-01-21 15:40:00,1.0,0.17,1014.29,17.7,100.0,1527.67,5.0,181.0,0.62
1152,2024-01-21 15:50:00,1.0,0.14,1014.36,17.42,100.0,1732.0,5.0,181.0,0.79
1153,2024-01-21 16:00:00,1.0,0.13,1014.55,17.25,100.0,1494.42,5.0,181.0,0.63
1154,2024-01-21 16:10:00,1.0,0.04,1014.7,17.1,100.0,1480.0,5.0,181.0,0.63
1155,2024-01-21 16:20:00,1.0,0.11,1014.82,17.02,100.0,1070.83,5.0,181.0,0.36
1156,2024-01-21 16:30:00,1.0,0.22,1014.97,17.06,100.0,879.42,5.0,181.0,0.25
1157,2024-01-21 16:40:00,1.0,0.09,1015.09,17.03,100.0,667.17,5.0,181.0,0.17
1158,2024-01-21 16:50:00,1.0,0.08,1015.21,16.99,100.0,379.67,5.0,181.0,0.07
1159,2024-01-21 17:00:00,1.0,0.14,1015.29,17.0,100.0,321.0,5.0,181.0,0.06
1160,2024-01-21 17:10:00,1.0,0.17,1015.38,17.13,100.0,229.25,5.0,181.0,0.04
1161,2024-01-21 17:20:00,1.0,0.21,1015.45,17.28,100.0,111.33,5.0,181.0,0.01
1162,2024-01-21 17:30:00,1.0,0.03,1015.53,17.27,100.0,39.79,5.0,181.0,0.0
1163,2024-01-22 06:20:00,1.0,0.08,1016.5,15.7,100.0,41.88,5.0,181.0,0.0
1164,2024-01-22 06:30:00,1.0,0.02,1016.63,15.7,100.0,156.58,5.0,181.0,0.02
1165,2024-01-22 06:40:00,1.0,0.04,1016.71,15.72,100.0,608.58,5.0,181.0,0.16
1166,2024-01-22 06:50:00,1.0,0.08,1016.86,15.82,100.0,1053.67,5.0,181.0,0.35
1167,2024-01-22 07:00:00,1.0,0.02,1017.01,15.96,100.0,1059.25,5.0,181.0,0.3
1168,2024-01-22 07:10:00,1.0,0.0,1017.11,16.04,100.0,1449.42,5.0,181.0,0.59
1169,2024-01-22 07:20:00,1.0,0.0,1017.2,16.25,100.0,2924.33,5.0,181.0,2.24
1170,2024-01-22 07:30:00,1.0,0.05,1017.25,16.76,100.0,4595.17,5.0,181.0,5.14
1171,2024-01-22 07:40:00,1.0,0.43,1017.18,17.33,100.0,7452.75,5.0,181.0,12.81
1172,2024-01-22 07:50:00,1.0,0.34,1017.19,17.9,100.0,9023.5,5.0,181.0,18.14
1173,2024-01-22 08:00:00,1.0,0.39,1017.24,18.44,100.0,10906.25,5.0,181.0,26.42
1174,2024-01-22 08:10:00,1.0,0.16,1017.25,18.9,100.0,11263.17,5.0,181.0,29.46
1175,2024-01-22 08:20:00,1.0,0.1,1017.22,19.62,100.0,14172.81,5.0,181.0,46.05
1176,2024-01-22 08:30:00,1.0,0.02,1017.2,20.47,100.0,16422.83,5.0,181.0,61.35
1177,2024-01-22 08:40:00,1.0,0.0,1017.2,21.78,99.14,21690.75,5.0,181.0,116.72
1178,2024-01-22 08:50:00,1.0,0.0,1017.22,25.6,88.2,70312.99,5.0,181.0,1230.3
1179,2024-01-22 09:00:00,1.0,0.01,1017.22,32.71,55.79,102260.51,5.0,181.0,1785.67
1180,2024-01-22 09:10:00,1.0,0.22,1017.25,37.66,38.94,95319.18,5.0,181.0,1578.06
1181,2024-01-22 09:20:00,1.0,0.14,1017.25,36.44,36.71,48244.64,5.0,181.0,487.14
1182,2024-01-22 09:30:00,1.0,0.15,1017.35,33.24,40.5,66123.56,5.0,181.0,883.01
1183,2024-01-22 09:40:00,1.0,0.0,1017.33,33.03,41.39,55288.95,5.0,181.0,621.01
1184,2024-01-22 09:50:00,1.0,0.02,1017.26,32.44,41.22,23647.46,5.0,181.0,134.54
1185,2024-01-22 10:00:00,1.0,0.1,1017.15,28.95,47.01,11259.5,5.0,181.0,32.12
1186,2024-01-22 10:10:00,1.0,0.7,1017.1,25.24,56.52,7853.83,5.0,181.0,16.89
1187,2024-01-22 10:20:00,1.0,1.78,1017.02,22.32,64.96,6018.0,5.0,181.0,9.74
1188,2024-01-22 10:30:00,1.0,1.73,1016.97,20.82,73.4,5889.08,5.0,181.0,9.4
1189,2024-01-22 10:40:00,1.0,0.85,1016.83,20.75,74.14,9575.92,5.0,181.0,21.0
1190,2024-01-22 10:50:00,1.0,1.9,1016.73,20.89,72.68,11560.5,5.0,181.0,30.22
1191,2024-01-22 11:00:00,1.0,1.6,1016.6,20.72,72.59,8914.83,5.0,181.0,17.48
1192,2024-01-22 11:10:00,1.0,1.65,1016.53,20.39,74.02,11039.75,5.0,181.0,24.98
1193,2024-01-22 11:20:00,1.0,1.61,1016.41,20.56,72.69,12625.33,5.0,181.0,31.69
1194,2024-01-22 11:30:00,1.0,1.08,1016.28,20.57,71.41,13146.33,5.0,181.0,34.25
1195,2024-01-22 11:40:00,1.0,1.43,1016.07,20.55,70.6,10504.83,5.0,181.0,23.56
1196,2024-01-22 11:50:00,1.0,1.32,1015.88,20.54,71.57,15128.83,5.0,181.0,48.24
1197,2024-01-22 12:00:00,1.0,1.08,1015.59,21.41,67.87,20086.0,5.0,181.0,84.25
1198,2024-01-22 12:10:00,1.0,1.11,1015.4,22.16,65.13,17398.67,5.0,181.0,63.71
1199,2024-01-22 12:20:00,1.0,2.15,1015.27,21.59,67.24,15890.83,5.0,181.0,54.22
1200,2024-01-22 12:30:00,1.0,3.07,1015.14,20.61,72.33,17411.33,5.0,181.0,63.5
1201,2024-01-22 12:40:00,1.0,2.6,1015.11,20.17,74.47,15619.42,5.0,181.0,52.09
1202,2024-01-22 12:50:00,1.0,2.28,1014.99,19.99,75.57,14584.25,5.0,181.0,46.78
1203,2024-01-22 13:00:00,1.0,2.25,1014.9,20.13,74.97,15831.75,5.0,181.0,54.9
1204,2024-01-22 13:10:00,1.0,2.06,1014.86,20.53,73.86,24421.25,5.0,181.0,128.22
1205,2024-01-22 13:20:00,1.0,1.98,1014.74,21.35,70.32,21504.25,5.0,181.0,98.78
1206,2024-01-22 13:30:00,1.0,2.48,1014.74,20.86,71.47,15253.0,5.0,181.0,51.21
1207,2024-01-22 13:40:00,1.0,1.97,1014.59,20.44,71.57,12234.58,5.0,181.0,32.3
1208,2024-01-22 13:50:00,1.0,1.77,1014.43,20.1,72.15,12789.0,5.0,181.0,35.86
1209,2024-01-22 14:00:00,1.0,2.92,1014.48,20.06,70.8,13917.41,5.0,181.0,41.78
1210,2024-01-22 14:10:00,1.0,2.66,1014.47,19.69,72.85,14092.25,5.0,181.0,44.38
1211,2024-01-22 14:20:00,1.0,1.95,1014.51,20.0,71.96,15167.58,5.0,181.0,49.68
1212,2024-01-22 14:30:00,1.0,2.33,1014.55,19.84,72.28,12947.83,5.0,181.0,36.44
1213,2024-01-22 14:40:00,1.0,2.46,1014.54,19.62,73.37,12287.0,5.0,181.0,33.08
1214,2024-01-22 14:50:00,1.0,2.1,1014.55,19.36,74.45,9642.0,5.0,181.0,21.08
1215,2024-01-22 15:00:00,1.0,1.23,1014.53,19.26,75.95,9441.59,5.0,181.0,19.73
1216,2024-01-22 15:10:00,1.0,1.58,1014.62,19.19,75.28,6921.5,5.0,181.0,10.6
1217,2024-01-22 15:20:00,1.0,1.79,1014.74,18.82,77.65,5935.58,5.0,181.0,8.02
1218,2024-01-22 15:30:00,1.0,1.34,1014.83,18.48,77.63,5431.42,5.0,181.0,6.7
1219,2024-01-22 15:40:00,1.0,1.3,1014.94,18.3,78.01,4096.0,5.0,181.0,4.02
1220,2024-01-22 15:50:00,1.0,1.86,1014.97,18.05,78.42,2813.75,5.0,181.0,2.0
1221,2024-01-22 16:00:00,1.0,1.74,1015.09,17.82,79.36,2655.5,5.0,181.0,1.78
1222,2024-01-22 16:10:00,1.0,1.61,1015.22,17.64,80.68,2102.75,5.0,181.0,1.1
1223,2024-01-22 16:20:00,1.0,2.4,1015.3,17.43,82.82,1643.0,5.0,181.0,0.74
1224,2024-01-22 16:30:00,1.0,2.18,1015.41,17.24,82.17,1221.75,5.0,181.0,0.43
1225,2024-01-22 16:40:00,1.0,1.98,1015.55,17.07,82.71,900.83,5.0,181.0,0.27
1226,2024-01-22 16:50:00,1.0,2.16,1015.68,16.94,83.01,753.92,5.0,181.0,0.2
1227,2024-01-22 17:00:00,1.0,1.93,1015.84,16.84,82.54,466.67,5.0,181.0,0.09
1228,2024-01-22 17:10:00,1.0,1.74,1016.0,16.8,80.7,366.0,5.0,181.0,0.06
1229,2024-01-22 17:20:00,1.0,1.09,1016.15,16.8,79.24,169.58,5.0,181.0,0.02
1230,2024-01-22 17:30:00,1.0,2.27,1016.32,16.79,79.27,54.25,5.0,181.0,0.0
1231,2024-01-22 17:40:00,1.0,3.28,1016.38,16.7,79.8,22.5,5.0,181.0,0.0
1232,2024-01-23 06:20:00,1.0,0.21,1019.89,11.35,100.0,47.5,5.0,181.0,0.01
1233,2024-01-23 06:30:00,1.0,0.2,1020.04,11.3,100.0,137.33,5.0,181.0,0.02
1234,2024-01-23 06:40:00,1.0,0.0,1019.97,11.25,100.0,413.58,5.0,181.0,0.08
1235,2024-01-23 06:50:00,1.0,0.0,1019.87,11.24,100.0,1187.17,5.0,181.0,0.54
1236,2024-01-23 07:00:00,1.0,0.1,1019.97,11.42,100.0,2200.67,5.0,181.0,1.65
1237,2024-01-23 07:10:00,1.0,0.0,1020.31,11.67,100.0,3400.08,5.0,181.0,3.35
1238,2024-01-23 07:20:00,1.0,0.0,1020.54,11.85,100.0,3224.5,5.0,181.0,2.94
1239,2024-01-23 07:30:00,1.0,0.41,1020.72,11.86,100.0,3415.33,5.0,181.0,3.14
1240,2024-01-23 07:40:00,1.0,0.11,1020.84,11.94,100.0,6778.25,5.0,181.0,12.73
1241,2024-01-23 07:50:00,1.0,0.02,1020.83,12.5,100.0,7481.58,5.0,181.0,14.22
1242,2024-01-23 08:00:00,1.0,0.0,1020.74,12.87,100.0,7087.75,5.0,181.0,11.87
1243,2024-01-23 08:10:00,1.0,0.09,1020.82,13.03,100.0,9943.33,5.0,181.0,24.82
1244,2024-01-23 08:20:00,1.0,0.1,1020.93,13.5,100.0,12923.92,5.0,181.0,38.73
1245,2024-01-23 08:30:00,1.0,0.08,1021.15,13.72,100.0,9680.59,5.0,181.0,21.9
1246,2024-01-23 08:40:00,1.0,0.11,1021.42,13.53,100.0,6657.17,5.0,181.0,10.28
1247,2024-01-23 08:50:00,1.0,0.2,1021.44,13.43,100.0,11337.75,5.0,181.0,31.5
1248,2024-01-23 09:00:00,1.0,0.09,1021.5,14.08,100.0,12277.75,5.0,181.0,34.55
1249,2024-01-23 09:10:00,1.0,0.02,1021.47,14.5,100.0,14942.17,5.0,181.0,50.28
1250,2024-01-23 09:20:00,1.0,0.02,1021.55,15.12,100.0,14788.58,5.0,181.0,53.28
1251,2024-01-23 09:30:00,1.0,0.09,1021.5,15.21,100.0,12943.08,5.0,181.0,40.6
1252,2024-01-23 09:40:00,1.0,0.05,1021.3,15.64,100.0,18610.92,5.0,181.0,77.45
1253,2024-01-23 09:50:00,1.0,0.04,1021.14,16.6,99.96,22945.92,5.0,181.0,117.39
1254,2024-01-23 10:00:00,1.0,0.02,1021.01,18.01,96.94,23273.58,5.0,181.0,121.61
1255,2024-01-23 10:10:00,1.0,0.17,1021.0,18.32,84.12,20354.42,5.0,181.0,92.05
1256,2024-01-23 10:20:00,1.0,0.04,1021.19,18.21,79.95,22051.58,5.0,181.0,111.7
1257,2024-01-23 10:30:00,1.0,0.43,1020.98,17.69,75.8,14534.92,5.0,181.0,47.6
1258,2024-01-23 10:40:00,1.0,0.91,1020.94,16.17,77.54,13883.75,5.0,181.0,43.32
1259,2024-01-23 10:50:00,1.0,0.29,1020.84,14.61,80.75,12971.08,5.0,181.0,36.01
1260,2024-01-23 11:00:00,1.0,0.04,1020.66,14.81,85.35,14210.5,5.0,181.0,42.41
1261,2024-01-23 11:10:00,1.0,0.03,1020.59,15.9,84.19,20178.08,5.0,181.0,87.46
1262,2024-01-23 11:20:00,1.0,0.08,1020.58,17.73,78.53,21383.33,5.0,181.0,94.03
1263,2024-01-23 11:30:00,1.0,0.05,1020.33,18.38,74.96,22877.25,5.0,181.0,107.32
1264,2024-01-23 11:40:00,1.0,0.04,1020.04,18.73,76.19,20858.42,5.0,181.0,90.82
1265,2024-01-23 11:50:00,1.0,0.02,1020.02,18.44,75.54,22203.25,5.0,181.0,101.27
1266,2024-01-23 12:00:00,1.0,0.02,1019.98,18.19,77.49,16936.0,5.0,181.0,62.43
1267,2024-01-23 12:10:00,1.0,0.19,1019.83,17.94,77.52,19815.75,5.0,181.0,83.43
1268,2024-01-23 12:20:00,1.0,0.38,1019.73,16.75,84.08,23808.42,5.0,181.0,121.04
1269,2024-01-23 12:30:00,1.0,0.19,1019.67,16.12,88.75,18400.92,5.0,181.0,71.46
1270,2024-01-23 12:40:00,1.0,0.14,1019.48,15.35,92.49,12745.0,5.0,181.0,32.68
1271,2024-01-23 12:50:00,1.0,0.17,1019.3,14.95,95.33,13253.25,5.0,181.0,36.48
1272,2024-01-23 13:00:00,1.0,0.05,1019.25,14.84,98.94,13882.67,5.0,181.0,47.65
1273,2024-01-23 13:10:00,1.0,0.26,1019.12,15.19,100.0,14503.58,5.0,181.0,54.54
1274,2024-01-23 13:20:00,1.0,0.08,1018.99,15.02,100.0,11796.92,5.0,181.0,35.27
1275,2024-01-23 13:30:00,1.0,0.14,1018.87,14.54,100.0,9386.75,5.0,181.0,20.45
1276,2024-01-23 13:40:00,1.0,0.07,1018.85,13.95,100.0,7989.17,5.0,181.0,14.22
1277,2024-01-23 13:50:00,1.0,0.0,1018.76,13.58,100.0,6906.25,5.0,181.0,10.18
1278,2024-01-23 14:00:00,1.0,0.04,1018.67,13.57,100.0,6236.17,5.0,181.0,8.53
1279,2024-01-23 14:10:00,1.0,0.02,1018.69,13.41,100.0,5651.0,5.0,181.0,7.09
1280,2024-01-23 14:20:00,1.0,0.0,1018.74,13.33,100.0,5722.5,5.0,181.0,7.07
1281,2024-01-23 14:30:00,1.0,0.0,1018.63,13.36,100.0,6382.08,5.0,181.0,8.96
1282,2024-01-23 14:40:00,1.0,0.0,1018.78,13.53,100.0,4710.75,5.0,181.0,4.94
1283,2024-01-23 14:50:00,1.0,0.0,1018.75,13.5,100.0,4243.92,5.0,181.0,3.96
1284,2024-01-23 15:00:00,1.0,0.11,1018.77,13.5,100.0,4623.75,5.0,181.0,4.69
1285,2024-01-23 15:10:00,1.0,0.74,1018.76,13.36,100.0,3794.17,5.0,181.0,3.16
1286,2024-01-23 15:20:00,1.0,0.69,1018.87,13.13,100.0,2906.25,5.0,181.0,1.94
1287,2024-01-23 15:30:00,1.0,0.62,1018.89,12.98,100.0,2569.92,5.0,181.0,1.6
1288,2024-01-23 15:40:00,1.0,0.07,1019.02,12.9,100.0,2396.5,5.0,181.0,1.39
1289,2024-01-23 15:50:00,1.0,0.44,1019.11,12.87,100.0,2238.75,5.0,181.0,1.23
1290,2024-01-23 16:00:00,1.0,0.43,1019.24,12.8,100.0,1734.42,5.0,181.0,0.77
1291,2024-01-23 16:10:00,1.0,0.87,1019.24,12.69,100.0,1503.92,5.0,181.0,0.6
1292,2024-01-23 16:20:00,1.0,0.4,1019.21,12.6,100.0,1287.0,5.0,181.0,0.46
1293,2024-01-23 16:30:00,1.0,0.23,1019.31,12.5,100.0,975.17,5.0,181.0,0.3
1294,2024-01-23 16:40:00,1.0,0.57,1019.52,12.43,100.0,679.58,5.0,181.0,0.17
1295,2024-01-23 16:50:00,1.0,0.23,1019.78,12.38,100.0,447.16,5.0,181.0,0.08
1296,2024-01-23 17:00:00,1.0,0.34,1019.9,12.29,100.0,284.75,5.0,181.0,0.05
1297,2024-01-23 17:10:00,1.0,0.13,1020.09,12.18,100.0,165.0,5.0,181.0,0.02
1298,2024-01-23 17:20:00,1.0,0.07,1020.39,12.15,100.0,88.0,5.0,181.0,0.01
1299,2024-01-23 17:30:00,1.0,0.0,1020.51,12.03,100.0,35.56,5.0,181.0,0.0
1300,2024-01-24 06:20:00,1.0,0.0,1022.72,10.9,100.0,25.0,5.0,181.0,0.0
1301,2024-01-24 06:30:00,1.0,0.0,1022.74,10.9,100.0,71.0,5.0,181.0,0.01
1302,2024-01-24 06:40:00,1.0,0.0,1022.78,10.88,100.0,199.83,5.0,181.0,0.03
1303,2024-01-24 06:50:00,1.0,0.0,1022.84,10.81,100.0,427.17,5.0,181.0,0.08
1304,2024-01-24 07:00:00,1.0,0.0,1022.84,10.87,100.0,771.5,5.0,181.0,0.21
1305,2024-01-24 07:10:00,1.0,0.0,1022.98,11.02,100.0,1181.0,5.0,181.0,0.43
1306,2024-01-24 07:20:00,1.0,0.0,1023.13,11.12,100.0,1448.92,5.0,181.0,0.59
1307,2024-01-24 07:30:00,1.0,0.0,1023.19,11.22,100.0,1812.92,5.0,181.0,0.89
1308,2024-01-24 07:40:00,1.0,0.0,1023.26,11.37,100.0,2116.83,5.0,181.0,1.18
1309,2024-01-24 07:50:00,1.0,0.0,1023.32,11.55,100.0,2656.58,5.0,181.0,1.78
1310,2024-01-24 08:00:00,1.0,0.0,1023.39,11.76,100.0,3396.58,5.0,181.0,2.82
1311,2024-01-24 08:10:00,1.0,0.0,1023.51,11.98,100.0,3681.58,5.0,181.0,3.28
1312,2024-01-24 08:20:00,1.0,0.04,1023.58,12.11,100.0,4015.42,5.0,181.0,3.86
1313,2024-01-24 08:30:00,1.0,0.0,1023.56,12.3,100.0,4828.08,5.0,181.0,5.47
1314,2024-01-24 08:40:00,1.0,0.01,1023.56,12.61,100.0,6009.75,5.0,181.0,8.13
1315,2024-01-24 08:50:00,1.0,0.0,1023.64,13.01,100.0,6291.67,5.0,181.0,8.84
1316,2024-01-24 09:00:00,1.0,0.0,1023.72,13.35,100.0,6213.83,5.0,181.0,8.81
1317,2024-01-24 09:10:00,1.0,0.0,1023.75,13.57,99.91,6786.75,5.0,181.0,10.3
1318,2024-01-24 09:20:00,1.0,0.0,1023.81,13.73,98.71,6875.42,5.0,181.0,10.57
1319,2024-01-24 09:30:00,1.0,0.01,1023.77,13.98,96.61,8900.17,5.0,181.0,17.12
1320,2024-01-24 09:40:00,1.0,0.01,1023.75,14.3,93.74,8887.83,5.0,181.0,17.2
1321,2024-01-24 09:50:00,1.0,0.0,1023.73,14.69,92.72,10340.33,5.0,181.0,23.06
1322,2024-01-24 10:00:00,1.0,0.0,1023.69,15.19,89.37,9321.25,5.0,181.0,19.15
1323,2024-01-24 10:10:00,1.0,0.08,1023.76,15.29,87.71,9123.41,5.0,181.0,17.82
1324,2024-01-24 10:20:00,1.0,0.07,1023.67,15.13,88.58,9149.75,5.0,181.0,18.07
1325,2024-01-24 10:30:00,1.0,0.0,1023.58,15.09,90.04,9782.17,5.0,181.0,20.65
1326,2024-01-24 10:40:00,1.0,0.0,1023.53,15.41,89.86,9146.25,5.0,181.0,18.23
1327,2024-01-24 10:50:00,1.0,0.0,1023.46,15.62,87.43,9787.5,5.0,181.0,20.6
1328,2024-01-24 11:00:00,1.0,0.0,1023.38,15.82,84.61,10193.25,5.0,181.0,22.49
1329,2024-01-24 11:10:00,1.0,0.0,1023.21,16.14,81.87,12213.33,5.0,181.0,31.75
1330,2024-01-24 11:20:00,1.0,0.0,1023.04,16.61,79.04,11905.92,5.0,181.0,30.43
1331,2024-01-24 11:30:00,1.0,0.05,1022.87,16.72,75.19,12528.17,5.0,181.0,34.16
1332,2024-01-24 11:40:00,1.0,0.0,1022.64,16.82,73.46,13109.08,5.0,181.0,38.04
1333,2024-01-24 11:50:00,1.0,0.0,1022.31,17.38,71.41,18381.25,5.0,181.0,74.45
1334,2024-01-24 12:00:00,1.0,0.02,1022.05,18.54,67.94,21930.08,5.0,181.0,100.82
1335,2024-01-24 12:10:00,1.0,0.04,1021.81,19.46,62.15,22832.75,5.0,181.0,111.31
1336,2024-01-24 12:20:00,1.0,0.0,1021.56,19.95,60.88,31436.16,5.0,181.0,211.31
1337,2024-01-24 12:30:00,1.0,0.01,1021.37,20.82,58.19,30014.17,5.0,181.0,188.91
1338,2024-01-24 12:40:00,1.0,0.02,1021.18,21.5,55.84,31404.09,5.0,181.0,205.37
1339,2024-01-24 12:50:00,1.0,0.06,1021.02,21.46,54.47,24451.33,5.0,181.0,125.1
1340,2024-01-24 13:00:00,1.0,0.13,1020.88,20.49,54.45,19582.33,5.0,181.0,80.69
1341,2024-01-24 13:10:00,1.0,0.01,1020.64,19.11,57.66,13456.33,5.0,181.0,40.46
1342,2024-01-24 13:20:00,1.0,0.0,1020.4,18.43,60.36,13974.0,5.0,181.0,44.29
1343,2024-01-24 13:30:00,1.0,0.01,1020.24,18.14,61.25,17525.33,5.0,181.0,66.07
1344,2024-01-24 13:40:00,1.0,0.01,1020.05,18.01,61.63,13998.5,5.0,181.0,42.69
1345,2024-01-24 13:50:00,1.0,0.04,1019.94,17.68,62.69,12414.08,5.0,181.0,33.47
1346,2024-01-24 14:00:00,1.0,0.03,1019.87,17.33,63.93,9995.5,5.0,181.0,21.96
1347,2024-01-24 14:10:00,1.0,0.0,1019.84,16.85,65.04,8287.0,5.0,181.0,15.12
1348,2024-01-24 14:20:00,1.0,0.0,1019.82,16.3,67.17,6982.75,5.0,181.0,11.12
1349,2024-01-24 14:30:00,1.0,0.0,1019.76,15.93,68.89,6491.25,5.0,181.0,9.52
1350,2024-01-24 14:40:00,1.0,0.0,1019.63,15.75,70.14,6104.5,5.0,181.0,8.47
1351,2024-01-24 14:50:00,1.0,0.01,1019.63,15.58,70.48,5724.17,5.0,181.0,7.4
1352,2024-01-24 15:00:00,1.0,0.0,1019.6,15.41,71.08,5068.52,5.0,181.0,5.94
1353,2024-01-24 15:10:00,1.0,0.0,1019.6,15.26,71.62,5239.5,5.0,181.0,6.29
1354,2024-01-24 15:20:00,1.0,0.0,1019.57,15.17,72.44,5096.08,5.0,181.0,6.01
1355,2024-01-24 15:30:00,1.0,0.0,1019.61,15.1,73.47,4471.25,5.0,181.0,4.62
1356,2024-01-24 15:40:00,1.0,0.0,1019.66,14.97,74.06,4076.67,5.0,181.0,3.9
1357,2024-01-24 15:50:00,1.0,0.0,1019.67,14.83,74.78,3672.92,5.0,181.0,3.28
1358,2024-01-24 16:00:00,1.0,0.0,1019.73,14.74,75.77,3411.0,5.0,181.0,2.8
1359,2024-01-24 16:10:00,1.0,0.0,1019.86,14.61,76.77,2727.33,5.0,181.0,1.87
1360,2024-01-24 16:20:00,1.0,0.0,1019.99,14.44,77.57,2088.08,5.0,181.0,1.15
