idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
1759,2024-05-11 18:00:00,4.0,0.88,1007.57,28.95,60.52,1278.25,5.0,161.0,0.37
1760,2024-05-11 18:10:00,4.0,0.51,1007.7,28.39,62.03,823.0,5.0,161.0,0.18
1761,2024-05-11 18:20:00,4.0,0.56,1007.73,27.96,63.78,299.17,5.0,161.0,0.02
1762,2024-05-11 18:30:00,4.0,0.0,1007.71,27.62,64.49,73.75,5.0,161.0,0.0
1763,2024-05-11 18:40:00,4.0,0.0,1007.72,27.51,64.84,20.83,5.0,161.0,0.0
1764,2024-05-12 04:50:00,4.0,1.44,1006.89,22.84,95.27,23.75,5.0,161.0,0.0
1765,2024-05-12 05:00:00,4.0,1.15,1006.9,22.89,94.95,88.42,5.0,161.0,0.0
1766,2024-05-12 05:10:00,4.0,1.44,1006.95,22.96,94.95,287.83,5.0,161.0,0.02
1767,2024-05-12 05:20:00,4.0,0.33,1007.05,23.01,94.63,638.58,5.0,161.0,0.11
1768,2024-05-12 05:30:00,4.0,0.7,1007.03,23.19,93.39,1183.25,5.0,161.0,0.42
1769,2024-05-12 05:40:00,4.0,1.5,1007.07,23.52,91.05,2124.25,5.0,161.0,1.27
1770,2024-05-12 05:50:00,4.0,2.12,1007.07,23.88,87.8,3714.42,5.0,161.0,3.36
1771,2024-05-12 06:00:00,4.0,2.21,1007.11,24.29,84.24,5607.33,5.0,161.0,6.99
1772,2024-05-12 06:10:00,4.0,2.38,1007.14,24.68,82.52,7441.0,5.0,161.0,12.42
1773,2024-05-12 06:20:00,4.0,1.85,1007.21,25.14,80.65,8674.25,5.0,161.0,16.65
1774,2024-05-12 06:30:00,4.0,1.64,1007.29,25.74,78.81,9773.33,5.0,161.0,20.26
1775,2024-05-12 06:40:00,4.0,1.38,1007.23,26.31,76.58,13201.5,5.0,161.0,34.16
1776,2024-05-12 06:50:00,4.0,0.55,1007.16,27.22,72.75,16737.67,5.0,161.0,53.61
1777,2024-05-12 07:00:00,4.0,1.92,1007.23,27.82,69.04,18107.17,5.0,161.0,61.6
1778,2024-05-12 07:10:00,4.0,1.0,1007.18,28.43,67.11,18837.92,5.0,161.0,65.89
1779,2024-05-12 07:20:00,4.0,1.37,1007.14,28.99,64.81,19362.67,5.0,161.0,65.41
1780,2024-05-12 07:30:00,4.0,0.93,1007.11,29.78,62.56,24606.08,5.0,161.0,107.74
1781,2024-05-12 07:40:00,4.0,1.73,1007.18,31.19,57.8,29628.37,5.0,161.0,163.03
1782,2024-05-12 07:50:00,4.0,1.08,1007.12,33.23,52.54,44303.48,5.0,161.0,417.92
1783,2024-05-12 08:00:00,4.0,1.52,1006.97,37.26,41.38,51836.26,5.0,161.0,585.85
1784,2024-05-12 08:10:00,4.0,2.03,1006.92,37.85,37.96,46192.52,5.0,161.0,425.8
1785,2024-05-12 08:20:00,4.0,1.99,1006.86,41.08,31.76,91828.4,5.0,161.0,1457.59
1786,2024-05-12 08:30:00,4.0,1.53,1006.79,43.54,27.46,81780.99,5.0,161.0,1142.2
1787,2024-05-12 08:40:00,4.0,1.73,1006.71,44.96,24.76,78235.22,5.0,161.0,1016.31
1788,2024-05-12 08:50:00,4.0,1.46,1006.72,45.28,24.15,69044.25,5.0,161.0,847.09
1789,2024-05-12 09:00:00,4.0,1.27,1006.76,44.88,24.59,82837.91,5.0,161.0,1142.04
1790,2024-05-12 09:10:00,4.0,1.39,1006.76,44.58,24.82,58080.21,5.0,161.0,582.05
1791,2024-05-12 09:20:00,4.0,1.47,1006.68,42.23,28.33,61455.46,5.0,161.0,628.98
1792,2024-05-12 09:30:00,4.0,1.6,1006.66,45.71,24.03,104383.52,5.0,161.0,1488.99
1793,2024-05-12 09:40:00,4.0,1.72,1006.53,47.68,20.6,93190.07,5.0,161.0,1251.16
1794,2024-05-12 09:50:00,4.0,1.61,1006.54,45.02,23.86,47970.99,5.0,161.0,444.59
1795,2024-05-12 10:00:00,4.0,1.46,1006.28,44.2,25.12,60538.87,5.0,161.0,675.6
1796,2024-05-12 10:10:00,4.0,0.76,1006.26,45.88,23.22,65243.99,5.0,161.0,742.65
1797,2024-05-12 10:20:00,4.0,1.19,1006.16,46.64,22.52,83377.87,5.0,161.0,1067.85
1798,2024-05-12 10:30:00,4.0,1.38,1006.03,47.9,20.57,87879.58,5.0,161.0,1168.34
1799,2024-05-12 10:40:00,4.0,1.37,1005.96,50.01,18.09,95788.53,5.0,161.0,1293.85
1800,2024-05-12 10:50:00,4.0,2.0,1005.88,51.75,16.06,114321.86,5.0,161.0,1469.74
1801,2024-05-12 11:00:00,4.0,2.1,1005.9,53.83,13.92,117758.2,5.0,161.0,1368.67
1802,2024-05-12 11:10:00,4.0,1.64,1005.75,52.24,15.31,78066.08,5.0,161.0,944.35
1803,2024-05-12 11:20:00,4.0,1.76,1005.59,52.9,14.81,106120.02,5.0,161.0,1395.14
1804,2024-05-12 11:30:00,4.0,1.34,1005.5,52.5,15.56,76851.44,5.0,161.0,1006.4
1805,2024-05-12 11:40:00,4.0,1.85,1005.34,50.87,17.33,80800.8,5.0,161.0,1145.0
1806,2024-05-12 11:50:00,4.0,2.92,1005.08,47.7,21.38,83000.81,5.0,161.0,1213.78
1807,2024-05-12 12:00:00,4.0,3.24,1004.84,41.48,31.46,18885.42,5.0,161.0,84.32
1808,2024-05-12 12:10:00,4.0,1.33,1004.73,42.06,30.78,36901.78,5.0,161.0,430.13
1809,2024-05-12 12:20:00,4.0,1.6,1004.57,43.88,28.06,45157.24,5.0,161.0,524.94
1810,2024-05-12 12:30:00,4.0,1.43,1004.46,44.61,27.11,38846.34,5.0,161.0,386.4
1811,2024-05-12 12:40:00,4.0,2.19,1004.37,43.09,29.45,29004.67,5.0,161.0,210.65
1812,2024-05-12 12:50:00,4.0,1.77,1004.22,42.95,29.82,51627.59,5.0,161.0,952.5
1813,2024-05-12 13:00:00,4.0,2.09,1004.18,47.04,23.41,64871.5,5.0,161.0,1419.36
1814,2024-05-12 13:10:00,4.0,2.03,1004.06,45.98,24.58,38944.17,5.0,161.0,602.44
1815,2024-05-12 13:20:00,4.0,1.45,1003.92,44.51,27.21,24890.15,5.0,161.0,196.8
1816,2024-05-12 13:30:00,4.0,1.12,1003.75,43.02,29.75,28905.58,5.0,161.0,187.48
1817,2024-05-12 13:40:00,4.0,1.14,1003.6,41.98,31.9,18346.17,5.0,161.0,75.99
1818,2024-05-12 13:50:00,4.0,1.52,1003.58,39.65,37.13,16858.75,5.0,161.0,61.04
1819,2024-05-12 14:00:00,4.0,1.36,1003.47,38.7,39.56,23918.58,5.0,161.0,115.79
1820,2024-05-12 14:10:00,4.0,1.21,1003.46,38.82,39.99,23674.75,5.0,161.0,110.71
1821,2024-05-12 14:20:00,4.0,1.69,1003.35,38.52,40.83,26549.08,5.0,161.0,144.7
1822,2024-05-12 14:30:00,4.0,2.07,1003.36,37.27,43.67,20411.92,5.0,161.0,79.38
1823,2024-05-12 14:40:00,4.0,1.53,1003.37,36.92,44.7,22264.25,5.0,161.0,89.18
1824,2024-05-12 14:50:00,4.0,1.64,1003.31,36.84,45.32,21238.92,5.0,161.0,83.39
1825,2024-05-12 15:00:00,4.0,0.96,1003.26,36.24,47.09,14521.92,5.0,161.0,40.39
1826,2024-05-12 15:10:00,4.0,1.92,1003.16,34.72,52.3,11415.0,5.0,161.0,27.13
1827,2024-05-12 15:20:00,4.0,2.47,1003.08,33.45,57.06,9757.33,5.0,161.0,21.24
1828,2024-05-12 15:30:00,4.0,2.47,1003.02,33.14,58.96,11623.0,5.0,161.0,32.62
1829,2024-05-12 15:40:00,4.0,2.67,1003.0,32.98,59.74,12282.83,5.0,161.0,37.5
1830,2024-05-12 15:50:00,4.0,2.47,1002.95,33.17,58.92,14610.42,5.0,161.0,51.72
1831,2024-05-12 16:00:00,4.0,2.22,1002.89,33.75,57.5,15785.83,5.0,161.0,63.02
1832,2024-05-12 16:10:00,4.0,2.59,1002.89,33.11,59.63,12328.67,5.0,161.0,34.45
1833,2024-05-12 16:20:00,4.0,2.4,1002.89,32.24,62.78,9664.25,5.0,161.0,21.03
1834,2024-05-12 16:30:00,4.0,1.93,1003.01,31.65,64.64,6351.33,5.0,161.0,8.92
1835,2024-05-12 16:40:00,4.0,2.17,1003.0,31.26,66.58,4765.92,5.0,161.0,5.33
1836,2024-05-12 16:50:00,4.0,1.5,1003.1,30.76,68.64,3601.0,5.0,161.0,3.05
1837,2024-05-12 17:00:00,4.0,1.81,1003.18,30.62,69.51,3302.42,5.0,161.0,2.53
1838,2024-05-12 17:10:00,4.0,1.85,1003.23,30.05,73.36,3060.75,5.0,161.0,2.08
1839,2024-05-12 17:20:00,4.0,1.75,1003.23,29.13,78.97,2239.17,5.0,161.0,1.16
1840,2024-05-12 17:30:00,4.0,1.22,1003.35,28.34,84.64,1478.08,5.0,161.0,0.53
1841,2024-05-12 17:40:00,4.0,0.79,1003.55,27.91,88.78,939.08,5.0,161.0,0.21
1842,2024-05-12 17:50:00,4.0,1.31,1003.55,27.57,91.86,649.92,5.0,161.0,0.12
1843,2024-05-12 18:00:00,4.0,0.3,1003.68,27.38,94.22,778.58,5.0,161.0,0.18
1844,2024-05-12 18:10:00,4.0,0.25,1003.81,27.18,96.67,411.5,5.0,161.0,0.06
1845,2024-05-12 18:20:00,4.0,0.25,1003.67,26.9,99.35,142.92,5.0,161.0,0.01
1846,2024-05-12 18:30:00,4.0,0.0,1003.64,26.8,99.97,47.78,5.0,161.0,0.0
1847,2024-05-13 05:00:00,4.0,2.04,1005.0,23.18,100.0,24.58,5.0,161.0,0.0
1848,2024-05-13 05:10:00,4.0,1.21,1005.14,23.17,100.0,69.83,5.0,161.0,0.0
1849,2024-05-13 05:20:00,4.0,1.61,1005.18,23.12,100.0,180.58,5.0,161.0,0.02
1850,2024-05-13 05:30:00,4.0,2.45,1005.27,22.95,100.0,406.42,5.0,161.0,0.06
1851,2024-05-13 05:40:00,4.0,3.23,1005.5,22.73,100.0,506.58,5.0,161.0,0.07
1852,2024-05-13 05:50:00,4.0,3.54,1005.66,22.51,100.0,530.0,5.0,161.0,0.08
1853,2024-05-13 06:00:00,4.0,2.68,1005.81,22.43,100.0,635.08,5.0,161.0,0.11
1854,2024-05-13 06:10:00,4.0,2.17,1005.86,22.42,100.0,968.58,5.0,161.0,0.22
1855,2024-05-13 06:20:00,4.0,2.73,1005.92,22.44,100.0,1119.0,5.0,161.0,0.29
1856,2024-05-13 06:30:00,4.0,2.84,1005.95,22.46,99.99,1565.16,5.0,161.0,0.58
1857,2024-05-13 06:40:00,4.0,2.39,1006.01,22.53,99.5,2428.16,5.0,161.0,1.39
1858,2024-05-13 06:50:00,4.0,2.09,1006.26,22.76,97.61,2877.42,5.0,161.0,1.85
1859,2024-05-13 07:00:00,4.0,2.54,1006.56,22.94,95.68,2466.42,5.0,161.0,1.31
1860,2024-05-13 07:10:00,4.0,2.58,1006.73,23.12,93.45,3337.58,5.0,161.0,2.39
1861,2024-05-13 07:20:00,4.0,2.36,1006.7,23.21,92.55,3461.25,5.0,161.0,2.59
1862,2024-05-13 07:30:00,4.0,2.01,1006.81,23.26,92.59,2763.75,5.0,161.0,1.61
1863,2024-05-13 07:40:00,4.0,2.62,1006.91,23.25,91.97,3038.58,5.0,161.0,1.94
1864,2024-05-13 07:50:00,4.0,3.07,1007.04,23.23,90.44,5038.42,5.0,161.0,5.13
1865,2024-05-13 08:00:00,4.0,3.2,1007.11,23.13,90.37,5050.33,5.0,161.0,5.08
1866,2024-05-13 08:10:00,4.0,3.23,1007.25,22.95,92.21,4556.75,5.0,161.0,4.12
1867,2024-05-13 08:20:00,4.0,2.41,1007.4,22.55,94.45,4762.58,5.0,161.0,4.58
1868,2024-05-13 08:30:00,4.0,2.74,1007.65,22.48,95.02,6067.92,5.0,161.0,7.25
1869,2024-05-13 08:40:00,4.0,2.59,1007.75,22.54,94.46,5683.08,5.0,161.0,6.33
1870,2024-05-13 08:50:00,4.0,1.51,1007.79,22.7,94.5,5950.0,5.0,161.0,7.28
1871,2024-05-14 05:00:00,4.0,0.91,1008.34,20.53,97.29,52.59,5.0,161.0,0.0
1872,2024-05-14 05:10:00,4.0,0.84,1008.35,20.57,97.39,171.08,5.0,161.0,0.01
1873,2024-05-14 05:20:00,4.0,0.79,1008.49,20.63,97.43,493.08,5.0,161.0,0.08
1874,2024-05-14 05:30:00,4.0,1.29,1008.68,20.72,97.05,805.75,5.0,161.0,0.17
1875,2024-05-14 05:40:00,4.0,1.84,1008.83,20.77,96.4,919.83,5.0,161.0,0.21
1876,2024-05-14 05:50:00,4.0,1.75,1008.87,20.84,95.91,1436.75,5.0,161.0,0.48
1877,2024-05-14 06:00:00,4.0,1.77,1008.96,20.96,94.85,1816.25,5.0,161.0,0.76
1878,2024-05-14 06:10:00,4.0,2.21,1009.02,21.1,93.8,3022.75,5.0,161.0,2.18
1879,2024-05-14 06:20:00,4.0,1.58,1009.16,21.4,92.48,3957.58,5.0,161.0,3.51
1880,2024-05-14 06:30:00,4.0,1.63,1009.18,21.77,90.84,6643.5,5.0,161.0,10.29
1881,2024-05-14 06:40:00,4.0,1.72,1009.12,22.63,86.84,10897.5,5.0,161.0,25.88
1882,2024-05-14 06:50:00,4.0,1.6,1009.26,23.19,83.46,10192.92,5.0,161.0,22.03
1883,2024-05-14 07:00:00,4.0,1.45,1009.34,23.56,81.04,10552.5,5.0,161.0,24.4
1884,2024-05-14 07:10:00,4.0,1.6,1009.39,24.1,77.78,14532.33,5.0,161.0,44.78
1885,2024-05-14 07:20:00,4.0,1.05,1009.55,24.89,74.6,14626.33,5.0,161.0,42.93
1886,2024-05-14 07:30:00,4.0,2.29,1009.67,24.92,72.93,14995.0,5.0,161.0,44.74
1887,2024-05-14 07:40:00,4.0,1.74,1009.78,24.49,74.56,10680.25,5.0,161.0,22.67
1888,2024-05-14 07:50:00,4.0,1.93,1009.87,24.37,75.38,11546.25,5.0,161.0,27.07
1889,2024-05-14 08:00:00,4.0,1.86,1009.86,24.86,73.35,17581.67,5.0,161.0,62.93
1890,2024-05-14 08:10:00,4.0,1.48,1009.84,26.32,67.59,23436.17,5.0,161.0,105.91
1891,2024-05-14 08:20:00,4.0,1.15,1009.8,27.65,63.16,25977.5,5.0,161.0,131.75
1892,2024-05-14 08:30:00,4.0,1.79,1009.92,27.48,60.68,15475.67,5.0,161.0,50.8
1893,2024-05-14 08:40:00,4.0,1.54,1009.94,26.91,62.32,18055.75,5.0,161.0,69.0
1894,2024-05-14 08:50:00,4.0,1.72,1009.85,27.26,61.18,19206.58,5.0,161.0,78.36
1895,2024-05-14 09:00:00,4.0,0.97,1009.77,27.82,60.46,17561.16,5.0,161.0,67.5
1896,2024-05-14 09:10:00,4.0,1.19,1009.73,28.74,57.26,24653.83,5.0,161.0,127.88
1897,2024-05-14 09:20:00,4.0,1.01,1009.73,30.12,52.62,30313.83,5.0,161.0,196.31
1898,2024-05-14 09:30:00,4.0,1.32,1009.69,30.42,50.36,25555.67,5.0,161.0,135.84
1899,2024-05-14 09:40:00,4.0,1.38,1009.65,30.04,49.92,22804.67,5.0,161.0,111.31
1900,2024-05-14 09:50:00,4.0,1.18,1009.53,30.52,48.55,29703.17,5.0,161.0,193.67
1901,2024-05-14 10:00:00,4.0,1.0,1009.41,33.29,42.3,47443.27,5.0,161.0,452.61
1902,2024-05-14 10:10:00,4.0,1.37,1009.42,34.9,37.78,59622.1,5.0,161.0,667.62
1903,2024-05-14 10:20:00,4.0,1.01,1009.34,36.23,34.06,39887.7,5.0,161.0,327.3
1904,2024-05-14 10:30:00,4.0,1.07,1009.17,35.77,34.66,43155.06,5.0,161.0,368.47
1905,2024-05-14 10:40:00,4.0,0.91,1009.05,35.73,34.9,39811.22,5.0,161.0,332.02
1906,2024-05-14 10:50:00,4.0,0.99,1009.0,37.34,31.87,53215.17,5.0,161.0,567.23
1907,2024-05-14 11:00:00,4.0,1.02,1008.92,37.58,31.16,45431.92,5.0,161.0,434.38
1908,2024-05-14 11:10:00,4.0,0.95,1008.76,38.35,29.97,45945.18,5.0,161.0,444.8
1909,2024-05-14 11:20:00,4.0,1.36,1008.72,38.3,29.53,49619.09,5.0,161.0,560.98
1910,2024-05-14 11:30:00,4.0,1.25,1008.56,39.99,27.51,56008.41,5.0,161.0,697.53
1911,2024-05-14 11:40:00,4.0,1.31,1008.42,39.81,26.96,45226.49,5.0,161.0,445.12
1912,2024-05-14 11:50:00,4.0,1.52,1008.28,39.33,28.1,56859.41,5.0,161.0,710.88
1913,2024-05-14 12:00:00,4.0,1.66,1008.22,40.6,26.08,77448.73,5.0,161.0,1198.41
1914,2024-05-14 12:10:00,4.0,1.86,1008.07,41.61,24.71,74474.9,5.0,161.0,1185.56
1915,2024-05-14 12:20:00,4.0,1.83,1007.92,41.91,23.86,59951.66,5.0,161.0,853.27
1916,2024-05-14 12:30:00,4.0,1.68,1007.7,39.55,27.02,29854.85,5.0,161.0,227.62
1917,2024-05-14 12:40:00,4.0,2.01,1007.63,37.73,30.31,36202.74,5.0,161.0,433.05
1918,2024-05-14 12:50:00,4.0,2.19,1007.48,37.22,31.4,37907.92,5.0,161.0,365.25
1919,2024-05-14 13:00:00,4.0,1.59,1007.33,36.58,32.94,32622.58,5.0,161.0,243.19
1920,2024-05-14 13:10:00,4.0,1.54,1007.35,36.08,33.94,27201.92,5.0,161.0,147.96
1921,2024-05-14 13:20:00,4.0,1.44,1007.29,35.58,35.33,32705.37,5.0,161.0,297.65
1922,2024-05-14 13:30:00,4.0,1.72,1007.37,36.4,35.19,39056.74,5.0,161.0,420.86
1923,2024-05-14 13:40:00,4.0,1.66,1007.37,36.08,33.77,35718.16,5.0,161.0,292.41
1924,2024-05-14 13:50:00,4.0,2.5,1007.35,35.15,35.22,30202.46,5.0,161.0,212.81
1925,2024-05-14 14:00:00,4.0,2.18,1007.33,32.46,41.15,17314.75,5.0,161.0,70.83
1926,2024-05-14 14:10:00,4.0,1.9,1007.31,31.21,44.76,16856.25,5.0,161.0,64.91
1927,2024-05-14 14:20:00,4.0,1.79,1007.33,31.48,45.35,27544.34,5.0,161.0,176.31
1928,2024-05-14 14:30:00,4.0,2.31,1007.23,31.65,44.93,24608.5,5.0,161.0,130.61
1929,2024-05-14 14:40:00,4.0,1.86,1007.37,30.9,47.01,16611.08,5.0,161.0,64.17
1930,2024-05-14 14:50:00,4.0,1.8,1007.44,30.21,49.1,14211.83,5.0,161.0,47.36
1931,2024-05-14 15:00:00,4.0,2.11,1007.58,29.31,51.37,13433.42,5.0,161.0,40.85
1932,2024-05-14 15:10:00,4.0,1.64,1007.62,29.07,52.57,15824.42,5.0,161.0,59.05
1933,2024-05-14 15:20:00,4.0,1.52,1007.66,29.59,51.31,13704.58,5.0,161.0,44.35
1934,2024-05-14 15:30:00,4.0,1.84,1007.57,29.36,51.89,13325.83,5.0,161.0,41.35
1935,2024-05-14 15:40:00,4.0,1.55,1007.53,28.9,54.92,11147.08,5.0,161.0,28.07
1936,2024-05-14 15:50:00,4.0,1.59,1007.6,28.64,56.87,11166.5,5.0,161.0,28.37
1937,2024-05-14 16:00:00,4.0,1.89,1007.6,28.75,56.73,13741.58,5.0,161.0,44.1
1938,2024-05-14 16:10:00,4.0,2.12,1007.68,28.67,56.77,13200.17,5.0,161.0,41.73
1939,2024-05-14 16:20:00,4.0,1.62,1007.78,28.23,58.05,9001.83,5.0,161.0,20.98
1940,2024-05-14 16:30:00,4.0,1.67,1007.82,27.34,60.6,5838.17,5.0,161.0,8.7
1941,2024-05-14 16:40:00,4.0,1.15,1007.88,27.21,61.19,5903.92,5.0,161.0,7.86
1942,2024-05-14 16:50:00,4.0,1.3,1007.96,26.94,62.12,5448.25,5.0,161.0,7.12
1943,2024-05-14 17:00:00,4.0,1.52,1008.1,26.6,63.82,4462.75,5.0,161.0,4.56
1944,2024-05-14 17:10:00,4.0,1.56,1008.2,26.07,66.49,2717.33,5.0,161.0,1.56
1945,2024-05-14 17:20:00,4.0,1.3,1008.27,25.72,68.62,1759.5,5.0,161.0,0.7
1946,2024-05-14 17:30:00,4.0,1.49,1008.28,25.44,70.71,2175.16,5.0,161.0,1.09
1947,2024-05-14 17:40:00,4.0,1.43,1008.33,25.24,71.45,1791.67,5.0,161.0,0.82
1948,2024-05-14 17:50:00,4.0,1.2,1008.46,25.1,71.58,1176.5,5.0,161.0,0.39
1949,2024-05-14 18:00:00,4.0,1.21,1008.52,24.91,72.55,499.83,5.0,161.0,0.05
1950,2024-05-14 18:10:00,4.0,1.55,1008.57,24.71,73.51,463.5,5.0,161.0,0.04
1951,2024-05-14 18:20:00,4.0,1.38,1008.63,24.55,74.43,232.0,5.0,161.0,0.02
1952,2024-05-14 18:30:00,4.0,0.77,1008.65,24.41,75.03,74.67,5.0,161.0,0.0
1953,2024-05-14 18:40:00,4.0,0.87,1008.7,24.35,75.64,24.17,5.0,161.0,0.0
1954,2024-05-15 04:50:00,4.0,0.0,1008.58,22.05,97.24,27.08,5.0,161.0,0.0
1955,2024-05-15 05:00:00,4.0,0.0,1008.61,22.02,97.65,106.0,5.0,161.0,0.01
1956,2024-05-15 05:10:00,4.0,0.0,1008.61,21.98,97.4,410.5,5.0,161.0,0.06
1957,2024-05-15 05:20:00,4.0,0.0,1008.75,22.14,97.57,1208.0,5.0,161.0,0.45
1958,2024-05-15 05:30:00,4.0,0.0,1008.89,22.42,96.1,2536.42,5.0,161.0,1.88
1959,2024-05-15 05:40:00,4.0,0.0,1008.93,22.85,94.33,4232.92,5.0,161.0,4.59
1960,2024-05-15 05:50:00,4.0,0.0,1009.05,23.42,91.7,6850.34,5.0,161.0,11.22
1961,2024-05-15 06:00:00,4.0,0.0,1009.14,24.26,87.79,8483.17,5.0,161.0,17.53
1962,2024-05-15 06:10:00,4.0,0.32,1009.26,26.52,77.76,10678.75,5.0,161.0,65.49
1963,2024-05-15 06:20:00,4.0,0.4,1009.33,30.4,61.95,15452.75,5.0,161.0,103.48
1964,2024-05-15 06:30:00,4.0,0.3,1009.34,33.01,53.61,25952.17,5.0,161.0,156.48
1965,2024-05-15 06:40:00,4.0,0.3,1009.42,33.35,49.56,22205.42,5.0,161.0,108.41
1966,2024-05-15 06:50:00,4.0,0.83,1009.45,34.43,46.29,32092.42,5.0,161.0,231.06
1967,2024-05-15 07:00:00,4.0,1.04,1009.55,35.76,42.04,34517.0,5.0,161.0,262.73
1968,2024-05-15 07:10:00,4.0,1.11,1009.66,34.74,43.51,30082.79,5.0,161.0,194.11
1969,2024-05-15 07:20:00,4.0,1.35,1009.77,35.13,42.8,43358.45,5.0,161.0,385.02
1970,2024-05-15 07:30:00,4.0,2.05,1009.79,36.53,38.25,52345.3,5.0,161.0,559.34
1971,2024-05-15 07:40:00,4.0,1.84,1009.87,38.68,33.14,62583.54,5.0,161.0,773.79
1972,2024-05-15 07:50:00,4.0,1.32,1009.88,39.31,31.88,52743.15,5.0,161.0,546.34
1973,2024-05-15 08:00:00,4.0,1.82,1009.87,39.0,31.81,63972.7,5.0,161.0,762.82
1974,2024-05-15 08:10:00,4.0,1.36,1009.83,40.57,28.5,70572.44,5.0,161.0,901.03
1975,2024-05-15 08:20:00,4.0,1.19,1009.78,41.63,27.46,78124.35,5.0,161.0,1059.01
1976,2024-05-15 08:30:00,4.0,1.31,1009.95,43.28,23.95,83225.14,5.0,161.0,1123.21
1977,2024-05-15 08:40:00,4.0,1.47,1009.88,44.25,22.58,87994.23,5.0,161.0,1183.45
1978,2024-05-15 08:50:00,4.0,1.12,1009.81,44.58,21.6,88511.55,5.0,161.0,1152.36
1979,2024-05-16 04:50:00,4.0,1.2,1011.73,19.12,99.9,44.58,5.0,161.0,0.0
1980,2024-05-16 05:00:00,4.0,1.29,1011.75,19.12,95.82,206.08,5.0,161.0,0.02
1981,2024-05-16 05:10:00,4.0,1.7,1011.86,19.24,96.92,683.92,5.0,161.0,0.19
1982,2024-05-16 05:20:00,4.0,2.23,1011.96,19.56,93.03,1661.58,5.0,161.0,0.87
1983,2024-05-16 05:30:00,4.0,3.12,1012.11,20.15,88.65,3421.67,5.0,161.0,3.73
1984,2024-05-16 05:40:00,4.0,2.35,1012.27,20.67,89.86,5198.92,5.0,161.0,7.43
1985,2024-05-16 05:50:00,4.0,1.71,1012.42,22.02,85.42,7586.75,5.0,161.0,26.32
1986,2024-05-16 06:00:00,4.0,2.46,1012.52,24.12,74.97,8747.5,5.0,161.0,40.49
1987,2024-05-16 06:10:00,4.0,1.62,1012.61,25.68,67.86,11215.0,5.0,161.0,70.84
1988,2024-05-16 06:20:00,4.0,1.34,1012.7,27.03,61.18,12869.92,5.0,161.0,58.53
1989,2024-05-16 06:30:00,4.0,1.2,1012.83,26.98,61.11,17900.67,5.0,161.0,74.12
1990,2024-05-16 06:40:00,4.0,1.25,1013.13,29.11,53.9,26138.25,5.0,161.0,161.06
1991,2024-05-16 06:50:00,4.0,1.05,1013.23,30.39,49.94,29274.42,5.0,161.0,197.28
1992,2024-05-16 07:00:00,4.0,1.59,1013.38,33.04,42.59,36796.83,5.0,161.0,318.52
1993,2024-05-16 07:10:00,4.0,0.75,1013.44,33.86,39.75,35620.44,5.0,161.0,280.0
1994,2024-05-16 07:20:00,4.0,0.61,1013.53,35.85,35.1,36301.2,5.0,161.0,279.44
1995,2024-05-16 07:30:00,4.0,0.66,1013.49,36.62,32.61,42954.18,5.0,161.0,382.64
1996,2024-05-16 07:40:00,4.0,0.97,1013.53,37.39,30.39,48864.58,5.0,161.0,499.27
1997,2024-05-16 07:50:00,4.0,1.72,1013.44,38.51,26.76,57411.41,5.0,161.0,665.37
1998,2024-05-16 08:00:00,4.0,1.94,1013.32,38.88,24.98,64492.54,5.0,161.0,833.57
1999,2024-05-16 08:10:00,4.0,1.56,1013.42,40.37,22.86,66700.18,5.0,161.0,877.09
2000,2024-05-16 08:20:00,4.0,2.06,1013.43,41.0,21.25,69114.46,5.0,161.0,935.67
2001,2024-05-16 08:30:00,4.0,1.5,1013.29,41.24,20.47,76533.4,5.0,161.0,1080.1
2002,2024-05-16 08:40:00,4.0,2.12,1013.22,43.14,17.89,82534.6,5.0,161.0,1198.81
2003,2024-05-16 08:50:00,4.0,2.4,1013.19,41.92,18.05,74784.86,5.0,161.0,1042.18
2004,2024-05-16 09:00:00,4.0,3.57,1013.08,40.65,21.03,90893.66,5.0,161.0,1371.89
2005,2024-05-16 09:10:00,4.0,3.12,1012.86,41.76,19.15,98770.98,5.0,161.0,1498.8
2006,2024-05-16 09:20:00,4.0,2.65,1012.75,43.18,16.36,106707.6,5.0,161.0,1599.97
2007,2024-05-16 09:30:00,4.0,4.33,1012.64,39.74,23.04,60140.33,5.0,161.0,621.88
2008,2024-05-16 09:40:00,4.0,4.91,1012.51,36.03,30.01,52922.28,5.0,161.0,571.68
2009,2024-05-16 09:50:00,4.0,5.58,1012.42,34.84,32.84,63120.62,5.0,161.0,768.0
2010,2024-05-16 10:00:00,4.0,3.59,1012.33,37.56,28.13,90463.85,5.0,161.0,1364.83
2011,2024-05-16 10:10:00,4.0,3.99,1012.25,37.96,26.96,87536.56,5.0,161.0,1254.11
2012,2024-05-16 10:20:00,4.0,4.68,1012.14,37.63,26.85,84434.26,5.0,161.0,1156.75
2013,2024-05-16 10:30:00,4.0,4.02,1012.24,35.53,30.67,45435.42,5.0,161.0,406.74
2014,2024-05-16 10:40:00,4.0,4.22,1012.19,34.35,33.25,51900.05,5.0,161.0,538.57
2015,2024-05-16 10:50:00,4.0,3.77,1012.09,34.01,33.93,62854.99,5.0,161.0,725.12
2016,2024-05-16 11:00:00,4.0,3.5,1012.05,35.3,31.64,53888.52,5.0,161.0,627.03
