idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
2139,2024-03-06 06:20:00,13.0,0.04,1004.66,19.8,96.3,983.75,5.0,249.0,0.39
2140,2024-03-06 06:30:00,13.0,0.5,1004.9,20.27,94.65,1388.92,5.0,249.0,0.64
2141,2024-03-06 06:40:00,13.0,0.66,1005.16,20.61,92.88,1543.92,5.0,249.0,0.75
2142,2024-03-06 06:50:00,13.0,0.37,1005.34,20.8,91.82,1341.33,5.0,249.0,0.61
2143,2024-03-06 07:00:00,13.0,0.58,1005.45,21.02,91.07,2115.25,5.0,249.0,1.43
2144,2024-03-06 07:10:00,13.0,0.44,1005.68,21.29,89.68,2362.16,5.0,249.0,1.86
2145,2024-03-06 07:20:00,13.0,0.73,1005.82,21.4,88.76,2721.33,5.0,249.0,2.43
2146,2024-03-06 07:30:00,13.0,0.24,1006.1,21.53,88.23,2017.58,5.0,249.0,1.59
2147,2024-03-06 07:40:00,13.0,0.53,1006.48,21.56,88.97,2894.0,5.0,249.0,2.87
2148,2024-03-06 07:50:00,13.0,0.0,1006.69,22.24,88.02,3734.17,5.0,249.0,4.7
2149,2024-03-06 08:00:00,13.0,0.42,1006.88,22.7,85.5,4710.17,5.0,249.0,7.62
2150,2024-03-06 08:10:00,13.0,0.03,1006.94,23.1,84.78,7141.33,5.0,249.0,15.66
2151,2024-03-06 08:20:00,13.0,1.58,1007.1,22.73,89.68,2825.58,5.0,249.0,2.47
2152,2024-03-06 08:30:00,13.0,2.25,1007.28,22.1,94.3,2680.67,5.0,249.0,1.85
2153,2024-03-06 08:40:00,13.0,3.22,1007.55,21.46,94.97,3783.67,5.0,249.0,3.12
2154,2024-03-06 08:50:00,13.0,2.66,1007.63,21.52,92.73,4553.75,5.0,249.0,5.91
2155,2024-03-06 09:00:00,13.0,1.73,1007.67,21.83,90.61,4228.08,5.0,249.0,5.06
2156,2024-03-06 09:10:00,13.0,1.71,1007.83,21.92,89.35,3401.83,5.0,249.0,3.13
2157,2024-03-06 09:20:00,13.0,3.22,1007.98,21.45,89.28,3296.92,5.0,249.0,3.0
2158,2024-03-06 09:30:00,13.0,2.89,1008.06,21.33,88.77,3215.83,5.0,249.0,2.74
2159,2024-03-06 09:40:00,13.0,3.12,1008.12,21.29,88.54,3272.84,5.0,249.0,2.84
2160,2024-03-06 09:50:00,13.0,2.29,1008.23,21.16,88.87,3274.17,5.0,249.0,2.8
2161,2024-03-06 10:00:00,13.0,3.22,1008.38,20.97,88.41,3614.17,5.0,249.0,3.38
2162,2024-03-06 10:10:00,13.0,2.04,1008.39,20.86,88.84,4013.75,5.0,249.0,4.29
2163,2024-03-06 10:20:00,13.0,3.0,1008.41,20.4,91.86,4404.66,5.0,249.0,5.31
2164,2024-03-06 10:30:00,13.0,3.24,1008.4,19.85,95.36,5012.42,5.0,249.0,6.97
2165,2024-03-06 10:40:00,13.0,2.36,1008.46,19.67,96.15,5191.5,5.0,249.0,7.4
2166,2024-03-06 10:50:00,13.0,1.56,1008.44,19.7,95.88,5076.08,5.0,249.0,7.72
2167,2024-03-06 11:00:00,13.0,1.52,1008.45,19.7,95.87,4152.5,5.0,249.0,5.36
2168,2024-03-06 11:10:00,13.0,3.25,1008.39,19.41,95.95,6005.58,5.0,249.0,10.48
2169,2024-03-06 11:20:00,13.0,2.97,1008.36,19.33,96.27,5882.33,5.0,249.0,9.31
2170,2024-03-06 11:30:00,13.0,2.04,1008.39,19.19,97.02,7226.92,5.0,249.0,11.83
2171,2024-03-06 11:40:00,13.0,2.35,1008.33,19.07,97.08,8787.5,5.0,249.0,17.72
2172,2024-03-06 11:50:00,13.0,2.76,1008.31,18.82,97.32,8592.0,5.0,249.0,18.35
2173,2024-03-06 12:00:00,13.0,1.99,1008.2,18.89,97.43,8600.08,5.0,249.0,19.39
2174,2024-03-06 12:10:00,13.0,2.48,1008.06,18.85,96.7,9523.5,5.0,249.0,26.85
2175,2024-03-06 12:20:00,13.0,2.32,1007.97,18.82,96.55,8129.25,5.0,249.0,18.92
2176,2024-03-06 12:30:00,13.0,2.46,1007.89,18.78,96.43,7905.33,5.0,249.0,17.63
2177,2024-03-06 12:40:00,13.0,1.57,1007.88,18.78,96.47,8607.33,5.0,249.0,21.32
2178,2024-03-06 12:50:00,13.0,1.46,1007.8,18.79,96.68,8387.25,5.0,249.0,20.33
2179,2024-03-06 13:00:00,13.0,0.78,1007.55,19.13,96.03,8400.0,5.0,249.0,20.82
2180,2024-03-06 13:10:00,13.0,2.55,1007.44,18.69,96.1,7418.33,5.0,249.0,15.58
2181,2024-03-06 13:20:00,13.0,2.55,1007.34,18.34,97.56,7794.67,5.0,249.0,17.73
2182,2024-03-06 13:30:00,13.0,0.47,1007.34,18.57,98.23,6667.42,5.0,249.0,13.75
2183,2024-03-06 13:40:00,13.0,0.86,1007.27,18.71,97.31,6343.25,5.0,249.0,13.65
2184,2024-03-06 13:50:00,13.0,1.25,1007.13,18.52,97.79,5411.42,5.0,249.0,11.43
2185,2024-03-06 14:00:00,13.0,0.62,1007.12,18.46,98.03,4715.58,5.0,249.0,11.43
2186,2024-03-06 14:10:00,13.0,0.26,1007.12,18.59,97.92,5421.08,5.0,249.0,10.24
2187,2024-03-06 14:20:00,13.0,0.0,1007.08,18.82,97.67,5416.5,5.0,249.0,10.36
2188,2024-03-06 14:30:00,13.0,0.06,1007.07,19.06,97.0,5706.58,5.0,249.0,11.55
2189,2024-03-06 14:40:00,13.0,0.55,1007.03,18.91,95.83,7155.17,5.0,249.0,18.42
2190,2024-03-06 14:50:00,13.0,0.58,1006.98,18.94,95.42,7452.83,5.0,249.0,20.09
2191,2024-03-06 15:00:00,13.0,0.05,1007.02,19.2,94.89,7257.42,5.0,249.0,19.1
2192,2024-03-06 15:10:00,13.0,0.0,1007.02,19.35,94.41,6724.33,5.0,249.0,16.47
2193,2024-03-06 15:20:00,13.0,0.0,1007.21,19.36,94.78,4992.42,5.0,249.0,9.34
2194,2024-03-06 15:30:00,13.0,0.3,1007.33,18.93,95.33,3315.67,5.0,249.0,4.43
2195,2024-03-06 15:40:00,13.0,0.41,1007.43,18.54,96.17,3108.5,5.0,249.0,3.7
2196,2024-03-06 15:50:00,13.0,0.11,1007.64,18.5,97.1,2699.42,5.0,249.0,2.85
2197,2024-03-06 16:00:00,13.0,0.0,1007.79,18.52,97.12,3028.33,5.0,249.0,3.63
2198,2024-03-06 16:10:00,13.0,0.03,1007.83,18.64,96.92,2538.92,5.0,249.0,2.69
2199,2024-03-06 16:20:00,13.0,0.0,1007.96,18.45,97.18,2264.5,5.0,249.0,2.12
2200,2024-03-06 16:30:00,13.0,0.08,1008.09,18.44,96.99,2017.67,5.0,249.0,1.79
2201,2024-03-06 16:40:00,13.0,0.16,1008.22,18.24,97.57,1933.0,5.0,249.0,1.63
2202,2024-03-06 16:50:00,13.0,0.07,1008.34,18.2,97.81,1473.33,5.0,249.0,1.01
2203,2024-03-06 17:00:00,13.0,0.09,1008.48,18.13,98.53,938.83,5.0,249.0,0.4
2204,2024-03-06 17:10:00,13.0,0.36,1008.58,17.84,98.67,912.08,5.0,249.0,0.3
2205,2024-03-06 17:20:00,13.0,0.57,1008.75,17.61,98.7,629.08,5.0,249.0,0.16
2206,2024-03-06 17:30:00,13.0,0.11,1008.79,17.57,98.9,409.25,5.0,249.0,0.06
2207,2024-03-06 17:40:00,13.0,0.0,1009.0,17.68,99.28,224.33,5.0,249.0,0.02
2208,2024-03-06 17:50:00,13.0,0.0,1009.17,17.79,99.6,84.25,5.0,249.0,0.0
2209,2024-03-06 18:00:00,13.0,0.0,1009.35,17.82,99.68,27.62,5.0,249.0,0.0
2210,2024-03-07 06:00:00,13.0,0.0,1013.26,15.64,100.0,26.53,5.0,249.0,0.0
2211,2024-03-07 06:10:00,13.0,0.02,1013.51,15.7,100.0,58.25,5.0,249.0,0.0
2212,2024-03-07 06:20:00,13.0,0.03,1013.68,15.71,100.0,138.58,5.0,249.0,0.02
2213,2024-03-07 06:30:00,13.0,0.22,1013.75,15.73,100.0,325.5,5.0,249.0,0.08
2214,2024-03-07 06:40:00,13.0,0.0,1013.87,15.81,100.0,537.33,5.0,249.0,0.16
2215,2024-03-07 06:50:00,13.0,0.0,1013.99,15.99,100.0,971.08,5.0,249.0,0.45
2216,2024-03-07 07:00:00,13.0,0.0,1014.13,16.15,100.0,1316.75,5.0,249.0,0.72
2217,2024-03-07 07:10:00,13.0,0.0,1014.12,16.14,100.0,1610.42,5.0,249.0,1.02
2218,2024-03-07 07:20:00,13.0,0.0,1014.15,16.24,100.0,1970.25,5.0,249.0,1.43
2219,2024-03-07 07:30:00,13.0,0.09,1014.23,16.25,100.0,2933.25,5.0,249.0,3.05
2220,2024-03-07 07:40:00,13.0,0.42,1014.35,16.27,100.0,3268.42,5.0,249.0,3.67
2221,2024-03-07 07:50:00,13.0,0.0,1014.5,16.32,99.94,2368.83,5.0,249.0,1.85
2222,2024-03-07 08:00:00,13.0,0.0,1014.46,16.34,99.83,3648.75,5.0,249.0,4.24
2223,2024-03-07 08:10:00,13.0,0.0,1014.46,16.61,99.2,3774.0,5.0,249.0,4.63
2224,2024-03-07 08:20:00,13.0,0.07,1014.67,16.71,98.84,3047.58,5.0,249.0,3.01
2225,2024-03-07 08:30:00,13.0,0.02,1014.66,16.61,98.9,3445.58,5.0,249.0,3.64
2226,2024-03-07 08:40:00,13.0,0.0,1014.73,16.78,98.46,3736.42,5.0,249.0,4.29
2227,2024-03-07 08:50:00,13.0,0.0,1014.77,17.14,97.98,5261.0,5.0,249.0,8.78
2228,2024-03-07 09:00:00,13.0,0.0,1014.8,17.21,95.93,5800.83,5.0,249.0,10.38
2229,2024-03-07 09:10:00,13.0,0.0,1014.78,17.29,95.91,6220.58,5.0,249.0,12.04
2230,2024-03-07 09:20:00,13.0,0.0,1014.8,17.45,96.25,5645.42,5.0,249.0,9.98
2231,2024-03-07 09:30:00,13.0,0.0,1014.57,17.85,94.51,7655.5,5.0,249.0,17.97
2232,2024-03-07 09:40:00,13.0,0.04,1014.71,17.68,94.36,5598.42,5.0,249.0,9.25
2233,2024-03-07 09:50:00,13.0,0.2,1014.72,17.35,95.66,6125.17,5.0,249.0,11.25
2234,2024-03-07 10:00:00,13.0,0.0,1014.71,17.83,95.05,7279.33,5.0,249.0,16.92
2235,2024-03-07 10:10:00,13.0,0.0,1014.67,18.13,93.34,7475.09,5.0,249.0,17.1
2236,2024-03-07 10:20:00,13.0,0.0,1014.59,18.31,93.35,7178.25,5.0,249.0,16.04
2237,2024-03-07 10:30:00,13.0,0.0,1014.61,18.3,93.6,6776.0,5.0,249.0,13.96
2238,2024-03-07 10:40:00,13.0,0.0,1014.54,18.56,93.52,8521.83,5.0,249.0,21.42
2239,2024-03-07 10:50:00,13.0,0.0,1014.52,18.4,93.09,7296.5,5.0,249.0,15.84
2240,2024-03-07 11:00:00,13.0,0.0,1014.44,18.57,94.34,8652.83,5.0,249.0,22.52
2241,2024-03-07 11:10:00,13.0,0.0,1014.41,19.1,92.98,9928.33,5.0,249.0,29.1
2242,2024-03-07 11:20:00,13.0,0.0,1014.2,19.59,88.63,10687.75,5.0,249.0,34.78
2243,2024-03-07 11:30:00,13.0,0.0,1013.94,20.39,87.57,10895.0,5.0,249.0,35.92
2244,2024-03-07 11:40:00,13.0,0.0,1013.81,20.84,85.37,13313.25,5.0,249.0,53.74
2245,2024-03-07 11:50:00,13.0,0.0,1013.68,21.1,84.29,14429.5,5.0,249.0,61.52
2246,2024-03-07 12:00:00,13.0,0.0,1013.73,20.98,82.2,7217.58,5.0,249.0,17.2
2247,2024-03-07 12:10:00,13.0,0.02,1013.74,19.7,84.47,6373.08,5.0,249.0,12.73
2248,2024-03-07 12:20:00,13.0,0.0,1013.48,20.43,83.15,11200.34,5.0,249.0,38.29
2249,2024-03-07 12:30:00,13.0,0.0,1013.23,21.09,79.47,10817.25,5.0,249.0,38.53
2250,2024-03-07 12:40:00,13.0,0.0,1013.01,20.51,80.91,7379.58,5.0,249.0,17.45
2251,2024-03-07 12:50:00,13.0,0.13,1012.94,19.89,80.58,5569.67,5.0,249.0,9.51
2252,2024-03-07 13:00:00,13.0,0.0,1012.68,20.23,82.2,10414.75,5.0,249.0,35.1
2253,2024-03-07 13:10:00,13.0,0.02,1012.59,21.05,77.56,12733.25,5.0,249.0,50.17
2254,2024-03-07 13:20:00,13.0,0.06,1012.48,20.83,77.88,7718.83,5.0,249.0,18.17
2255,2024-03-07 13:30:00,13.0,0.21,1012.45,19.96,79.51,8806.25,5.0,249.0,23.92
2256,2024-03-07 13:40:00,13.0,0.07,1012.37,19.92,80.79,10032.75,5.0,249.0,30.48
2257,2024-03-07 13:50:00,13.0,0.1,1012.13,20.44,78.15,8156.17,5.0,249.0,21.17
2258,2024-03-07 14:00:00,13.0,0.0,1012.08,19.96,80.61,6571.25,5.0,249.0,12.43
2259,2024-03-07 14:10:00,13.0,0.0,1012.14,19.63,81.22,4844.0,5.0,249.0,6.5
2260,2024-03-07 14:20:00,13.0,0.0,1011.92,19.23,82.23,4448.5,5.0,249.0,5.53
2261,2024-03-07 14:30:00,13.0,0.0,1011.94,18.67,85.18,2947.67,5.0,249.0,2.23
2262,2024-03-07 14:40:00,13.0,0.0,1011.9,18.32,88.69,1912.33,5.0,249.0,1.02
2263,2024-03-07 14:50:00,13.0,0.0,1011.92,17.57,92.93,2042.58,5.0,249.0,1.25
2264,2024-03-07 15:00:00,13.0,0.36,1011.93,17.27,95.15,2572.25,5.0,249.0,1.91
2265,2024-03-07 15:10:00,13.0,0.55,1012.06,16.95,96.19,2202.0,5.0,249.0,1.45
2266,2024-03-07 15:20:00,13.0,0.3,1012.06,16.91,97.06,2927.58,5.0,249.0,2.51
2267,2024-03-07 15:30:00,13.0,0.0,1012.02,17.27,98.09,3796.25,5.0,249.0,4.48
2268,2024-03-07 15:40:00,13.0,0.0,1012.12,17.13,98.64,2325.58,5.0,249.0,1.65
2269,2024-03-07 15:50:00,13.0,0.0,1012.22,17.02,99.28,1826.75,5.0,249.0,1.04
2270,2024-03-07 16:00:00,13.0,0.0,1012.29,16.96,99.5,2107.17,5.0,249.0,1.44
2271,2024-03-07 16:10:00,13.0,0.0,1012.4,17.15,99.52,4135.25,5.0,249.0,6.12
2272,2024-03-07 16:20:00,13.0,0.0,1012.46,17.54,99.13,3573.67,5.0,249.0,4.61
2273,2024-03-07 16:30:00,13.0,0.0,1012.51,17.36,99.39,2075.5,5.0,249.0,1.5
2274,2024-03-07 16:40:00,13.0,0.0,1012.6,17.08,99.84,1257.67,5.0,249.0,0.6
2275,2024-03-07 16:50:00,13.0,0.0,1012.72,16.96,99.99,1227.33,5.0,249.0,0.59
2276,2024-03-07 17:00:00,13.0,0.0,1012.72,16.87,100.0,1037.66,5.0,249.0,0.43
2277,2024-03-07 17:10:00,13.0,0.0,1012.77,16.85,100.0,927.0,5.0,249.0,0.35
2278,2024-03-07 17:20:00,13.0,0.05,1012.88,16.76,100.0,534.5,5.0,249.0,0.14
2279,2024-03-07 17:30:00,13.0,0.0,1012.87,16.72,100.0,428.83,5.0,249.0,0.11
2280,2024-03-07 17:40:00,13.0,0.0,1012.85,16.7,100.0,178.58,5.0,249.0,0.02
2281,2024-03-07 17:50:00,13.0,0.0,1012.92,16.66,100.0,78.42,5.0,249.0,0.0
2282,2024-03-07 18:00:00,13.0,0.0,1012.9,16.63,100.0,32.5,5.0,249.0,0.0
2283,2024-03-08 06:00:00,13.0,2.14,1015.74,14.38,100.0,32.0,5.0,249.0,0.0
2284,2024-03-08 06:10:00,13.0,1.63,1015.9,14.38,100.0,70.67,5.0,249.0,0.0
2285,2024-03-08 06:20:00,13.0,0.03,1016.12,14.46,100.0,143.92,5.0,249.0,0.02
2286,2024-03-08 06:30:00,13.0,0.0,1016.31,14.57,100.0,372.33,5.0,249.0,0.11
2287,2024-03-08 06:40:00,13.0,0.31,1016.52,14.63,100.0,688.0,5.0,249.0,0.26
2288,2024-03-08 06:50:00,13.0,0.51,1016.64,14.61,100.0,964.58,5.0,249.0,0.46
2289,2024-03-08 07:00:00,13.0,0.25,1016.76,14.61,100.0,938.33,5.0,249.0,0.4
2290,2024-03-08 07:10:00,13.0,0.16,1016.92,14.75,100.0,849.17,5.0,249.0,0.32
2291,2024-03-08 07:20:00,13.0,0.31,1017.04,14.69,100.0,1025.58,5.0,249.0,0.43
2292,2024-03-08 07:30:00,13.0,0.02,1017.21,14.76,99.84,1461.83,5.0,249.0,0.81
2293,2024-03-08 07:40:00,13.0,0.31,1017.3,15.0,98.33,2015.75,5.0,249.0,1.46
2294,2024-03-08 07:50:00,13.0,0.38,1017.34,15.04,95.53,2285.17,5.0,249.0,1.77
2295,2024-03-08 08:00:00,13.0,0.03,1017.43,15.13,95.95,2667.42,5.0,249.0,2.33
2296,2024-03-08 08:10:00,13.0,0.04,1017.58,15.3,96.5,2943.42,5.0,249.0,2.77
2297,2024-03-08 08:20:00,13.0,0.09,1017.71,15.4,94.87,3162.83,5.0,249.0,3.19
2298,2024-03-08 08:30:00,13.0,0.03,1017.8,15.53,91.22,3933.58,5.0,249.0,4.93
2299,2024-03-08 08:40:00,13.0,0.39,1017.95,15.7,86.83,4727.0,5.0,249.0,7.05
2300,2024-03-08 08:50:00,13.0,0.46,1018.01,16.02,86.61,5333.0,5.0,249.0,8.88
2301,2024-03-08 09:00:00,13.0,0.21,1018.07,16.35,84.52,6777.67,5.0,249.0,14.75
2302,2024-03-08 09:10:00,13.0,1.54,1018.13,16.63,77.6,8414.33,5.0,249.0,22.4
2303,2024-03-08 09:20:00,13.0,0.26,1018.21,16.8,75.54,8128.42,5.0,249.0,20.34
2304,2024-03-08 09:30:00,13.0,0.61,1018.25,16.7,77.06,7515.17,5.0,249.0,17.24
2305,2024-03-08 09:40:00,13.0,0.41,1018.3,16.64,72.49,6292.17,5.0,249.0,11.9
2306,2024-03-08 09:50:00,13.0,0.0,1018.39,16.89,75.04,6209.92,5.0,249.0,11.23
2307,2024-03-08 10:00:00,13.0,0.0,1018.43,17.19,76.92,5916.5,5.0,249.0,10.0
2308,2024-03-08 10:10:00,13.0,0.0,1018.38,17.26,72.34,6281.0,5.0,249.0,11.28
2309,2024-03-08 10:20:00,13.0,0.37,1018.26,17.16,69.3,6489.92,5.0,249.0,11.79
2310,2024-03-08 10:30:00,13.0,0.77,1018.16,17.35,68.6,7193.75,5.0,249.0,14.71
2311,2024-03-08 10:40:00,13.0,0.4,1018.13,16.97,71.51,6267.92,5.0,249.0,11.27
2312,2024-03-08 10:50:00,13.0,0.23,1017.96,17.33,68.28,6504.0,5.0,249.0,12.32
2313,2024-03-08 11:00:00,13.0,0.02,1017.85,17.46,66.49,5469.33,5.0,249.0,8.98
2314,2024-03-08 11:10:00,13.0,0.0,1017.81,17.98,66.93,9008.91,5.0,249.0,22.92
2315,2024-03-08 11:20:00,13.0,0.02,1017.66,18.51,65.76,9117.33,5.0,249.0,23.32
2316,2024-03-08 11:30:00,13.0,0.45,1017.5,18.4,65.22,8326.33,5.0,249.0,19.41
2317,2024-03-08 11:40:00,13.0,0.0,1017.34,18.41,63.29,6495.42,5.0,249.0,12.28
2318,2024-03-08 11:50:00,13.0,0.67,1017.2,18.72,62.23,8294.08,5.0,249.0,19.31
2319,2024-03-08 12:00:00,13.0,1.3,1017.05,17.8,66.86,7656.5,5.0,249.0,15.92
2320,2024-03-08 12:10:00,13.0,0.59,1017.0,17.44,71.62,5865.0,5.0,249.0,9.57
2321,2024-03-08 12:20:00,13.0,0.36,1016.94,17.36,70.72,5589.25,5.0,249.0,8.51
2322,2024-03-08 12:30:00,13.0,1.01,1016.76,17.18,69.27,5253.83,5.0,249.0,7.31
2323,2024-03-08 12:40:00,13.0,0.4,1016.64,17.06,69.26,4377.0,5.0,249.0,5.08
2324,2024-03-08 12:50:00,13.0,0.23,1016.52,16.9,70.64,4039.83,5.0,249.0,4.29
2325,2024-03-08 13:00:00,13.0,0.03,1016.42,16.97,72.18,4272.0,5.0,249.0,4.85
2326,2024-03-08 13:10:00,13.0,0.27,1016.31,17.11,70.56,4762.83,5.0,249.0,5.92
2327,2024-03-08 13:20:00,13.0,0.47,1016.2,17.07,71.21,4827.83,5.0,249.0,6.24
2328,2024-03-08 13:30:00,13.0,0.59,1016.13,17.1,70.16,5096.33,5.0,249.0,6.9
2329,2024-03-08 13:40:00,13.0,0.13,1016.15,17.29,69.59,5291.67,5.0,249.0,7.37
2330,2024-03-08 13:50:00,13.0,0.61,1016.06,17.26,68.34,5434.92,5.0,249.0,7.71
2331,2024-03-08 14:00:00,13.0,0.16,1016.03,17.17,67.92,3993.92,5.0,249.0,4.26
2332,2024-03-08 14:10:00,13.0,0.0,1016.04,17.03,68.13,3579.25,5.0,249.0,3.38
2333,2024-03-08 14:20:00,13.0,0.0,1016.04,17.03,71.14,3331.58,5.0,249.0,2.94
2334,2024-03-08 14:30:00,13.0,0.0,1016.01,16.95,72.28,3060.42,5.0,249.0,2.5
2335,2024-03-08 14:40:00,13.0,0.0,1016.02,16.71,70.53,2681.83,5.0,249.0,1.97
2336,2024-03-08 14:50:00,13.0,0.0,1016.13,16.69,70.54,2839.42,5.0,249.0,2.23
2337,2024-03-08 15:00:00,13.0,0.6,1016.13,16.42,71.6,3203.17,5.0,249.0,2.79
2338,2024-03-08 15:10:00,13.0,0.1,1016.18,16.23,72.37,3629.0,5.0,249.0,3.66
2339,2024-03-08 15:20:00,13.0,0.05,1016.19,16.32,72.87,3053.16,5.0,249.0,2.74
2340,2024-03-08 15:30:00,13.0,0.9,1016.2,16.14,73.33,2462.92,5.0,249.0,1.78
2341,2024-03-08 15:40:00,13.0,0.08,1016.25,15.92,74.54,2133.92,5.0,249.0,1.34
2342,2024-03-08 15:50:00,13.0,0.03,1016.3,15.81,75.36,1919.81,5.0,249.0,1.1
2343,2024-03-08 16:00:00,13.0,0.03,1016.33,15.72,74.46,1526.42,5.0,249.0,0.74
2344,2024-03-08 16:10:00,13.0,0.0,1016.44,15.66,74.42,1397.67,5.0,249.0,0.63
2345,2024-03-08 16:20:00,13.0,0.11,1016.5,15.64,73.54,1325.75,5.0,249.0,0.57
2346,2024-03-08 16:30:00,13.0,0.05,1016.52,15.58,72.5,1168.92,5.0,249.0,0.48
2347,2024-03-08 16:40:00,13.0,0.57,1016.56,15.49,73.04,921.5,5.0,249.0,0.32
2348,2024-03-08 16:50:00,13.0,0.78,1016.64,15.29,74.01,771.0,5.0,249.0,0.25
2349,2024-03-08 17:00:00,13.0,0.0,1016.7,15.37,72.24,693.27,5.0,249.0,0.25
2350,2024-03-08 17:10:00,13.0,0.2,1016.78,15.38,70.39,498.83,5.0,249.0,0.15
2351,2024-03-08 17:20:00,13.0,0.1,1016.88,15.28,71.1,334.75,5.0,249.0,0.08
2352,2024-03-08 17:30:00,13.0,0.12,1017.01,15.26,70.02,244.17,5.0,249.0,0.04
2353,2024-03-08 17:40:00,13.0,0.0,1017.06,15.11,72.43,176.67,5.0,249.0,0.03
2354,2024-03-08 17:50:00,13.0,0.0,1017.18,15.04,73.47,88.08,5.0,249.0,0.01
2355,2024-03-08 18:00:00,13.0,0.02,1017.23,15.1,72.84,38.81,5.0,249.0,0.0
2356,2024-03-09 05:50:00,13.0,0.0,1018.23,12.93,88.09,20.0,5.0,249.0,0.0
2357,2024-03-09 06:00:00,13.0,0.0,1018.41,12.91,89.49,57.5,5.0,249.0,0.0
2358,2024-03-09 06:10:00,13.0,0.0,1018.74,12.88,88.89,217.33,5.0,249.0,0.04
2359,2024-03-09 06:20:00,13.0,0.0,1018.89,12.96,89.3,518.42,5.0,249.0,0.14
2360,2024-03-09 06:30:00,13.0,0.0,1019.04,13.14,89.5,961.0,5.0,249.0,0.38
2361,2024-03-09 06:40:00,13.0,0.0,1019.01,13.24,88.83,1454.58,5.0,249.0,0.8
2362,2024-03-09 06:50:00,13.0,0.0,1018.98,13.48,86.9,1983.33,5.0,249.0,1.38
2363,2024-03-09 07:00:00,13.0,0.16,1019.0,13.77,85.0,2735.33,5.0,249.0,2.52
2364,2024-03-09 07:10:00,13.0,0.34,1019.3,13.94,81.89,2896.0,5.0,249.0,2.68
2365,2024-03-09 07:20:00,13.0,0.16,1019.88,14.16,79.58,2902.75,5.0,249.0,2.75
2366,2024-03-09 07:30:00,13.0,0.0,1020.14,14.43,79.04,3924.58,5.0,249.0,4.8
2367,2024-03-09 07:40:00,13.0,0.0,1020.25,15.09,78.39,5352.0,5.0,249.0,8.75
2368,2024-03-09 07:50:00,13.0,0.12,1020.32,15.8,75.24,7504.25,5.0,249.0,18.0
2369,2024-03-09 08:00:00,13.0,0.08,1020.32,16.32,72.81,7238.83,5.0,249.0,15.96
2370,2024-03-09 08:10:00,13.0,0.13,1020.4,16.49,71.71,6061.5,5.0,249.0,11.07
2371,2024-03-09 08:20:00,13.0,0.27,1020.48,16.6,71.03,8999.25,5.0,249.0,24.94
2372,2024-03-09 08:30:00,13.0,0.0,1020.55,17.89,65.65,14110.33,5.0,249.0,59.68
2373,2024-03-09 08:40:00,13.0,0.1,1020.71,18.9,61.39,14152.42,5.0,249.0,59.38
2374,2024-03-09 08:50:00,13.0,0.92,1020.56,18.65,60.09,15996.75,5.0,249.0,74.51
2375,2024-03-09 09:00:00,13.0,0.53,1020.68,19.22,57.3,17791.17,5.0,249.0,92.56
2376,2024-03-09 09:10:00,13.0,0.26,1020.57,19.25,56.0,13154.17,5.0,249.0,52.82
2377,2024-03-09 09:20:00,13.0,0.0,1020.45,19.44,54.25,11501.83,5.0,249.0,37.98
2378,2024-03-09 09:30:00,13.0,0.0,1020.48,20.91,50.77,18115.92,5.0,249.0,94.06
2379,2024-03-09 09:40:00,13.0,0.0,1020.45,21.96,48.37,15099.25,5.0,249.0,63.42
2380,2024-03-09 09:50:00,13.0,0.0,1020.32,22.19,47.44,18881.5,5.0,249.0,98.44
2381,2024-03-09 10:00:00,13.0,0.17,1020.18,23.29,44.33,28790.21,5.0,249.0,298.11
2382,2024-03-09 10:10:00,13.0,0.19,1020.13,26.2,37.14,29489.0,5.0,249.0,250.72
2383,2024-03-09 10:20:00,13.0,0.12,1019.96,24.06,39.16,25367.08,5.0,249.0,172.73
2384,2024-03-09 10:30:00,13.0,0.0,1019.78,24.64,38.21,20376.67,5.0,249.0,113.92
2385,2024-03-09 10:40:00,13.0,0.16,1019.73,24.14,37.49,32629.8,5.0,249.0,292.69
2386,2024-03-09 10:50:00,13.0,1.36,1019.56,26.12,32.76,50847.05,5.0,249.0,774.08
2387,2024-03-09 11:00:00,13.0,1.57,1019.42,23.48,37.2,36049.26,5.0,249.0,352.37
2388,2024-03-09 11:10:00,13.0,0.74,1019.29,24.09,36.09,31495.45,5.0,249.0,302.59
2389,2024-03-09 11:20:00,13.0,1.09,1019.18,24.38,35.43,40751.16,5.0,249.0,466.0
2390,2024-03-09 11:30:00,13.0,1.83,1018.99,23.45,37.07,32097.52,5.0,249.0,292.42
2391,2024-03-09 11:40:00,13.0,0.93,1018.9,22.9,38.04,24330.67,5.0,249.0,155.19
2392,2024-03-09 11:50:00,13.0,0.76,1018.95,22.22,39.75,21412.83,5.0,249.0,121.06
2393,2024-03-09 12:00:00,13.0,1.8,1018.88,20.94,44.17,24257.16,5.0,249.0,151.5
2394,2024-03-09 12:10:00,13.0,1.31,1018.81,21.44,44.11,25285.42,5.0,249.0,164.18
2395,2024-03-09 12:20:00,13.0,3.62,1018.6,21.4,43.32,38039.8,5.0,249.0,421.33
2396,2024-03-09 12:30:00,13.0,2.91,1018.54,20.43,45.59,23368.25,5.0,249.0,151.35
