idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
1674,2024-03-27 09:40:00,16.0,0.0,1023.18,29.82,50.75,27766.75,1.0,82.0,156.65
1675,2024-03-27 09:50:00,16.0,0.0,1023.08,30.2,50.24,29980.42,1.0,82.0,182.13
1676,2024-03-27 10:00:00,16.0,0.0,1022.87,30.73,48.56,33166.08,1.0,82.0,226.01
1677,2024-03-27 10:10:00,16.0,0.0,1022.65,31.51,48.05,37302.66,1.0,82.0,279.7
1678,2024-03-27 10:20:00,16.0,0.0,1022.56,31.76,46.55,40215.18,1.0,82.0,320.02
1679,2024-03-27 10:30:00,16.0,0.0,1022.46,33.1,43.36,49641.91,1.0,82.0,483.86
1680,2024-03-27 10:40:00,16.0,0.0,1022.31,33.74,40.72,44390.3,1.0,82.0,397.97
1681,2024-03-27 10:50:00,16.0,0.0,1022.25,33.14,42.38,44898.24,1.0,82.0,406.11
1682,2024-03-27 11:00:00,16.0,0.0,1022.14,33.06,41.69,47565.62,1.0,82.0,451.05
1683,2024-03-27 11:10:00,16.0,0.0,1021.97,33.61,41.98,50658.58,1.0,82.0,506.49
1684,2024-03-27 11:20:00,16.0,0.0,1021.9,35.16,38.15,73599.82,1.0,82.0,817.6
1685,2024-03-27 11:30:00,16.0,0.0,1021.81,34.9,38.85,59418.52,1.0,82.0,600.4
1686,2024-03-27 11:40:00,16.0,0.0,1021.75,33.2,39.5,44862.94,1.0,82.0,400.04
1687,2024-03-27 11:50:00,16.0,0.0,1021.72,30.51,46.72,37078.25,1.0,82.0,277.92
1688,2024-03-27 12:00:00,16.0,0.0,1021.57,30.1,48.86,27477.17,1.0,82.0,156.05
1689,2024-03-27 12:10:00,16.0,0.0,1021.41,29.35,51.73,22382.58,1.0,82.0,109.52
1690,2024-03-27 12:20:00,16.0,0.0,1021.31,28.51,54.31,19287.75,1.0,82.0,77.04
1691,2024-03-27 12:30:00,16.0,0.0,1021.18,27.2,59.03,18304.83,1.0,82.0,68.09
1692,2024-03-27 12:40:00,16.0,0.0,1020.97,27.12,59.34,15026.67,1.0,82.0,46.28
1693,2024-03-27 12:50:00,16.0,0.0,1020.79,26.77,60.49,15614.75,1.0,82.0,50.13
1694,2024-03-27 13:00:00,16.0,0.0,1020.67,26.71,61.01,15011.92,1.0,82.0,46.04
1695,2024-03-27 13:10:00,16.0,0.0,1020.58,26.47,61.25,12054.08,1.0,82.0,28.68
1696,2024-03-27 13:20:00,16.0,0.0,1020.45,25.97,62.55,9566.75,1.0,82.0,16.86
1697,2024-03-27 13:30:00,16.0,0.0,1020.34,25.83,63.63,7670.0,1.0,82.0,10.75
1698,2024-03-27 13:40:00,16.0,0.0,1020.07,25.79,64.07,7176.5,1.0,82.0,9.6
1699,2024-03-27 13:50:00,16.0,0.0,1019.88,25.77,64.11,5671.58,1.0,82.0,6.08
1700,2024-03-27 14:00:00,16.0,0.0,1019.8,25.72,65.0,5187.25,1.0,82.0,4.89
1701,2024-03-27 14:10:00,16.0,0.0,1019.65,25.69,65.07,5711.75,1.0,82.0,5.97
1702,2024-03-27 14:20:00,16.0,0.0,1019.46,25.45,67.38,4966.83,1.0,82.0,4.73
1703,2024-03-27 14:30:00,16.0,0.0,1019.28,25.04,68.77,5393.33,1.0,82.0,5.85
1704,2024-03-27 14:40:00,16.0,0.0,1019.2,25.15,68.77,7529.17,1.0,82.0,11.42
1705,2024-03-27 14:50:00,16.0,0.0,1019.11,25.78,66.72,10549.42,1.0,82.0,21.06
1706,2024-03-27 15:00:00,16.0,0.0,1019.04,26.01,65.34,9746.83,1.0,82.0,17.76
1707,2024-03-27 15:10:00,16.0,0.0,1018.97,26.05,64.68,8879.58,1.0,82.0,14.84
1708,2024-03-27 15:20:00,16.0,0.0,1018.9,25.88,65.36,7209.5,1.0,82.0,10.04
1709,2024-03-27 15:30:00,16.0,0.0,1018.87,25.56,66.79,5510.83,1.0,82.0,5.93
1710,2024-03-27 15:40:00,16.0,0.0,1018.84,25.43,67.18,4361.25,1.0,82.0,3.75
1711,2024-03-27 15:50:00,16.0,0.0,1018.86,25.29,67.42,4222.25,1.0,82.0,3.55
1712,2024-03-27 16:00:00,16.0,0.0,1018.88,25.2,67.73,4825.17,1.0,82.0,4.92
1713,2024-03-27 16:10:00,16.0,0.0,1018.92,25.38,67.38,4752.83,1.0,82.0,4.77
1714,2024-03-27 16:20:00,16.0,0.0,1018.97,25.51,66.64,5541.08,1.0,82.0,6.7
1715,2024-03-27 16:30:00,16.0,0.0,1019.09,25.65,66.26,4697.5,1.0,82.0,4.72
1716,2024-03-27 16:40:00,16.0,0.0,1019.15,25.41,67.15,3261.5,1.0,82.0,2.3
1717,2024-03-27 16:50:00,16.0,0.0,1019.21,25.25,67.59,2345.25,1.0,82.0,1.28
1718,2024-03-27 17:00:00,16.0,0.0,1019.26,24.92,68.82,1499.25,1.0,82.0,0.55
1719,2024-03-27 17:10:00,16.0,0.0,1019.24,24.32,69.7,938.17,1.0,82.0,0.24
1720,2024-03-27 17:20:00,16.0,0.0,1019.25,24.08,71.46,523.58,1.0,82.0,0.08
1721,2024-03-27 17:30:00,16.0,0.0,1019.27,24.18,71.79,342.0,1.0,82.0,0.03
1722,2024-03-27 17:40:00,16.0,0.0,1019.29,24.03,72.8,265.58,1.0,82.0,0.02
1723,2024-03-27 17:50:00,16.0,0.0,1019.38,23.69,75.17,181.67,1.0,82.0,0.01
1724,2024-03-27 18:00:00,16.0,0.0,1019.45,23.36,77.15,87.08,1.0,82.0,0.0
1725,2024-03-27 18:10:00,16.0,0.0,1019.47,23.28,79.0,32.5,1.0,82.0,0.0
1726,2024-03-28 05:30:00,16.0,0.0,1013.93,20.11,87.89,50.24,1.0,82.0,0.0
1727,2024-03-28 05:40:00,16.0,0.0,1013.82,20.07,87.99,232.25,1.0,82.0,0.02
1728,2024-03-28 05:50:00,16.0,0.0,1013.58,20.12,87.82,861.92,1.0,82.0,0.22
1729,2024-03-28 06:00:00,16.0,0.0,1013.52,20.3,87.55,2096.42,1.0,82.0,1.21
1730,2024-03-28 06:10:00,16.0,0.0,1013.52,20.68,85.55,3553.58,1.0,82.0,3.48
1731,2024-03-28 06:20:00,16.0,0.0,1013.47,21.46,82.12,6135.92,1.0,82.0,10.35
1732,2024-03-28 06:30:00,16.0,0.0,1013.45,24.09,72.25,15340.17,1.0,82.0,139.05
1733,2024-03-28 06:40:00,16.0,0.0,1013.4,27.62,60.66,22713.75,1.0,82.0,259.1
1734,2024-03-28 06:50:00,16.0,0.0,1013.37,29.51,53.47,24796.17,1.0,82.0,279.7
1735,2024-03-28 07:00:00,16.0,0.0,1013.4,28.01,56.57,32389.32,1.0,82.0,423.31
1736,2024-03-28 07:10:00,16.0,0.0,1013.44,31.55,46.48,48268.01,1.0,82.0,732.97
1737,2024-03-28 07:20:00,16.0,0.0,1013.53,31.6,45.0,55870.59,1.0,82.0,900.8
1738,2024-03-28 07:30:00,16.0,0.0,1013.48,33.22,42.06,65322.87,1.0,82.0,1107.58
1739,2024-03-28 07:40:00,16.0,0.0,1013.46,36.05,36.3,73971.77,1.0,82.0,1274.78
1740,2024-03-28 07:50:00,16.0,0.0,1013.42,34.98,36.43,80614.28,1.0,82.0,1378.33
1741,2024-03-28 08:00:00,16.0,0.17,1013.52,35.64,36.68,90247.51,1.0,82.0,850.79
1742,2024-03-28 08:10:00,16.0,0.02,1013.44,35.95,34.72,99863.3,1.0,82.0,1643.8
1743,2024-03-28 08:20:00,16.0,0.0,1013.51,36.72,32.79,99931.4,1.0,82.0,1593.59
1744,2024-03-28 08:30:00,16.0,0.0,1013.54,37.98,31.8,98011.44,1.0,82.0,1531.27
1745,2024-03-28 08:40:00,16.0,0.0,1013.55,37.7,30.69,105675.11,1.0,82.0,1695.18
1746,2024-03-28 08:50:00,16.0,0.0,1013.58,37.88,31.93,104137.17,1.0,82.0,1673.98
1747,2024-03-28 09:00:00,16.0,0.0,1013.59,38.51,30.27,102703.26,1.0,82.0,1631.3
1748,2024-03-28 09:10:00,16.0,0.0,1013.58,41.54,27.89,97798.87,1.0,82.0,1478.73
1749,2024-03-28 09:20:00,16.0,0.0,1013.54,40.12,27.0,106402.85,1.0,82.0,1646.9
1750,2024-03-28 09:30:00,16.0,0.0,1013.6,40.2,26.99,104831.48,1.0,82.0,1605.99
1751,2024-03-28 09:40:00,16.0,0.0,1013.62,40.06,26.88,109727.78,1.0,82.0,1694.06
1752,2024-03-28 09:50:00,16.0,0.0,1013.65,39.44,28.22,113487.39,1.0,82.0,1888.57
1753,2024-03-28 10:00:00,16.0,0.0,1013.53,41.07,26.27,105686.43,1.0,82.0,1675.72
1754,2024-03-28 10:10:00,16.0,0.0,1013.42,41.95,25.37,117399.18,1.0,82.0,1845.68
1755,2024-03-28 10:20:00,16.0,0.0,1013.58,40.68,27.16,116854.19,1.0,82.0,1820.88
1756,2024-03-28 10:30:00,16.0,0.0,1013.56,39.08,30.69,117106.29,1.0,82.0,1889.48
1757,2024-03-28 10:40:00,16.0,0.0,1013.61,38.14,32.89,115890.88,1.0,82.0,1873.09
1758,2024-03-28 10:50:00,16.0,0.0,1013.51,38.02,33.33,116742.42,1.0,82.0,1893.57
1759,2024-03-28 11:00:00,16.0,0.0,1013.49,39.07,32.4,117465.31,1.0,82.0,1857.11
1760,2024-03-28 11:10:00,16.0,0.0,1013.58,40.6,30.37,115680.47,1.0,82.0,1823.04
1761,2024-03-28 11:20:00,16.0,0.0,1013.64,40.56,30.33,113673.36,1.0,82.0,1805.71
1762,2024-03-28 11:30:00,16.0,0.0,1013.68,40.67,30.78,113110.22,1.0,82.0,1818.89
1763,2024-03-28 11:40:00,16.0,0.0,1013.7,39.92,31.66,100964.42,1.0,82.0,1622.61
1764,2024-03-28 11:50:00,16.0,0.0,1013.55,38.91,34.23,98673.41,1.0,82.0,1635.24
1765,2024-03-28 12:00:00,16.0,0.0,1013.39,40.59,31.2,95328.71,1.0,82.0,1534.63
1766,2024-03-28 12:10:00,16.0,0.17,1013.34,37.79,35.69,61530.03,1.0,82.0,780.09
1767,2024-03-28 12:20:00,16.0,0.0,1013.24,35.08,42.48,44135.86,1.0,82.0,389.11
1768,2024-03-28 12:30:00,16.0,0.0,1013.14,33.99,44.95,38481.36,1.0,82.0,306.15
1769,2024-03-28 12:40:00,16.0,0.25,1012.93,37.35,38.41,84007.86,1.0,82.0,1368.3
1770,2024-03-28 12:50:00,16.0,0.0,1012.74,37.98,37.04,53913.84,1.0,82.0,634.65
1771,2024-03-28 13:00:00,16.0,0.0,1012.64,35.15,43.27,36587.88,1.0,82.0,274.83
1772,2024-03-28 13:10:00,16.0,0.0,1012.53,35.48,42.17,28048.58,1.0,82.0,161.36
1773,2024-03-28 13:20:00,16.0,0.3,1012.41,34.31,45.1,23503.5,1.0,82.0,115.47
1774,2024-03-28 13:30:00,16.0,0.0,1012.44,33.52,47.01,24731.75,1.0,82.0,121.29
1775,2024-03-28 13:40:00,16.0,0.0,1012.25,33.6,47.3,29138.83,1.0,82.0,168.29
1776,2024-03-28 13:50:00,16.0,0.0,1012.14,32.54,50.01,23310.83,1.0,82.0,112.23
1777,2024-03-28 14:00:00,16.0,0.0,1011.88,32.69,50.35,24663.25,1.0,82.0,123.65
1778,2024-03-28 14:10:00,16.0,0.0,1011.77,31.48,53.18,19581.58,1.0,82.0,76.01
1779,2024-03-28 14:20:00,16.0,0.0,1011.82,31.7,53.68,22893.42,1.0,82.0,107.72
1780,2024-03-28 14:30:00,16.0,0.0,1011.71,31.92,53.06,19923.42,1.0,82.0,81.86
1781,2024-03-28 14:40:00,16.0,0.0,1011.6,31.72,53.63,17936.5,1.0,82.0,65.88
1782,2024-03-28 14:50:00,16.0,0.75,1011.47,31.33,53.6,13879.33,1.0,82.0,39.64
1783,2024-03-28 15:00:00,16.0,0.07,1011.43,30.2,55.81,10177.67,1.0,82.0,20.22
1784,2024-03-28 15:10:00,16.0,0.29,1011.33,30.01,56.91,10727.17,1.0,82.0,22.24
1785,2024-03-28 15:20:00,16.0,0.2,1011.21,30.19,56.4,11571.0,1.0,82.0,26.32
1786,2024-03-28 15:30:00,16.0,0.47,1011.21,29.93,57.06,10307.08,1.0,82.0,21.31
1787,2024-03-28 15:40:00,16.0,0.0,1011.28,29.7,57.82,10999.83,1.0,82.0,24.78
1788,2024-03-28 15:50:00,16.0,0.0,1011.24,29.68,57.48,10781.08,1.0,82.0,23.79
1789,2024-03-28 16:00:00,16.0,0.0,1011.23,29.12,59.52,8393.83,1.0,82.0,14.35
1790,2024-03-28 16:10:00,16.0,0.0,1011.21,28.92,61.86,7445.33,1.0,82.0,11.31
1791,2024-03-28 16:20:00,16.0,0.0,1011.21,28.76,62.53,7040.75,1.0,82.0,9.93
1792,2024-03-28 16:30:00,16.0,0.0,1011.15,28.67,61.92,5475.0,1.0,82.0,5.62
1793,2024-03-28 16:40:00,16.0,0.0,1011.16,28.36,64.09,5405.25,1.0,82.0,5.79
1794,2024-03-28 16:50:00,16.0,0.02,1011.15,27.98,65.8,5413.58,1.0,82.0,5.4
1795,2024-03-28 17:00:00,16.0,0.02,1011.03,27.67,66.64,4141.25,1.0,82.0,3.04
1796,2024-03-28 17:10:00,16.0,0.0,1011.06,27.47,66.76,3171.33,1.0,82.0,1.81
1797,2024-03-28 17:20:00,16.0,0.05,1011.04,27.38,68.39,2727.58,1.0,82.0,1.36
1798,2024-03-28 17:30:00,16.0,0.02,1010.99,27.32,69.13,1897.92,1.0,82.0,0.74
1799,2024-03-28 17:40:00,16.0,0.02,1010.96,27.12,69.32,1241.83,1.0,82.0,0.36
1800,2024-03-28 17:50:00,16.0,0.0,1011.04,26.85,70.41,778.83,1.0,82.0,0.17
1801,2024-03-28 18:00:00,16.0,0.0,1011.08,26.65,71.32,280.17,1.0,82.0,0.02
1802,2024-03-28 18:10:00,16.0,0.0,1011.26,26.33,73.09,76.0,1.0,82.0,0.0
1803,2024-03-28 21:10:00,16.0,0.0,1013.63,26.04,74.74,37.5,1.0,82.0,0.01
1804,2024-03-29 05:30:00,16.0,0.0,1013.01,23.86,81.46,23.33,1.0,82.0,0.0
1805,2024-03-29 05:40:00,16.0,0.0,1013.18,23.98,81.1,69.42,1.0,82.0,0.0
1806,2024-03-29 05:50:00,16.0,0.0,1013.22,24.14,79.85,196.92,1.0,82.0,0.02
1807,2024-03-29 06:00:00,16.0,0.0,1013.25,24.26,78.42,543.42,1.0,82.0,0.1
1808,2024-03-29 06:10:00,16.0,0.0,1013.34,24.33,76.4,993.08,1.0,82.0,0.26
1809,2024-03-29 06:20:00,16.0,0.0,1013.48,24.33,75.07,1630.92,1.0,82.0,0.66
1810,2024-03-29 06:30:00,16.0,0.0,1013.58,24.56,74.7,2664.5,1.0,82.0,1.63
1811,2024-03-29 06:40:00,16.0,0.0,1013.69,24.8,73.89,3182.0,1.0,82.0,2.4
1812,2024-03-29 06:50:00,16.0,0.0,1013.84,25.22,73.25,4278.92,1.0,82.0,4.14
1813,2024-03-29 07:00:00,16.0,0.0,1013.98,25.46,72.03,4803.83,1.0,82.0,4.9
1814,2024-03-29 07:10:00,16.0,0.0,1014.06,25.44,71.38,5671.17,1.0,82.0,6.84
1815,2024-03-29 07:20:00,16.0,0.0,1014.2,25.73,70.66,7955.92,1.0,82.0,13.96
1816,2024-03-29 07:30:00,16.0,0.0,1014.45,26.13,68.22,8464.92,1.0,82.0,15.35
1817,2024-03-29 07:40:00,16.0,0.0,1014.67,26.06,68.48,8398.08,1.0,82.0,17.05
1818,2024-03-29 07:50:00,16.0,0.0,1014.81,26.52,67.01,8182.75,1.0,82.0,15.91
1819,2024-03-29 08:00:00,16.0,0.0,1014.87,27.06,65.51,9810.33,1.0,82.0,20.37
1820,2024-03-29 08:10:00,16.0,0.0,1015.11,27.34,65.43,8843.25,1.0,82.0,16.89
1821,2024-03-29 08:20:00,16.0,0.0,1015.28,27.61,64.64,11885.08,1.0,82.0,30.66
1822,2024-03-29 08:30:00,16.0,0.0,1015.32,28.28,64.76,17775.83,1.0,82.0,63.93
1823,2024-03-29 08:40:00,16.0,0.0,1015.4,28.07,66.89,5913.75,1.0,82.0,7.75
1824,2024-03-29 08:50:00,16.0,0.0,1015.57,26.6,72.42,3410.08,1.0,82.0,2.42
1825,2024-03-29 09:00:00,16.0,0.0,1015.62,25.4,77.24,1874.25,1.0,82.0,0.69
1826,2024-03-29 09:10:00,16.0,0.0,1015.63,24.9,78.83,2405.17,1.0,82.0,1.01
1827,2024-03-29 09:20:00,16.0,0.0,1015.62,24.33,81.96,3351.33,1.0,82.0,2.05
1828,2024-03-29 09:30:00,16.0,0.0,1015.78,23.72,86.11,2961.67,1.0,82.0,1.59
1829,2024-03-29 09:40:00,16.0,0.0,1015.88,23.44,88.04,4262.25,1.0,82.0,3.37
1830,2024-03-29 09:50:00,16.0,0.0,1015.8,23.45,87.01,4259.42,1.0,82.0,3.56
1831,2024-03-29 10:00:00,16.0,0.0,1015.84,23.6,84.68,4710.42,1.0,82.0,4.2
1832,2024-03-29 10:10:00,16.0,0.0,1015.96,23.69,84.17,5107.67,1.0,82.0,5.25
1833,2024-03-29 10:20:00,16.0,0.0,1016.04,23.88,83.82,5782.67,1.0,82.0,6.76
1834,2024-03-29 10:30:00,16.0,0.0,1016.15,23.85,83.53,5272.5,1.0,82.0,5.2
1835,2024-03-29 10:40:00,16.0,0.0,1016.19,23.8,82.74,4329.0,1.0,82.0,3.57
1836,2024-03-29 10:50:00,16.0,0.0,1016.18,23.79,81.71,5297.42,1.0,82.0,5.04
1837,2024-03-29 11:00:00,16.0,0.0,1016.19,23.74,80.92,3849.67,1.0,82.0,2.69
1838,2024-03-29 11:10:00,16.0,0.0,1016.08,23.66,79.49,4536.17,1.0,82.0,3.71
1839,2024-03-29 11:20:00,16.0,0.0,1016.12,23.41,79.38,3900.58,1.0,82.0,2.74
1840,2024-03-29 11:30:00,16.0,0.0,1016.05,23.52,77.65,4002.83,1.0,82.0,2.93
1841,2024-03-29 11:40:00,16.0,0.0,1016.03,23.69,76.73,4202.25,1.0,82.0,3.15
1842,2024-03-29 11:50:00,16.0,0.0,1016.03,23.31,80.66,3864.0,1.0,82.0,2.74
1843,2024-03-29 12:00:00,16.0,0.0,1015.98,23.08,82.95,6241.25,1.0,82.0,7.27
1844,2024-03-29 12:10:00,16.0,0.0,1015.77,23.06,82.95,7401.17,1.0,82.0,10.76
1845,2024-03-29 12:20:00,16.0,0.0,1015.63,23.39,81.49,8522.83,1.0,82.0,13.89
1846,2024-03-29 12:30:00,16.0,0.0,1015.48,23.72,79.81,8319.75,1.0,82.0,12.98
1847,2024-03-29 12:40:00,16.0,0.0,1015.38,23.97,78.06,7771.0,1.0,82.0,11.34
1848,2024-03-29 12:50:00,16.0,0.0,1015.36,24.17,75.55,8840.92,1.0,82.0,14.46
1849,2024-03-29 13:00:00,16.0,0.0,1015.3,24.34,75.1,7426.0,1.0,82.0,10.5
1850,2024-03-29 13:10:00,16.0,0.0,1015.23,24.2,75.35,6582.83,1.0,82.0,8.18
1851,2024-03-29 13:20:00,16.0,0.0,1015.22,23.96,77.13,7548.25,1.0,82.0,10.67
1852,2024-03-29 13:30:00,16.0,0.0,1015.2,23.91,79.08,7405.25,1.0,82.0,10.68
1853,2024-03-29 13:40:00,16.0,0.0,1015.18,23.56,84.78,8438.17,1.0,82.0,13.79
1854,2024-03-29 13:50:00,16.0,0.0,1015.18,23.31,87.82,6947.0,1.0,82.0,9.74
1855,2024-03-29 14:00:00,16.0,0.0,1015.19,23.35,88.38,8370.5,1.0,82.0,14.27
1856,2024-03-29 14:10:00,16.0,0.0,1015.14,23.5,88.46,8552.75,1.0,82.0,16.05
1857,2024-03-29 14:20:00,16.0,0.0,1015.15,23.23,89.26,5792.17,1.0,82.0,7.5
1858,2024-03-29 14:30:00,16.0,0.0,1015.09,23.1,89.68,5263.0,1.0,82.0,5.89
1859,2024-03-29 14:40:00,16.0,0.0,1015.0,23.13,89.34,4976.83,1.0,82.0,4.99
1860,2024-03-29 14:50:00,16.0,0.0,1015.02,23.12,88.18,4394.0,1.0,82.0,3.83
1861,2024-03-29 15:00:00,16.0,0.0,1014.95,23.16,87.52,4505.0,1.0,82.0,4.12
1862,2024-03-29 15:10:00,16.0,0.0,1014.85,23.18,86.65,4015.08,1.0,82.0,3.31
1863,2024-03-29 15:20:00,16.0,0.0,1014.78,23.36,85.06,3866.33,1.0,82.0,3.1
1864,2024-03-29 15:30:00,16.0,0.0,1014.89,23.58,83.52,4033.33,1.0,82.0,3.35
1865,2024-03-29 15:40:00,16.0,0.0,1014.93,23.62,82.71,3304.0,1.0,82.0,2.23
1866,2024-03-29 15:50:00,16.0,0.0,1014.9,23.68,82.72,3074.5,1.0,82.0,1.96
1867,2024-03-29 16:00:00,16.0,0.0,1014.89,23.74,81.53,2775.67,1.0,82.0,1.63
1868,2024-03-29 16:10:00,16.0,0.0,1015.03,23.68,81.06,2332.42,1.0,82.0,1.17
1869,2024-03-29 16:20:00,16.0,0.0,1015.17,23.68,81.03,2480.75,1.0,82.0,1.38
1870,2024-03-29 16:30:00,16.0,0.0,1015.3,23.74,80.02,2235.92,1.0,82.0,1.1
1871,2024-03-29 16:40:00,16.0,0.0,1015.38,23.76,80.29,1985.92,1.0,82.0,0.87
1872,2024-03-29 16:50:00,16.0,0.0,1015.43,23.75,80.34,1625.67,1.0,82.0,0.62
1873,2024-03-29 17:00:00,16.0,0.0,1015.59,23.45,81.39,1340.08,1.0,82.0,0.41
1874,2024-03-29 17:10:00,16.0,0.0,1015.66,23.18,83.31,836.67,1.0,82.0,0.2
1875,2024-03-29 17:20:00,16.0,0.0,1015.77,22.67,87.67,432.75,1.0,82.0,0.05
1876,2024-03-29 17:30:00,16.0,0.0,1015.9,22.55,90.35,346.33,1.0,82.0,0.02
1877,2024-03-29 17:40:00,16.0,0.0,1015.92,22.42,91.65,236.67,1.0,82.0,0.02
1878,2024-03-29 17:50:00,16.0,0.0,1015.92,22.46,91.86,193.5,1.0,82.0,0.02
1879,2024-03-29 18:00:00,16.0,0.0,1015.93,22.5,91.27,90.08,1.0,82.0,0.0
1880,2024-03-29 18:10:00,16.0,0.0,1015.91,22.54,90.75,34.86,1.0,82.0,0.0
1881,2024-03-30 05:40:00,16.0,0.0,1016.08,22.8,83.46,23.75,1.0,82.0,0.0
1882,2024-03-30 05:50:00,16.0,0.0,1016.08,22.86,83.64,69.83,1.0,82.0,0.0
1883,2024-03-30 06:00:00,16.0,0.0,1016.24,22.96,83.39,260.58,1.0,82.0,0.03
1884,2024-03-30 06:10:00,16.0,0.0,1016.27,22.96,83.23,545.67,1.0,82.0,0.1
1885,2024-03-30 06:20:00,16.0,0.0,1016.31,23.06,83.16,1086.58,1.0,82.0,0.32
1886,2024-03-30 06:30:00,16.0,0.0,1016.38,23.04,82.22,2186.5,1.0,82.0,1.19
1887,2024-03-30 06:40:00,16.0,0.0,1016.52,23.1,82.48,2687.33,1.0,82.0,1.75
1888,2024-03-30 06:50:00,16.0,0.0,1016.43,23.23,82.43,3866.33,1.0,82.0,3.42
1889,2024-03-30 07:00:00,16.0,0.0,1016.7,23.5,82.24,3630.5,1.0,82.0,2.87
1890,2024-03-30 07:10:00,16.0,0.0,1016.86,23.8,80.32,4373.83,1.0,82.0,4.1
1891,2024-03-30 07:20:00,16.0,0.0,1016.91,24.08,79.64,5296.17,1.0,82.0,6.06
1892,2024-03-30 07:30:00,16.0,0.0,1017.07,24.47,77.88,5825.92,1.0,82.0,7.23
1893,2024-03-30 07:40:00,16.0,0.0,1017.22,24.59,77.11,5783.33,1.0,82.0,6.96
1894,2024-03-30 07:50:00,16.0,0.0,1017.38,24.71,76.84,7189.34,1.0,82.0,10.67
1895,2024-03-30 08:00:00,16.0,0.0,1017.61,25.14,76.03,6721.33,1.0,82.0,9.03
1896,2024-03-30 08:10:00,16.0,0.0,1017.71,25.39,75.21,6860.58,1.0,82.0,9.33
1897,2024-03-30 08:20:00,16.0,0.0,1017.75,25.57,74.66,7325.34,1.0,82.0,10.78
1898,2024-03-30 08:30:00,16.0,0.0,1017.79,25.95,73.46,8476.92,1.0,82.0,14.24
1899,2024-03-30 08:40:00,16.0,0.0,1017.83,26.02,72.59,10561.33,1.0,82.0,22.3
1900,2024-03-30 08:50:00,16.0,0.0,1018.05,25.87,73.06,6960.5,1.0,82.0,9.66
1901,2024-03-30 09:00:00,16.0,0.0,1017.6,26.0,71.98,14589.17,1.0,82.0,46.61
1902,2024-03-30 09:10:00,16.0,0.0,1017.4,28.57,63.8,33739.57,1.0,82.0,240.77
1903,2024-03-30 09:20:00,16.0,0.0,1017.52,29.33,61.01,17258.42,1.0,82.0,57.54
1904,2024-03-30 09:30:00,16.0,0.0,1017.75,28.14,65.08,11391.33,1.0,82.0,25.32
1905,2024-03-30 09:40:00,16.0,0.0,1017.83,26.4,75.69,8424.08,1.0,82.0,13.91
1906,2024-03-30 09:50:00,16.0,0.0,1017.72,24.18,89.21,10914.58,1.0,82.0,24.13
1907,2024-03-30 10:00:00,16.0,0.0,1017.34,24.98,86.91,27949.42,1.0,82.0,168.03
1908,2024-03-30 10:10:00,16.0,0.0,1017.27,28.03,76.71,54672.63,1.0,82.0,580.34
1909,2024-03-30 10:20:00,16.0,0.0,1017.12,29.5,67.54,53266.66,1.0,82.0,584.11
1910,2024-03-30 10:30:00,16.0,0.0,1016.97,29.02,69.63,25122.92,1.0,82.0,119.82
1911,2024-03-30 10:40:00,16.0,0.0,1017.1,28.03,69.27,21924.08,1.0,82.0,92.38
1912,2024-03-30 10:50:00,16.0,0.0,1017.2,29.96,68.26,43372.52,1.0,82.0,488.68
1913,2024-03-30 11:00:00,16.0,0.0,1017.24,35.0,53.2,52579.28,1.0,82.0,584.49
1914,2024-03-30 11:10:00,16.0,0.0,1017.19,35.44,49.6,47724.95,1.0,82.0,522.59
1915,2024-03-30 11:20:00,16.0,0.0,1017.13,35.96,47.1,47751.15,1.0,82.0,492.22
1916,2024-03-30 11:30:00,16.0,0.0,1017.11,33.73,47.93,31019.67,1.0,82.0,187.26
1917,2024-03-30 11:40:00,16.0,0.0,1017.13,31.88,52.81,18175.83,1.0,82.0,66.79
1918,2024-03-30 11:50:00,16.0,0.0,1017.17,29.65,66.79,12089.42,1.0,82.0,26.42
1919,2024-03-30 12:00:00,16.0,0.0,1016.84,26.93,81.82,15014.5,1.0,82.0,64.44
1920,2024-03-30 12:10:00,16.0,0.0,1016.51,28.87,75.78,48826.58,1.0,82.0,557.66
1921,2024-03-30 12:20:00,16.0,0.0,1016.2,33.19,60.34,70346.58,1.0,82.0,986.77
1922,2024-03-30 12:30:00,16.0,0.0,1015.65,36.76,49.27,74339.6,1.0,82.0,1204.91
1923,2024-03-30 12:40:00,16.0,0.0,1015.28,39.78,40.76,74265.74,1.0,82.0,1109.19
1924,2024-03-30 12:50:00,16.0,0.0,1015.06,39.76,40.98,69129.73,1.0,82.0,998.4
1925,2024-03-30 13:00:00,16.0,0.0,1014.83,40.9,38.91,58717.38,1.0,82.0,733.51
1926,2024-03-30 13:10:00,16.0,0.0,1014.47,41.65,35.83,59686.25,1.0,82.0,715.75
1927,2024-03-30 13:20:00,16.0,0.0,1014.3,39.59,32.75,62125.15,1.0,82.0,838.51
1928,2024-03-30 13:30:00,16.0,0.0,1014.18,35.78,39.03,56900.2,1.0,82.0,715.36
1929,2024-03-30 13:40:00,16.0,0.0,1014.09,31.61,49.93,28399.98,1.0,82.0,103.98
1930,2024-03-30 13:50:00,16.0,0.0,1014.02,29.69,54.08,15258.25,1.0,82.0,38.04
