,序號,答案
2078,20240625112006,1781.1048583984375
2079,20240625113006,1769.6900634765625
2080,20240625114006,1663.098388671875
2081,20240625115006,1542.554931640625
2082,20240625120006,1659.3450927734375
2083,20240625121006,1711.0234375
2084,20240625122006,1834.3319091796875
2085,20240625123006,1928.1241455078125
2086,20240625124006,1917.3966064453125
2087,20240625125006,1892.366943359375
2088,20240625130006,1703.1595458984375
2089,20240625131006,1724.4195556640625
2090,20240625132006,1727.1845703125
2091,20240625133006,1766.655517578125
2092,20240625134006,1755.503662109375
2093,20240625135006,1755.503662109375
2094,20240625140006,1712.025634765625
2095,20240625141006,1726.303466796875
2096,20240625142006,1729.0684814453125
2097,20240625143006,1800.6943359375
2098,20240625144006,1807.1837158203125
2099,20240625145006,1806.252685546875
2100,20240625150006,1817.164794921875
2101,20240625151006,1854.376220703125
2102,20240625152006,1853.9039306640625
2103,20240625153006,1836.3536376953125
2104,20240625154006,1731.899169921875
2105,20240625155006,1678.0849609375
2106,20240625160006,1660.6517333984375
2107,20240625161006,1680.3731689453125
2108,20240625162006,1683.13818359375
2109,20240625163006,1665.93115234375
2110,20240625164006,1631.334716796875
2111,20240625165006,1631.334716796875
2112,20240629090006,1618.4234619140625
2113,20240629091006,1658.7786865234375
2114,20240629092006,1661.800048828125
2115,20240629093006,1661.7657470703125
2116,20240629094006,1659.166015625
2117,20240629095006,1576.3455810546875
2118,20240629100006,1651.7828369140625
2119,20240629101006,1684.991455078125
2120,20240629102006,1704.77294921875
2121,20240629103006,1711.4459228515625
2122,20240629104006,1724.93359375
2123,20240629105006,1719.047119140625
2124,20240629110006,1763.3109130859375
2125,20240629111006,1899.2083740234375
2126,20240629112006,1898.992431640625
2127,20240629113006,1887.57763671875
2128,20240629114006,1754.625732421875
2129,20240629115006,1528.3253173828125
2130,20240629120006,1647.255859375
2131,20240629121006,1699.7747802734375
2132,20240629122006,1976.5733642578125
2133,20240629123006,1914.4976806640625
2134,20240629124006,2031.602783203125
2135,20240629125006,2030.156982421875
2136,20240629130006,1862.671630859375
2137,20240629131006,1804.875
2138,20240629132006,1911.7850341796875
2139,20240629133006,1890.9974365234375
2140,20240629134006,1810.269287109375
2141,20240629135006,1810.269287109375
2142,20240629140006,1736.9404296875
2143,20240629141006,1774.15185546875
2144,20240629142006,1747.5489501953125
2145,20240629143006,1725.8302001953125
2146,20240629144006,1714.6783447265625
2147,20240629145006,1714.6783447265625
2148,20240629150006,1728.5712890625
2149,20240629151006,1765.78271484375
2150,20240629152006,1765.5667724609375
2151,20240629153006,1743.8480224609375
2152,20240629154006,1732.6961669921875
2153,20240629155006,1732.6961669921875
2154,20240629160006,1728.5712890625
2155,20240629161006,1765.78271484375
2156,20240629162006,1780.2017822265625
2157,20240629163006,1758.4830322265625
2158,20240629164006,1747.3311767578125
2159,20240629165006,1747.3311767578125
2160,20240706090006,1673.8646240234375
2161,20240706091006,1724.221435546875
2162,20240706092006,1724.0054931640625
2163,20240706093006,1723.97119140625
2164,20240706094006,1742.886474609375
2165,20240706095006,1667.603515625
2166,20240706100006,1578.8055419921875
2167,20240706101006,1612.9598388671875
2168,20240706102006,1640.7799072265625
2169,20240706103006,1643.235107421875
2170,20240706104006,1637.917236328125
2171,20240706105006,1630.646484375
2172,20240706110006,1817.97021484375
2173,20240706111006,1846.9974365234375
2174,20240706112006,1715.2674560546875
2175,20240706113006,1342.4967041015625
2176,20240706114006,1309.6539306640625
2177,20240706115006,1275.215576171875
2178,20240706120006,1317.590087890625
2179,20240706121006,1351.744384765625
2180,20240706122006,1303.90087890625
2181,20240706123006,1426.11376953125
2182,20240706124006,1405.18505859375
2183,20240706125006,1269.6201171875
2184,20240706130006,1145.9906005859375
2185,20240706131006,1171.052734375
2186,20240706132006,1200.5064697265625
2187,20240706133006,1164.41162109375
2188,20240706134006,1520.27099609375
2189,20240706135006,1651.78515625
2190,20240706140006,1621.106689453125
2191,20240706141006,1616.4364013671875
2192,20240706142006,1603.1009521484375
2193,20240706143006,1652.51708984375
2194,20240706144006,1641.365234375
2195,20240706145006,1661.5345458984375
2196,20240706150006,1708.5230712890625
2197,20240706151006,1754.0777587890625
2198,20240706152006,1753.86181640625
2199,20240706153006,1732.14306640625
2200,20240706154006,1720.9912109375
2201,20240706155006,1725.15966796875
2202,20240706160006,1712.8131103515625
2203,20240706161006,1701.05419921875
2204,20240706162006,1683.3482666015625
2205,20240706163006,1661.6295166015625
2206,20240706164006,1654.9893798828125
2207,20240706165006,1641.752685546875
2208,20240722090006,1714.4180908203125
2209,20240722091006,1741.46435546875
2210,20240722092006,1772.4432373046875
2211,20240722093006,1773.5577392578125
2212,20240722094006,1766.8240966796875
2213,20240722095006,1775.376220703125
2214,20240722100006,1746.652587890625
2215,20240722101006,1764.8939208984375
2216,20240722102006,1795.872802734375
2217,20240722103006,1821.56494140625
2218,20240722104006,1823.521728515625
2219,20240722105006,1822.6427001953125
2220,20240722110006,1874.7874755859375
2221,20240722111006,1893.02880859375
2222,20240722112006,1792.97998046875
2223,20240722113006,1478.787353515625
2224,20240722114006,1466.6839599609375
2225,20240722115006,1478.1328125
2226,20240722120006,1552.8621826171875
2227,20240722121006,1571.103515625
2228,20240722122006,1602.0823974609375
2229,20240722123006,1742.2764892578125
2230,20240722124006,1725.76611328125
2231,20240722125006,1590.200927734375
2232,20240722130006,1374.8973388671875
2233,20240722131006,1384.0465087890625
2234,20240722132006,1393.7335205078125
2235,20240722133006,1400.574951171875
2236,20240722134006,1720.255615234375
2237,20240722135006,1851.283447265625
2238,20240722140006,1822.32666015625
2239,20240722141006,1862.32861328125
2240,20240722142006,1876.5218505859375
2241,20240722143006,1889.249755859375
2242,20240722144006,1924.3839111328125
2243,20240722145006,1954.2529296875
2244,20240722150006,1926.1485595703125
2245,20240722151006,1927.52978515625
2246,20240722152006,2073.5478515625
2247,20240722153006,2072.7275390625
2248,20240722154006,2065.993896484375
2249,20240722155006,2070.162353515625
2250,20240722160006,2027.5316162109375
2251,20240722161006,2006.345458984375
2252,20240722162006,2019.8343505859375
2253,20240722163006,2016.0968017578125
2254,20240722164006,2009.3631591796875
2255,20240722165006,2000.63818359375
2256,20240526090007,1729.630615234375
2257,20240526091007,1756.6524658203125
2258,20240526092007,1828.71484375
2259,20240526093007,1806.970458984375
2260,20240526094007,1748.103271484375
2261,20240526095007,1754.845947265625
2262,20240526100007,1720.071533203125
2263,20240526101007,1766.3751220703125
2264,20240526102007,1792.768798828125
2265,20240526103007,1771.0244140625
2266,20240526104007,1716.6689453125
2267,20240526105007,1714.78759765625
2268,20240526110007,1808.393798828125
2269,20240526111007,1854.6973876953125
2270,20240526112007,1881.091064453125
2271,20240526113007,1859.3466796875
2272,20240526114007,1839.28369140625
2273,20240526115007,1841.71435546875
2274,20240526120007,1877.522216796875
2275,20240526121007,1923.8258056640625
2276,20240526122007,1950.219482421875
2277,20240526123007,1928.47509765625
2278,20240526124007,1917.3232421875
2279,20240526125007,1892.89990234375
2280,20240526130007,1811.6314697265625
2281,20240526131007,1848.8428955078125
2282,20240526132007,1829.56787109375
2283,20240526133007,1802.971435546875
2284,20240526134007,1811.1011962890625
2285,20240526135007,1787.8243408203125
2286,20240526140007,1741.909912109375
2287,20240526141007,1779.121337890625
2288,20240526142007,1805.5150146484375
2289,20240526143007,1778.9185791015625
2290,20240526144007,1767.7667236328125
2291,20240526145007,1767.7667236328125
2292,20240526150007,1759.927978515625
2293,20240526151007,1797.139404296875
2294,20240526152007,1823.5330810546875
2295,20240526153007,1796.9366455078125
2296,20240526154007,1785.7847900390625
2297,20240526155007,1784.7742919921875
2298,20240526160007,1758.91748046875
2299,20240526161007,1796.12890625
2300,20240526162007,1822.5225830078125
2301,20240526163007,1795.9261474609375
2302,20240526164007,1784.7742919921875
2303,20240526165007,1784.7742919921875
2304,20240612090007,1809.319580078125
2305,20240612091007,1840.6558837890625
2306,20240612092007,1870.030517578125
2307,20240612093007,1870.15478515625
2308,20240612094007,1859.0029296875
2309,20240612095007,1871.6414794921875
2310,20240612100007,1726.3101806640625
2311,20240612101007,1757.646484375
2312,20240612102007,1787.0211181640625
2313,20240612103007,1787.1453857421875
2314,20240612104007,1775.9935302734375
2315,20240612105007,1788.632080078125
2316,20240612110007,1814.4327392578125
2317,20240612111007,1845.76904296875
2318,20240612112007,1875.1436767578125
2319,20240612113007,1875.2679443359375
2320,20240612114007,1864.1160888671875
2321,20240612115007,1876.754638671875
2322,20240612120007,1891.552734375
2323,20240612121007,1968.5791015625
2324,20240612122007,1997.9537353515625
2325,20240612123007,2055.3916015625
2326,20240612124007,2044.23974609375
2327,20240612125007,2019.69482421875
2328,20240612130007,1921.95263671875
2329,20240612131007,1948.365234375
2330,20240612132007,1938.9283447265625
2331,20240612133007,1880.3863525390625
2332,20240612134007,1865.735107421875
2333,20240612135007,1830.2529296875
2334,20240612140007,1792.046142578125
2335,20240612141007,1814.290283203125
2336,20240612142007,1843.6649169921875
2337,20240612143007,1839.1368408203125
2338,20240612144007,1827.9849853515625
2339,20240612145007,1838.19287109375
2340,20240612150007,1766.2535400390625
2341,20240612151007,1807.779296875
2342,20240612152007,1843.3682861328125
2343,20240612153007,1838.6405029296875
2344,20240612154007,1827.4886474609375
2345,20240612155007,1827.4886474609375
2346,20240612160007,1791.74951171875
2347,20240612161007,1813.99365234375
2348,20240612162007,1843.3682861328125
2349,20240612163007,1838.6405029296875
2350,20240612164007,1821.2742919921875
2351,20240612165007,1801.99267578125
2352,20240615090007,1874.3067626953125
2353,20240615091007,1901.35302734375
2354,20240615092007,1927.825927734375
2355,20240615093007,1927.9501953125
2356,20240615094007,1946.865478515625
2357,20240615095007,1873.8487548828125
2358,20240615100007,1840.4273681640625
2359,20240615101007,1858.668701171875
2360,20240615102007,1888.368408203125
2361,20240615103007,1920.5369873046875
2362,20240615104007,1909.3851318359375
2363,20240615105007,1903.9329833984375
2364,20240615110007,1772.763671875
2365,20240615111007,1791.0050048828125
2366,20240615112007,1817.4779052734375
2367,20240615113007,1834.067626953125
2368,20240615114007,1826.7276611328125
2369,20240615115007,1829.1583251953125
2370,20240615120007,1812.14697265625
2371,20240615121007,1848.9737548828125
2372,20240615122007,1929.5960693359375
2373,20240615123007,1482.2861328125
2374,20240615124007,1522.2410888671875
2375,20240615125007,1398.3843994140625
2376,20240615130007,1291.4364013671875
2377,20240615131007,1289.861328125
2378,20240615132007,1354.5010986328125
2379,20240615133007,1763.9991455078125
2380,20240615134007,1841.218017578125
2381,20240615135007,1851.1553955078125
2382,20240615140007,1833.352783203125
2383,20240615141007,1842.501953125
2384,20240615142007,1872.5999755859375
2385,20240615143007,1884.337646484375
2386,20240615144007,1873.185791015625
2387,20240615145007,1873.185791015625
2388,20240615150007,1854.995849609375
2389,20240615151007,1884.40185546875
2390,20240615152007,2012.2493896484375
2391,20240615153007,1988.923828125
2392,20240615154007,1977.77197265625
2393,20240615155007,1981.9404296875
2394,20240615160007,1949.2247314453125
2395,20240615161007,1885.9552001953125
2396,20240615162007,1894.9381103515625
2397,20240615163007,1890.2103271484375
2398,20240615164007,1879.2581787109375
2399,20240615165007,1870.33349609375
2400,20240717090007,2111.524169921875
2401,20240717091007,2138.570556640625
2402,20240717092007,2139.810546875
2403,20240717093007,2139.9345703125
2404,20240717094007,2128.78271484375
2405,20240717095007,2161.280029296875
2406,20240717100007,2040.9844970703125
2407,20240717101007,2059.226318359375
2408,20240717102007,2060.46630859375
2409,20240717103007,2048.968994140625
2410,20240717104007,2052.393798828125
2411,20240717105007,2053.3330078125
2412,20240717110007,1919.142822265625
2413,20240717111007,1938.830078125
2414,20240717112007,1989.5968017578125
2415,20240717113007,1544.402587890625
2416,20240717114007,1665.14208984375
2417,20240717115007,1529.7703857421875
2418,20240717120007,1386.898681640625
2419,20240717121007,1527.0618896484375
2420,20240717122007,1528.3018798828125
2421,20240717123007,1673.3922119140625
2422,20240717124007,1652.4635009765625
2423,20240717125007,1492.4752197265625
2424,20240717130007,1393.12939453125
2425,20240717131007,1402.278564453125
2426,20240717132007,1403.74169921875
2427,20240717133007,1415.4793701171875
2428,20240717134007,1828.92626953125
2429,20240717135007,1815.6669921875
2430,20240717140007,1798.1304931640625
2431,20240717141007,1807.2796630859375
2432,20240717142007,1914.58056640625
2433,20240717143007,1883.639892578125
2434,20240717144007,1872.488037109375
2435,20240717145007,1869.631591796875
2436,20240717150007,1902.9180908203125
2437,20240717151007,2051.20166015625
2438,20240717152007,2044.6383056640625
2439,20240717153007,2044.2000732421875
2440,20240717154007,1975.7344970703125
2441,20240717155007,1968.452392578125
2442,20240717160007,1950.839599609375
2443,20240717161007,1953.9512939453125
2444,20240717162007,1955.1912841796875
2445,20240717163007,1950.4635009765625
2446,20240717164007,1895.3013916015625
2447,20240717165007,1895.3013916015625
2448,20240124090008,1786.702880859375
2449,20240124091008,1840.404052734375
2450,20240124092008,1898.7764892578125
2451,20240124093008,1878.0223388671875
2452,20240124094008,1866.8704833984375
2453,20240124095008,1866.8704833984375
2454,20240124100008,1875.83447265625
2455,20240124101008,1929.53564453125
2456,20240124102008,1987.9080810546875
2457,20240124103008,1967.1539306640625
2458,20240124104008,1956.0020751953125
2459,20240124105008,1956.0020751953125
2460,20240124110008,1916.7412109375
2461,20240124111008,1970.4423828125
2462,20240124112008,2029.8251953125
2463,20240124113008,2009.071044921875
2464,20240124114008,1997.919189453125
2465,20240124115008,1997.919189453125
2466,20240124120008,1924.3702392578125
2467,20240124121008,1978.0714111328125
2468,20240124122008,2036.44384765625
2469,20240124123008,2038.966552734375
2470,20240124124008,1965.9134521484375
2471,20240124125008,1965.9134521484375
2472,20240124130008,1838.5023193359375
2473,20240124131008,1890.1666259765625
2474,20240124132008,1948.5390625
2475,20240124133008,1984.8341064453125
2476,20240124134008,1973.6822509765625
2477,20240124135008,1934.8780517578125
2478,20240124140008,1901.8665771484375
2479,20240124141008,1946.4755859375
2480,20240124142008,2004.8480224609375
2481,20240124143008,1979.2418212890625
2482,20240124144008,1920.3746337890625
2483,20240124145008,1920.3746337890625
2484,20240124150008,1887.834228515625
2485,20240124151008,1932.4432373046875
2486,20240124152008,1990.815673828125
2487,20240124153008,1965.20947265625
2488,20240124154008,1906.34228515625
2489,20240124155008,1906.34228515625
2490,20240124160008,1854.4061279296875
2491,20240124161008,1899.01513671875
2492,20240124162008,1948.4764404296875
2493,20240124163008,1922.8702392578125
2494,20240124164008,1911.7183837890625
2495,20240124165008,1911.7183837890625
2496,20240128090008,1683.9105224609375
2497,20240128091008,1737.6116943359375
2498,20240128092008,1793.003173828125
2499,20240128093008,1772.2490234375
2500,20240128094008,1791.205078125
2501,20240128095008,1791.205078125
2502,20240128100008,1734.201416015625
2503,20240128101008,1787.902587890625
2504,20240128102008,1843.2940673828125
2505,20240128103008,1822.5399169921875
2506,20240128104008,1841.4959716796875
2507,20240128105008,1841.4959716796875
2508,20240128110008,1775.108154296875
2509,20240128111008,1828.809326171875
2510,20240128112008,1884.2008056640625
2511,20240128113008,1863.4466552734375
2512,20240128114008,1882.4027099609375
2513,20240128115008,1882.4027099609375
2514,20240128120008,1781.726806640625
2515,20240128121008,1835.427978515625
2516,20240128122008,1890.8194580078125
2517,20240128123008,1870.0653076171875
2518,20240128124008,1889.0213623046875
2519,20240128125008,1889.0213623046875
2520,20240128130008,1741.53857421875
2521,20240128131008,1786.1475830078125
2522,20240128132008,1841.5390625
2523,20240128133008,1815.932861328125
2524,20240128134008,1834.888916015625
2525,20240128135008,1834.888916015625
2526,20240128140008,1721.809326171875
2527,20240128141008,1766.4183349609375
2528,20240128142008,1821.809814453125
2529,20240128143008,1796.20361328125
2530,20240128144008,1815.15966796875
2531,20240128145008,1815.15966796875
2532,20240128150008,1707.7769775390625
2533,20240128151008,1752.385986328125
2534,20240128152008,1807.7774658203125
2535,20240128153008,1782.1712646484375
2536,20240128154008,1801.1273193359375
2537,20240128155008,1801.1273193359375
2538,20240128160008,1674.348876953125
2539,20240128161008,1718.9578857421875
2540,20240128162008,1774.349365234375
2541,20240128163008,1748.7431640625
2542,20240128164008,1767.69921875
2543,20240128165008,1767.69921875
2544,20240204090008,1760.03515625
2545,20240204091008,1798.76904296875
2546,20240204092008,1792.271484375
2547,20240204093008,1771.517333984375
2548,20240204094008,1698.4642333984375
2549,20240204095008,1692.2498779296875
2550,20240204100008,1557.2305908203125
2551,20240204101008,1595.9644775390625
2552,20240204102008,1579.3067626953125
2553,20240204103008,1558.5526123046875
2554,20240204104008,1547.4007568359375
2555,20240204105008,1533.1737060546875
2556,20240204110008,1547.4119873046875
2557,20240204111008,1590.4578857421875
2558,20240204112008,1579.4486083984375
2559,20240204113008,1558.6944580078125
2560,20240204114008,1547.5426025390625
2561,20240204115008,1580.9849853515625
2562,20240204120008,1591.4404296875
2563,20240204121008,1630.17431640625
2564,20240204122008,1623.6767578125
2565,20240204123008,1602.922607421875
2566,20240204124008,1591.770751953125
2567,20240204125008,1601.9786376953125
2568,20240204130008,1551.252197265625
2569,20240204131008,1557.659423828125
2570,20240204132008,1551.161865234375
2571,20240204133008,1525.75537109375
2572,20240204134008,1539.0384521484375
2573,20240204135008,1549.1986083984375
2574,20240204140008,1638.311767578125
2575,20240204141008,1667.9534912109375
2576,20240204142008,1661.4559326171875
2577,20240204143008,1635.8497314453125
2578,20240204144008,1624.6978759765625
2579,20240204145008,1624.6978759765625
2580,20240204150008,1624.2794189453125
2581,20240204151008,1653.921142578125
2582,20240204152008,1647.423583984375
2583,20240204153008,1621.8173828125
2584,20240204154008,1610.66552734375
2585,20240204155008,1610.66552734375
2586,20240204160008,1586.859375
2587,20240204161008,1616.5010986328125
2588,20240204162008,1610.0035400390625
2589,20240204163008,1584.3973388671875
2590,20240204164008,1573.2454833984375
2591,20240204165008,1573.2454833984375
2592,20240218090008,1628.6236572265625
2593,20240218091008,1620.423583984375
2594,20240218092008,1650.319091796875
2595,20240218093008,1619.40478515625
2596,20240218094008,1638.36083984375
2597,20240218095008,1648.5687255859375
2598,20240218100008,1581.157470703125
2599,20240218101008,1634.858642578125
2600,20240218102008,1713.484619140625
2601,20240218103008,1719.9404296875
2602,20240218104008,1732.9390869140625
2603,20240218105008,1763.272216796875
2604,20240218110008,1682.041259765625
2605,20240218111008,1735.742431640625
2606,20240218112008,1791.1339111328125
2607,20240218113008,1770.3797607421875
2608,20240218114008,1789.3358154296875
2609,20240218115008,1789.3358154296875
2610,20240218120008,1700.207275390625
2611,20240218121008,1751.8935546875
2612,20240218122008,1854.560302734375
2613,20240218123008,1829.779052734375
2614,20240218124008,1778.7647705078125
2615,20240218125008,1717.404541015625
2616,20240218130008,1618.3028564453125
2617,20240218131008,1771.0386962890625
2618,20240218132008,1832.3875732421875
2619,20240218133008,1750.2608642578125
2620,20240218134008,1746.18212890625
2621,20240218135008,1756.3900146484375
2622,20240218140008,1730.659912109375
2623,20240218141008,1775.2689208984375
2624,20240218142008,1830.660400390625
2625,20240218143008,1805.05419921875
2626,20240218144008,1824.01025390625
2627,20240218145008,1824.01025390625
2628,20240218150008,1716.6275634765625
2629,20240218151008,1761.236572265625
2630,20240218152008,1816.6280517578125
2631,20240218153008,1791.0218505859375
2632,20240218154008,1809.9779052734375
2633,20240218155008,1809.9779052734375
2634,20240218160008,1716.6275634765625
2635,20240218161008,1761.236572265625
2636,20240218162008,1816.6280517578125
2637,20240218163008,1791.0218505859375
2638,20240218164008,1809.9779052734375
2639,20240218165008,1809.9779052734375
2640,20240305090008,1664.3995361328125
2641,20240305091008,1726.367919921875
2642,20240305092008,1740.34130859375
2643,20240305093008,1711.7064208984375
2644,20240305094008,1698.88720703125
2645,20240305095008,1694.59716796875
2646,20240305100008,1631.5030517578125
2647,20240305101008,1670.2369384765625
2648,20240305102008,1670.8887939453125
2649,20240305103008,1650.2562255859375
2650,20240305104008,1640.771728515625
2651,20240305105008,1644.3040771484375
2652,20240305110008,1668.7579345703125
2653,20240305111008,1707.4918212890625
2654,20240305112008,1680.74072265625
2655,20240305113008,1659.986572265625
2656,20240305114008,1648.834716796875
2657,20240305115008,1659.2423095703125
2658,20240305120008,1666.716796875
2659,20240305121008,1716.663818359375
2660,20240305122008,1713.147216796875
2661,20240305123008,1692.39306640625
2662,20240305124008,1681.2412109375
2663,20240305125008,1691.4490966796875
2664,20240305130008,1637.74169921875
2665,20240305131008,1667.3834228515625
2666,20240305132008,1663.6671142578125
2667,20240305133008,1661.29541015625
2668,20240305134008,1667.633544921875
2669,20240305135008,1675.88623046875
2670,20240305140008,1672.349609375
2671,20240305141008,1701.9913330078125
2672,20240305142008,1698.4747314453125
2673,20240305143008,1672.8685302734375
2674,20240305144008,1661.7166748046875
2675,20240305145008,1661.7166748046875
2676,20240305150008,1658.3172607421875
2677,20240305151008,1692.2490234375
2678,20240305152008,1688.52685546875
2679,20240305153008,1647.5914306640625
2680,20240305154008,1613.205078125
2681,20240305155008,1623.4129638671875
2682,20240305160008,1624.0377197265625
2683,20240305161008,1653.679443359375
2684,20240305162008,1650.162841796875
2685,20240305163008,1634.716796875
2686,20240305164008,1649.0609130859375
2687,20240305165008,1649.0609130859375
2688,20240325090008,1488.1947021484375
2689,20240325091008,1565.13037109375
2690,20240325092008,1623.5028076171875
2691,20240325093008,1621.2576904296875
2692,20240325094008,1667.41357421875
2693,20240325095008,1665.7462158203125
2694,20240325100008,1716.9638671875
2695,20240325101008,1800.9981689453125
2696,20240325102008,1859.37060546875
2697,20240325103008,1825.7672119140625
2698,20240325104008,1792.400390625
2699,20240325105008,1783.3199462890625
2700,20240325110008,1758.8704833984375
2701,20240325111008,1785.6873779296875
2702,20240325112008,1891.8572998046875
2703,20240325113008,1898.45361328125
2704,20240325114008,1965.0986328125
2705,20240325115008,1966.54443359375
2706,20240325120008,1809.900634765625
2707,20240325121008,2017.107177734375
2708,20240325122008,1972.552490234375
2709,20240325123008,1977.7030029296875
2710,20240325124008,1961.848388671875
2711,20240325125008,1877.028076171875
2712,20240325130008,1810.71728515625
2713,20240325131008,1836.79736328125
2714,20240325132008,1728.4652099609375
2715,20240325133008,1731.6383056640625
2716,20240325134008,1709.6014404296875
2717,20240325135008,1687.2657470703125
2718,20240325140008,1711.1832275390625
2719,20240325141008,1738.747802734375
2720,20240325142008,1720.439208984375
2721,20240325143008,1778.8126220703125
2722,20240325144008,1805.20947265625
2723,20240325145008,1805.20947265625
2724,20240325150008,1724.9537353515625
2725,20240325151008,1725.986083984375
2726,20240325152008,1730.807373046875
2727,20240325153008,1664.4766845703125
2728,20240325154008,1657.8365478515625
2729,20240325155008,1653.5245361328125
2730,20240325160008,1614.994873046875
2731,20240325161008,1659.6038818359375
2732,20240325162008,1737.2579345703125
2733,20240325163008,1711.6517333984375
2734,20240325164008,1700.4998779296875
2735,20240325165008,1700.4998779296875
2736,20240518090008,1832.2999267578125
2737,20240518091008,1863.63623046875
2738,20240518092008,1861.8160400390625
2739,20240518093008,1840.8621826171875
2740,20240518094008,1768.746826171875
2741,20240518095008,1802.189208984375
2742,20240518100008,2010.1708984375
2743,20240518101008,2098.254150390625
2744,20240518102008,2096.312744140625
2745,20240518103008,2071.390625
2746,20240518104008,2060.23876953125
2747,20240518105008,1993.7939453125
2748,20240518110008,1908.3779296875
2749,20240518111008,1926.6192626953125
2750,20240518112008,1945.055908203125
2751,20240518113008,2010.737548828125
2752,20240518114008,2003.61279296875
2753,20240518115008,1939.5570068359375
2754,20240518120008,2087.3330078125
2755,20240518121008,2111.302001953125
2756,20240518122008,1992.484375
2757,20240518123008,1967.9388427734375
2758,20240518124008,1956.7869873046875
2759,20240518125008,1956.7869873046875
2760,20240518130008,1921.8897705078125
2761,20240518131008,2146.504150390625
2762,20240518132008,2148.8525390625
2763,20240518133008,2073.583984375
2764,20240518134008,2027.0340576171875
2765,20240518135008,2037.441650390625
2766,20240518140008,2041.739013671875
2767,20240518141008,2063.98291015625
2768,20240518142008,2062.162841796875
2769,20240518143008,2055.838623046875
2770,20240518144008,2050.901123046875
2771,20240518145008,2050.901123046875
2772,20240518150008,2048.582275390625
2773,20240518151008,2070.826171875
2774,20240518152008,2069.005859375
2775,20240518153008,2043.39990234375
2776,20240518154008,2032.248046875
2777,20240518155008,2032.248046875
2778,20240518160008,2048.582275390625
2779,20240518161008,2070.826171875
2780,20240518162008,2069.005859375
2781,20240518163008,2043.39990234375
2782,20240518164008,2032.248046875
2783,20240518165008,2032.248046875
2784,20240526090008,1584.2059326171875
2785,20240526091008,1611.227783203125
2786,20240526092008,1683.2901611328125
2787,20240526093008,1662.5360107421875
2788,20240526094008,1603.6688232421875
2789,20240526095008,1607.9808349609375
2790,20240526100008,1592.116455078125
2791,20240526101008,1638.4200439453125
2792,20240526102008,1664.813720703125
2793,20240526103008,1644.0595703125
2794,20240526104008,1589.7041015625
2795,20240526105008,1585.39208984375
2796,20240526110008,1633.222900390625
2797,20240526111008,1679.5264892578125
2798,20240526112008,1705.920166015625
2799,20240526113008,1685.166015625
2800,20240526114008,1665.10302734375
2801,20240526115008,1665.10302734375
2802,20240526120008,1703.713623046875
2803,20240526121008,1750.0172119140625
2804,20240526122008,1776.410888671875
2805,20240526123008,1755.65673828125
2806,20240526124008,1744.5048828125
2807,20240526125008,1744.5048828125
2808,20240526130008,1676.162353515625
2809,20240526131008,1713.373779296875
2810,20240526132008,1694.098876953125
2811,20240526133008,1668.49267578125
2812,20240526134008,1676.6224365234375
2813,20240526135008,1653.3455810546875
2814,20240526140008,1606.769287109375
2815,20240526141008,1643.980712890625
2816,20240526142008,1670.3743896484375
2817,20240526143008,1644.7681884765625
2818,20240526144008,1633.6163330078125
2819,20240526145008,1633.6163330078125
2820,20240526150008,1588.1163330078125
2821,20240526151008,1625.3277587890625
2822,20240526152008,1651.721435546875
2823,20240526153008,1626.115234375
2824,20240526154008,1614.96337890625
2825,20240526155008,1613.952880859375
2826,20240526160008,1587.1058349609375
2827,20240526161008,1624.3172607421875
2828,20240526162008,1650.7109375
2829,20240526163008,1625.104736328125
2830,20240526164008,1613.952880859375
2831,20240526165008,1613.952880859375
2832,20240529090008,1816.489990234375
2833,20240529091008,1856.84521484375
2834,20240529092008,1889.4571533203125
2835,20240529093008,1868.7030029296875
2836,20240529094008,1857.5511474609375
2837,20240529095008,1872.1864013671875
2838,20240529100008,1887.51611328125
2839,20240529101008,1928.175537109375
2840,20240529102008,1946.77880859375
2841,20240529103008,1926.024658203125
2842,20240529104008,1914.872802734375
2843,20240529105008,1914.872802734375
2844,20240529110008,1912.00732421875
2845,20240529111008,1958.3109130859375
2846,20240529112008,1987.685546875
2847,20240529113008,1966.931396484375
2848,20240529114008,1955.779541015625
2849,20240529115008,1955.779541015625
2850,20240529120008,1986.8194580078125
2851,20240529121008,2033.123046875
2852,20240529122008,2062.497802734375
2853,20240529123008,2041.7435302734375
2854,20240529124008,2030.5916748046875
2855,20240529125008,2030.5916748046875
2856,20240529130008,1959.2681884765625
2857,20240529131008,1993.2423095703125
2858,20240529132008,1974.7510986328125
2859,20240529133008,1913.281494140625
2860,20240529134008,1902.129638671875
2861,20240529135008,1902.329345703125
2862,20240529140008,1859.9615478515625
2863,20240529141008,1897.1729736328125
2864,20240529142008,1926.547607421875
2865,20240529143008,1900.94140625
2866,20240529144008,1889.78955078125
2867,20240529145008,1889.78955078125
2868,20240529150008,1841.30859375
2869,20240529151008,1878.52001953125
2870,20240529152008,1862.2259521484375
2871,20240529153008,1836.6197509765625
2872,20240529154008,1825.4678955078125
2873,20240529155008,1844.74951171875
2874,20240529160008,1814.9215087890625
2875,20240529161008,1852.1329345703125
2876,20240529162008,1881.507568359375
2877,20240529163008,1855.9013671875
2878,20240529164008,1844.74951171875
2879,20240529165008,1844.74951171875
2880,20240607090008,1765.982421875
2881,20240607091008,1820.62939453125
2882,20240607092008,1850.0040283203125
