DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-26 10:10:00,15.0,0.14,1025.48,19.5,70.65,18056.42,74.5
2024-02-26 10:20:00,15.0,0.18,1025.46,20.46,68.42,20405.17,102.59
2024-02-26 10:30:00,15.0,0.18,1025.46,19.78,70.37,14149.33,47.4
2024-02-26 10:40:00,15.0,0.24,1025.31,19.58,70.29,15867.83,60.17
2024-02-26 10:50:00,15.0,0.22,1025.13,19.99,68.81,16735.14,68.69
2024-02-26 11:00:00,15.0,0.14,1025.05,20.46,67.83,19059.52,84.03
2024-02-26 11:10:00,15.0,0.1,1024.97,20.58,68.22,17467.25,69.6
2024-02-26 11:20:00,15.0,0.16,1024.8,19.79,69.63,10822.17,27.29
2024-02-26 11:30:00,15.0,0.22,1024.68,18.66,73.72,7970.67,14.77
2024-02-26 11:40:00,15.0,0.24,1024.58,18.21,75.5,7565.83,12.91
2024-02-26 11:50:00,15.0,0.19,1024.42,18.19,75.8,8081.42,14.96
2024-02-26 12:00:00,15.0,0.24,1024.16,18.43,75.24,10853.5,26.26
2024-02-26 12:10:00,15.0,0.04,1024.02,18.54,74.62,6845.5,10.91
2024-02-26 12:20:00,15.0,0.03,1023.81,18.24,76.47,6129.83,8.6
2024-02-26 12:30:00,15.0,0.03,1023.65,18.38,75.28,7669.67,12.85
2024-02-26 12:40:00,15.0,0.0,1023.49,18.37,76.89,6115.83,8.53
2024-02-26 12:50:00,15.0,0.0,1023.31,18.52,79.15,9026.92,18.42
2024-02-26 13:00:00,15.0,0.0,1023.07,19.61,75.43,11318.67,29.52
2024-02-26 13:10:00,15.0,0.02,1022.84,20.25,71.15,12326.67,35.4
2024-02-26 13:20:00,15.0,0.0,1022.78,20.25,70.45,10921.42,27.73
2024-02-26 13:30:00,15.0,0.0,1022.84,19.94,71.62,9773.08,22.41
2024-02-26 13:40:00,15.0,0.02,1022.82,19.3,72.69,9026.85,18.97
2024-02-26 13:50:00,15.0,0.09,1022.79,19.12,74.82,8161.58,15.22
2024-02-26 14:00:00,15.0,0.05,1022.68,18.94,75.63,7778.42,14.1
2024-02-26 14:10:00,15.0,0.08,1022.69,18.72,75.64,7638.5,13.55
2024-02-26 14:20:00,15.0,0.02,1022.55,18.84,75.87,7949.5,14.62
2024-02-26 14:30:00,15.0,0.04,1022.52,18.66,77.73,6902.0,11.43
2024-02-26 14:40:00,15.0,0.03,1022.46,18.04,81.78,5303.58,6.81
2024-02-26 14:50:00,15.0,0.03,1022.46,17.13,86.71,5194.58,6.61
2024-02-26 15:00:00,15.0,0.0,1022.46,16.71,89.17,4847.92,6.07
2024-02-26 15:10:00,15.0,0.04,1022.47,16.44,91.22,5464.08,6.12
2024-02-26 15:20:00,15.0,0.0,1022.46,16.45,92.94,5656.33,5.32
2024-02-26 15:30:00,15.0,0.0,1022.44,16.52,93.0,5878.75,5.78
2024-02-26 15:40:00,15.0,0.0,1022.33,16.59,92.73,6333.52,6.52
2024-02-26 15:50:00,15.0,0.0,1022.27,16.54,92.57,5067.08,4.42
2024-02-26 16:00:00,15.0,0.06,1022.29,16.2,92.77,3172.33,2.74
2024-02-26 16:10:00,15.0,0.02,1022.2,15.99,92.63,3422.31,3.07
2024-02-26 16:20:00,15.0,0.0,1022.21,16.06,93.4,2293.67,1.44
2024-02-26 16:30:00,15.0,0.0,1022.38,16.04,94.23,1690.5,0.84
2024-02-26 16:40:00,15.0,0.0,1022.47,15.99,94.9,1322.17,0.56
2024-02-26 16:50:00,15.0,0.0,1022.54,15.98,95.2,1032.5,0.34
2024-02-26 17:00:00,15.0,0.0,1022.62,16.01,95.79,940.92,0.27
2024-02-26 17:10:00,15.0,0.0,1022.62,16.0,96.03,708.75,0.18
2024-02-26 17:20:00,15.0,0.0,1022.62,15.91,96.4,582.42,0.08
2024-02-26 17:30:00,15.0,0.0,1022.71,15.79,96.48,389.0,0.05
2024-02-26 17:40:00,15.0,0.0,1022.68,15.7,96.53,145.5,0.02
2024-02-26 17:50:00,15.0,0.0,1022.83,15.63,96.78,36.08,0.0
2024-02-28 09:20:00,15.0,0.0,1022.15,25.74,61.9,35546.04,125.79
2024-02-28 09:30:00,15.0,0.0,1022.06,28.17,56.7,44326.82,294.69
2024-02-28 09:40:00,15.0,0.02,1021.93,28.27,55.13,44809.66,446.4
2024-02-28 09:50:00,15.0,0.63,1021.77,32.25,44.31,94136.12,1747.36
2024-02-28 10:00:00,15.0,0.75,1021.5,34.23,39.05,98719.41,1823.52
2024-02-28 10:10:00,15.0,1.95,1021.33,32.84,39.59,103179.07,1914.6
2024-02-28 10:20:00,15.0,1.58,1021.19,33.24,39.4,103263.16,1911.32
2024-02-28 10:30:00,15.0,1.45,1021.06,33.98,36.71,104812.07,1909.35
2024-02-28 10:40:00,15.0,1.72,1020.93,34.35,35.2,104811.35,1899.12
2024-02-28 10:50:00,15.0,1.86,1020.75,33.46,36.47,101502.41,1863.16
2024-02-28 11:00:00,15.0,2.16,1020.57,34.59,33.9,105851.92,1939.31
2024-02-28 11:10:00,15.0,1.72,1020.26,34.79,34.11,104668.32,1927.17
2024-02-28 11:20:00,15.0,2.41,1020.0,34.12,33.62,102461.22,1908.89
2024-02-28 11:30:00,15.0,2.35,1019.76,33.65,34.95,100224.47,1890.44
2024-02-28 11:40:00,15.0,2.61,1019.55,34.16,34.16,98255.46,1856.18
2024-02-28 11:50:00,15.0,2.02,1019.4,33.66,36.28,89358.23,1644.52
2024-02-28 12:00:00,15.0,1.98,1019.21,33.66,36.1,76801.08,1353.94
2024-02-28 12:10:00,15.0,2.93,1019.03,31.18,40.94,69635.03,1317.84
2024-02-28 12:20:00,15.0,1.75,1018.76,30.61,43.19,21120.82,152.49
2024-02-28 12:30:00,15.0,2.32,1018.61,25.96,55.55,14501.75,40.24
2024-02-28 12:40:00,15.0,0.98,1018.41,25.71,58.37,15336.33,47.03
2024-02-28 12:50:00,15.0,2.22,1018.3,25.29,59.09,15028.58,45.21
2024-02-28 13:00:00,15.0,1.52,1018.13,26.06,58.23,18291.5,71.32
2024-02-28 13:10:00,15.0,1.85,1017.87,26.59,56.51,22726.75,117.07
2024-02-28 13:20:00,15.0,2.33,1017.71,26.87,55.28,24305.17,136.87
2024-02-28 13:30:00,15.0,1.43,1017.56,27.24,54.37,24337.0,139.1
2024-02-28 13:40:00,15.0,2.82,1017.33,26.78,55.41,26047.5,162.15
2024-02-28 13:50:00,15.0,1.86,1017.1,26.65,56.55,23586.33,132.32
2024-02-28 14:00:00,15.0,1.36,1016.92,26.55,57.18,18693.17,81.54
2024-02-28 14:10:00,15.0,1.4,1016.85,25.7,59.71,16976.25,66.5
2024-02-28 14:20:00,15.0,1.53,1016.75,25.66,59.69,16485.34,63.15
2024-02-28 14:30:00,15.0,1.45,1016.68,25.68,59.97,17369.92,70.9
2024-02-28 14:40:00,15.0,1.38,1016.52,26.02,58.49,14735.33,52.1
2024-02-28 14:50:00,15.0,0.99,1016.47,25.75,59.26,12941.92,40.55
2024-02-28 15:00:00,15.0,0.98,1016.36,25.44,60.67,12556.42,37.74
2024-02-28 15:10:00,15.0,0.99,1016.4,25.12,61.78,9431.42,21.57
2024-02-28 15:20:00,15.0,1.33,1016.44,24.73,63.28,8939.5,19.09
2024-02-28 15:30:00,15.0,0.76,1016.56,24.56,64.1,7394.83,13.24
2024-02-28 15:40:00,15.0,0.92,1016.53,24.06,65.95,5169.67,6.63
2024-02-28 15:50:00,15.0,1.05,1016.68,23.54,67.8,3887.16,3.82
2024-02-28 16:00:00,15.0,0.7,1016.68,23.26,69.31,3396.33,2.95
2024-02-28 16:10:00,15.0,0.6,1016.85,23.11,70.08,1900.17,1.04
2024-02-28 16:20:00,15.0,0.38,1016.93,22.93,71.62,1264.84,0.45
2024-02-28 16:30:00,15.0,0.33,1017.16,22.65,75.28,916.5,0.26
2024-02-28 16:40:00,15.0,0.08,1017.33,22.05,80.17,837.42,0.22
2024-02-28 16:50:00,15.0,0.03,1017.39,21.38,84.34,938.92,0.22
2024-02-28 17:00:00,15.0,0.0,1017.62,20.96,86.8,1240.17,0.4
2024-02-28 17:10:00,15.0,0.0,1017.73,20.87,88.81,694.35,0.16
2024-02-28 17:20:00,15.0,0.0,1017.89,20.78,90.17,689.42,0.13
2024-02-28 17:30:00,15.0,0.0,1017.91,20.61,91.15,475.17,0.08
2024-02-28 17:40:00,15.0,0.0,1017.99,20.4,91.89,247.58,0.03
2024-02-28 17:50:00,15.0,0.0,1018.2,20.24,92.06,86.75,0.01
2024-02-28 18:00:00,15.0,0.0,1018.2,20.16,91.8,27.71,0.0
2024-02-29 06:00:00,15.0,0.0,1018.6,18.65,100.0,39.17,0.0
2024-02-29 06:10:00,15.0,0.0,1018.73,18.82,100.0,214.33,0.03
2024-02-29 06:20:00,15.0,0.0,1018.86,19.0,100.0,446.19,0.09
2024-02-29 06:30:00,15.0,0.0,1018.94,19.16,100.0,833.5,0.27
2024-02-29 06:40:00,15.0,0.0,1019.01,19.26,100.0,784.79,0.21
2024-02-29 06:50:00,15.0,0.0,1018.96,19.42,100.0,2565.55,1.96
2024-02-29 07:00:00,15.0,0.0,1019.06,19.8,100.0,4262.5,5.36
2024-02-29 07:10:00,15.0,0.0,1019.09,20.5,99.59,5245.83,7.96
2024-02-29 07:20:00,15.0,0.0,1019.15,20.65,97.08,6189.67,9.99
2024-02-29 07:40:00,15.0,0.0,1019.09,21.82,89.24,9357.08,21.58
2024-02-29 07:50:00,15.0,0.0,1019.08,22.01,90.06,11518.52,33.06
2024-02-29 08:00:00,15.0,0.02,1019.03,23.08,87.72,17032.67,50.68
2024-02-29 08:10:00,15.0,0.0,1018.93,23.55,86.76,16258.83,41.54
2024-02-29 08:20:00,15.0,0.0,1018.93,24.52,80.26,21832.42,76.29
2024-02-29 08:30:00,15.0,0.0,1019.0,24.36,79.27,18021.08,49.46
2024-02-29 08:40:00,15.0,0.0,1019.16,25.29,80.37,19230.25,57.75
2024-02-29 08:50:00,15.0,0.0,1019.23,25.45,78.75,16874.25,43.59
2024-02-29 09:00:00,15.0,0.0,1019.2,25.58,76.57,17409.67,45.86
2024-02-29 09:10:00,15.0,0.0,1019.18,26.08,77.14,19060.0,54.98
2024-02-29 09:20:00,15.0,0.0,1019.12,26.97,74.05,21884.72,71.59
2024-02-29 09:30:00,15.0,0.0,1018.99,27.6,68.56,27706.58,114.33
2024-02-29 09:40:00,15.0,0.0,1018.78,27.91,64.86,30137.08,163.19
2024-02-29 09:50:00,15.0,0.0,1018.7,29.41,63.53,33150.91,232.27
2024-02-29 10:00:00,15.0,0.16,1018.56,30.95,55.6,33709.66,244.76
2024-02-29 10:10:00,15.0,0.24,1018.46,27.97,65.22,25523.75,144.18
2024-02-29 10:20:00,15.0,0.0,1018.4,26.43,75.46,24649.17,128.86
2024-02-29 10:30:00,15.0,0.0,1018.1,28.65,68.89,31416.91,215.24
2024-02-29 10:40:00,15.0,0.07,1017.92,31.29,56.18,43612.11,404.11
2024-02-29 10:50:00,15.0,0.24,1017.78,33.3,49.76,58749.18,757.32
2024-02-29 11:00:00,15.0,0.09,1017.53,34.93,45.48,62339.52,813.16
2024-02-29 11:10:00,15.0,0.17,1017.27,35.04,44.24,62409.97,836.45
2024-02-29 11:20:00,15.0,0.32,1017.1,38.72,37.31,113989.07,2012.91
2024-02-29 11:30:00,15.0,0.41,1016.83,37.65,36.66,97531.14,1642.49
2024-02-29 11:40:00,15.0,0.33,1016.71,32.87,45.81,33702.51,244.74
2024-02-29 11:50:00,15.0,0.27,1016.59,29.97,53.38,32302.86,228.71
2024-02-29 12:00:00,15.0,0.34,1016.46,29.35,56.09,31300.92,223.5
2024-02-29 12:10:00,15.0,0.25,1016.29,30.93,51.52,39222.52,348.8
2024-02-29 12:20:00,15.0,0.46,1016.21,30.67,51.0,35701.58,290.55
2024-02-29 12:30:00,15.0,0.48,1016.14,28.99,55.3,27495.17,171.92
2024-02-29 12:40:00,15.0,0.57,1015.93,28.72,57.19,29726.58,202.17
2024-02-29 12:50:00,15.0,0.32,1015.72,29.12,56.36,28200.58,182.8
2024-02-29 13:00:00,15.0,0.32,1015.57,29.02,55.54,26278.25,158.48
2024-02-29 13:10:00,15.0,0.36,1015.5,29.34,54.95,27081.75,166.5
2024-02-29 13:20:00,15.0,0.16,1015.37,30.44,51.74,28691.58,187.74
2024-02-29 13:30:00,15.0,0.14,1015.36,30.4,51.75,24482.84,137.26
2024-02-29 13:40:00,15.0,0.39,1015.32,30.62,51.14,24580.75,140.81
2024-02-29 13:50:00,15.0,0.32,1015.26,29.1,55.36,20487.08,98.53
2024-02-29 14:00:00,15.0,0.18,1015.3,28.11,58.97,13798.0,44.34
2024-02-29 14:10:00,15.0,0.31,1015.31,26.35,64.55,8699.0,17.78
2024-02-29 14:20:00,15.0,0.0,1015.29,25.42,68.42,6599.92,9.82
2024-02-29 14:30:00,15.0,0.14,1015.33,24.97,71.24,7205.09,11.41
2024-02-29 14:40:00,15.0,0.07,1015.36,24.76,73.44,8223.33,14.69
2024-02-29 14:50:00,15.0,0.25,1015.45,24.85,73.3,7790.33,13.28
2024-02-29 15:00:00,15.0,0.23,1015.46,24.94,73.13,11839.35,30.53
2024-02-29 15:10:00,15.0,0.13,1015.41,25.8,69.24,14812.58,48.98
2024-02-29 15:20:00,15.0,0.29,1015.43,26.69,65.83,14676.31,49.97
2024-02-29 15:30:00,15.0,0.11,1015.44,26.12,68.34,7398.08,13.29
2024-02-29 15:40:00,15.0,0.37,1015.57,24.86,74.53,4269.25,4.42
2024-02-29 15:50:00,15.0,0.21,1015.59,24.16,77.26,4307.42,4.38
2024-02-29 16:00:00,15.0,0.16,1015.72,23.95,77.56,2524.5,1.59
2024-02-29 16:10:00,15.0,0.21,1015.71,23.7,77.32,1992.0,0.99
2024-02-29 16:20:00,15.0,0.31,1015.75,23.6,78.71,1652.92,0.66
2024-02-29 16:30:00,15.0,0.28,1015.73,23.45,80.02,1540.25,0.64
2024-02-29 16:40:00,15.0,0.12,1015.85,23.15,82.3,825.25,0.22
2024-02-29 16:50:00,15.0,0.36,1015.87,22.92,85.27,649.06,0.15
2024-02-29 17:00:00,15.0,0.13,1015.98,22.55,87.98,528.92,0.1
2024-02-29 17:10:00,15.0,0.17,1016.01,22.19,89.54,567.13,0.11
2024-02-29 17:20:00,15.0,0.39,1016.08,22.08,90.79,500.58,0.08
2024-02-29 17:30:00,15.0,0.22,1016.16,22.07,91.08,255.42,0.03
2024-02-29 17:40:00,15.0,0.3,1016.24,22.06,90.94,166.5,0.02
2024-02-29 17:50:00,15.0,0.35,1016.36,22.12,91.45,76.0,0.0
2024-02-29 18:00:00,15.0,0.48,1016.37,22.04,91.94,28.75,0.0
2024-03-01 06:00:00,15.0,0.35,1020.98,15.41,92.21,25.0,0.0
2024-03-01 06:10:00,15.0,0.45,1021.14,15.44,91.11,44.52,0.0
2024-03-01 06:20:00,15.0,0.39,1021.44,15.39,90.56,174.25,0.03
2024-03-01 06:30:00,15.0,0.39,1021.57,15.45,90.12,436.08,0.11
2024-03-01 06:40:00,15.0,0.37,1021.71,15.51,88.56,638.93,0.17
2024-03-01 06:50:00,15.0,0.23,1021.91,15.54,88.12,1088.89,0.44
2024-03-01 07:00:00,15.0,0.3,1022.08,15.52,88.04,1664.58,0.9
2024-03-01 07:10:00,15.0,0.47,1022.1,15.29,87.39,1174.17,0.33
2024-03-01 07:20:00,15.0,0.06,1022.18,15.66,86.93,1788.61,0.92
2024-03-01 07:30:00,15.0,0.32,1022.31,15.85,86.16,2481.39,1.65
2024-03-01 07:40:00,15.0,0.2,1022.33,15.83,85.93,3488.13,3.12
2024-03-01 07:50:00,15.0,0.06,1022.44,15.72,86.82,3218.06,2.59
2024-03-01 08:00:00,15.0,0.13,1022.44,15.36,87.94,3475.0,3.12
2024-03-01 08:10:00,15.0,0.48,1022.62,15.46,89.14,5722.5,7.83
2024-03-01 08:20:00,15.0,0.0,1022.56,15.74,90.26,4011.25,4.26
2024-03-01 08:30:00,15.0,0.08,1022.63,15.92,90.14,4588.75,5.29
2024-03-01 08:40:00,15.0,0.0,1022.82,16.4,89.16,7143.54,12.45
2024-03-01 08:50:00,15.0,0.02,1022.83,16.7,87.46,8068.33,16.34
2024-03-01 09:00:00,15.0,0.0,1022.83,16.61,89.41,4571.66,5.52
2024-03-01 09:10:00,15.0,0.0,1022.79,16.73,91.33,8220.83,19.03
2024-03-01 09:20:00,15.0,0.0,1022.82,17.29,88.33,10471.67,26.66
2024-03-01 09:30:00,15.0,0.02,1022.82,17.14,88.48,7630.59,14.22
2024-03-01 09:40:00,15.0,0.0,1022.87,16.99,90.4,7324.0,12.72
2024-03-01 09:50:00,15.0,0.02,1022.8,16.68,90.9,7159.5,12.12
2024-03-01 10:00:00,15.0,0.0,1022.68,16.94,91.99,7038.83,13.39
2024-03-01 10:10:00,15.0,0.0,1022.61,17.5,90.54,7732.0,15.36
2024-03-01 10:20:00,15.0,0.02,1022.6,17.07,88.91,7329.25,14.55
2024-03-01 10:30:00,15.0,0.0,1022.51,16.92,89.81,9514.44,22.99
2024-03-01 10:40:00,15.0,0.0,1022.38,17.19,89.39,10283.83,23.36
2024-03-01 10:50:00,15.0,0.0,1022.25,17.45,90.46,11218.42,25.29
2024-03-01 11:00:00,15.0,0.0,1022.19,17.68,88.02,15185.75,45.29
2024-03-01 11:10:00,15.0,0.0,1022.07,18.69,86.68,14405.75,47.65
2024-03-01 11:20:00,15.0,0.0,1021.91,18.95,85.39,10845.16,28.65
2024-03-01 11:30:00,15.0,0.0,1021.85,18.88,84.32,13361.17,41.39
2024-03-01 11:40:00,15.0,0.0,1021.77,19.42,82.76,14795.92,49.65
2024-03-01 11:50:00,15.0,0.0,1021.58,20.13,79.58,16228.17,60.29
2024-03-01 12:00:00,15.0,0.0,1021.4,20.65,76.95,17701.75,72.28
2024-03-01 12:10:00,15.0,0.0,1021.3,20.74,74.44,16729.42,63.21
2024-03-01 12:20:00,15.0,0.0,1021.2,21.35,73.69,17602.5,71.15
2024-03-01 12:30:00,15.0,0.0,1021.13,21.56,71.39,16025.67,59.05
2024-03-01 12:40:00,15.0,0.0,1020.97,21.52,71.47,16195.33,60.58
2024-03-01 12:50:00,15.0,0.03,1020.78,21.62,69.91,16835.92,64.42
2024-03-01 13:00:00,15.0,0.03,1020.58,21.46,68.27,15430.08,54.94
2024-03-01 13:10:00,15.0,0.03,1020.46,21.63,68.57,14840.74,51.08
2024-03-01 13:20:00,15.0,0.0,1020.39,21.65,67.88,14676.78,49.2
2024-03-01 13:30:00,15.0,0.0,1020.24,21.34,68.85,14237.08,46.46
2024-03-01 13:40:00,15.0,0.0,1020.07,21.84,66.46,13873.69,44.37
2024-03-01 13:50:00,15.0,0.0,1019.86,21.8,66.13,14594.75,48.55
2024-03-01 14:00:00,15.0,0.0,1019.95,21.93,66.98,12807.31,37.6
2024-03-01 14:10:00,15.0,0.02,1019.83,21.13,66.4,9740.33,22.15
2024-03-01 14:20:00,15.0,0.05,1019.73,20.16,68.93,8886.17,18.33
2024-03-01 14:30:00,15.0,0.0,1019.61,20.48,69.59,9624.08,20.92
2024-03-01 14:40:00,15.0,0.0,1019.56,20.58,69.72,9396.08,20.82
2024-03-01 14:50:00,15.0,0.0,1019.7,20.57,69.93,7848.42,14.74
2024-03-01 15:00:00,15.0,0.0,1019.68,19.77,70.84,3278.92,2.7
2024-03-01 15:10:00,15.0,0.0,1019.73,18.76,74.74,3543.75,3.17
2024-03-01 15:20:00,15.0,0.0,1019.75,18.27,74.72,3020.75,2.25
2024-03-01 15:30:00,15.0,0.0,1019.7,17.18,81.92,3112.5,2.48
2024-03-01 15:40:00,15.0,0.0,1019.69,16.93,86.94,2993.75,2.25
2024-03-01 15:50:00,15.0,0.11,1019.75,16.57,85.47,2636.33,1.82
2024-03-01 16:00:00,15.0,0.06,1019.81,16.49,87.25,2375.83,1.45
2024-03-01 16:10:00,15.0,0.12,1019.92,16.42,85.02,1779.17,0.85
2024-03-01 16:20:00,15.0,0.07,1020.09,16.32,87.64,1439.42,0.61
2024-03-01 16:30:00,15.0,0.37,1020.2,16.05,87.47,1311.48,0.57
2024-03-01 16:40:00,15.0,0.35,1020.31,16.21,84.88,974.42,0.28
2024-03-01 16:50:00,15.0,0.34,1020.33,16.5,81.55,742.08,0.16
2024-03-01 17:00:00,15.0,0.39,1020.36,16.63,80.11,512.58,0.1
2024-03-01 17:10:00,15.0,0.39,1020.46,16.81,79.09,676.17,0.16
2024-03-01 17:20:00,15.0,0.35,1020.45,16.76,79.13,506.5,0.09
2024-03-01 17:30:00,15.0,0.36,1020.43,16.74,77.94,243.25,0.03
2024-03-01 17:40:00,15.0,0.28,1020.5,16.79,77.83,182.17,0.02
2024-03-01 17:50:00,15.0,0.41,1020.65,16.85,77.27,91.17,0.01
2024-03-01 18:00:00,15.0,0.32,1020.66,16.74,79.15,30.56,0.0
2024-03-02 06:00:00,15.0,0.0,1022.9,13.36,99.98,29.72,0.01
2024-03-02 06:10:00,15.0,0.0,1023.02,13.5,100.0,56.0,0.0
2024-03-02 06:20:00,15.0,0.0,1023.18,13.55,100.0,148.58,0.02
2024-03-02 06:30:00,15.0,0.0,1023.32,13.51,99.8,298.67,0.06
2024-03-02 06:40:00,15.0,0.0,1023.21,13.66,100.0,1278.08,0.7
2024-03-02 06:50:00,15.0,0.0,1023.39,13.87,100.0,1526.33,0.8
2024-03-02 07:00:00,15.0,0.0,1023.52,13.98,100.0,1801.83,0.94
2024-03-02 07:10:00,15.0,0.0,1023.35,14.33,100.0,3493.67,3.62
2024-03-02 07:20:00,15.0,0.0,1023.59,14.4,100.0,1636.42,0.82
2024-03-02 07:30:00,15.0,0.0,1023.52,14.44,100.0,3543.0,3.83
2024-03-02 07:40:00,15.0,0.0,1023.75,15.13,100.0,6134.26,9.74
2024-03-02 07:50:00,15.0,0.0,1023.85,14.84,100.0,2861.75,2.15
2024-03-02 08:00:00,15.0,0.0,1023.93,14.97,100.0,4704.58,5.65
2024-03-02 08:10:00,15.0,0.0,1023.94,15.45,100.0,8583.5,18.25
2024-03-02 08:20:00,15.0,0.0,1023.99,15.73,100.0,7996.34,15.77
2024-03-02 08:30:00,15.0,0.0,1023.88,16.03,100.0,10299.84,27.86
2024-03-02 08:40:00,15.0,0.0,1023.8,17.19,99.84,17394.75,75.0
2024-03-02 08:50:00,15.0,0.0,1023.94,18.56,99.86,17926.25,75.08
2024-03-02 09:00:00,15.0,0.0,1023.74,18.83,99.56,17434.17,72.0
2024-03-02 09:10:00,15.0,0.0,1023.62,20.27,99.32,27684.42,178.72
2024-03-02 09:20:00,15.0,0.0,1023.76,21.3,96.06,22074.64,114.15
2024-03-02 09:30:00,15.0,0.0,1023.67,19.06,90.98,15430.65,52.92
2024-03-02 09:40:00,15.0,0.0,1023.71,17.95,89.89,19399.05,87.9
2024-03-02 09:50:00,15.0,0.0,1023.79,17.83,91.54,21776.58,110.93
2024-03-02 10:00:00,15.0,0.0,1023.59,17.31,93.82,22671.5,123.62
2024-03-02 10:10:00,15.0,0.0,1023.48,18.62,90.27,30010.17,206.34
2024-03-02 10:20:00,15.0,0.0,1023.48,20.4,83.48,32863.16,281.0
2024-03-02 10:30:00,15.0,0.0,1023.66,20.55,83.72,24680.83,148.6
2024-03-02 10:40:00,15.0,0.0,1023.54,19.53,80.84,16333.08,59.82
2024-03-02 10:50:00,15.0,0.02,1023.36,19.09,80.89,25063.08,144.79
2024-03-02 11:00:00,15.0,0.0,1023.27,19.38,80.88,27001.39,174.71
2024-03-02 11:10:00,15.0,0.0,1023.4,18.78,80.49,15724.83,60.3
2024-03-02 11:20:00,15.0,0.0,1023.15,18.33,83.53,18570.58,79.86
2024-03-02 11:30:00,15.0,0.0,1022.9,19.9,79.88,22577.42,125.74
2024-03-02 11:40:00,15.0,0.0,1022.79,19.3,80.8,17524.33,79.55
2024-03-02 11:50:00,15.0,0.0,1022.32,21.39,77.07,34717.39,309.77
2024-03-02 12:00:00,15.0,0.0,1022.18,21.38,74.55,19570.08,94.84
2024-03-02 12:10:00,15.0,0.02,1022.29,19.71,78.6,8460.09,16.74
2024-03-02 12:20:00,15.0,0.0,1022.23,18.37,80.3,10444.75,28.01
2024-03-02 12:30:00,15.0,0.0,1022.04,18.88,83.06,14391.25,46.04
2024-03-02 12:40:00,15.0,0.0,1021.9,18.24,86.42,14362.08,46.76
2024-03-02 12:50:00,15.0,0.0,1021.63,17.26,89.8,8703.5,17.12
2024-03-02 13:00:00,15.0,0.0,1021.37,17.39,91.97,11767.5,31.4
2024-03-02 13:10:00,15.0,0.0,1021.16,17.31,90.65,8478.92,17.68
2024-03-02 13:20:00,15.0,0.0,1021.06,17.69,89.36,12427.83,36.12
2024-03-02 13:30:00,15.0,0.0,1020.89,17.61,85.2,10158.59,23.5
2024-03-02 13:40:00,15.0,0.0,1020.7,17.98,87.93,13475.25,42.07
2024-03-02 13:50:00,15.0,0.0,1020.42,18.98,83.29,16486.75,63.02
2024-03-02 14:00:00,15.0,0.0,1020.29,18.94,82.65,12651.5,36.38
2024-03-02 14:10:00,15.0,0.0,1020.2,19.11,79.54,12954.42,37.64
2024-03-02 14:20:00,15.0,0.0,1020.11,18.83,80.86,11555.25,30.77
2024-03-02 14:30:00,15.0,0.0,1019.99,18.68,80.25,12935.83,44.53
2024-03-02 14:40:00,15.0,0.0,1019.96,18.58,81.88,11110.58,29.4
2024-03-02 14:50:00,15.0,0.0,1019.89,17.81,84.8,9794.17,23.83
2024-03-02 15:00:00,15.0,0.0,1019.85,17.84,85.32,10085.58,24.81
2024-03-02 15:10:00,15.0,0.0,1019.8,17.64,85.5,7018.08,11.6
2024-03-02 15:20:00,15.0,0.0,1019.86,17.37,85.91,5358.25,6.79
2024-03-02 15:30:00,15.0,0.0,1019.91,16.89,87.78,4328.84,4.39
2024-03-02 15:40:00,15.0,0.0,1019.74,16.5,88.77,3904.58,3.6
2024-03-02 15:50:00,15.0,0.0,1019.66,16.45,90.71,4758.75,5.56
2024-03-02 16:00:00,15.0,0.0,1019.68,16.32,90.64,2851.58,2.26
2024-03-02 16:10:00,15.0,0.0,1019.7,15.9,91.77,2300.42,1.44
2024-03-02 16:20:00,15.0,0.0,1019.89,15.78,93.04,1743.0,0.86
2024-03-02 16:30:00,15.0,0.0,1020.0,15.78,93.24,1867.5,1.03
2024-03-02 16:40:00,15.0,0.0,1020.0,15.84,93.6,1843.75,0.9
2024-03-02 16:50:00,15.0,0.0,1020.12,15.72,94.06,1144.38,0.4
2024-03-02 17:00:00,15.0,0.0,1020.24,15.58,94.31,918.75,0.28
2024-03-02 17:10:00,15.0,0.09,1020.54,15.44,94.75,622.4,0.13
2024-03-02 17:20:00,15.0,0.06,1020.71,15.18,95.7,303.23,0.05
2024-03-02 17:30:00,15.0,0.0,1020.81,15.06,96.56,243.5,0.03
2024-03-02 17:40:00,15.0,0.0,1020.9,14.83,97.36,110.08,0.01
2024-03-02 17:50:00,15.0,0.0,1020.9,14.74,98.45,57.42,0.01
2024-03-02 18:00:00,15.0,0.0,1020.96,14.75,98.97,24.16,0.0
2024-03-03 11:50:00,15.0,0.0,1020.14,34.24,35.64,72801.09,1912.5
2024-03-03 12:00:00,15.0,0.0,1020.02,32.47,39.09,57087.88,798.17
2024-03-03 12:10:00,15.0,0.89,1019.85,26.96,49.91,45069.49,475.26
2024-03-03 12:20:00,15.0,1.6,1019.68,28.28,46.94,52619.66,674.91
2024-03-03 12:30:00,15.0,1.08,1019.46,25.66,54.06,32867.83,255.24
2024-03-03 12:40:00,15.0,1.01,1019.19,25.42,53.99,29850.5,208.78
