序號,答案,mask
20240510120004,1423.98,1
20240510121004,559.19,1
20240510122004,1647.95,1
20240510123004,1267.62,1
20240510124004,1544.91,1
20240510125004,1344.96,1
20240510130004,735.4,1
20240510131004,127.03,1
20240510132004,257.96,1
20240510133004,683.79,1
20240510134004,203.52,1
20240510135004,243.25,1
20240510140004,192.46,1
20240510141004,99.82,1
20240510142004,66.54,1
20240510143004,95.08,1
20240510144004,150.21,1
20240510145004,140.13,1
20240510150004,143.78,1
20240510151004,122.96,1
20240510152004,135.2,1
20240510153004,143.6,1
20240510154004,123.82,1
20240510155004,109.48,1
20240510160004,106.51,1
20240510161004,139.16,1
20240510162004,73.35,1
20240510163004,48.95,1
20240510164004,25.62,1
20240510165004,16.61,1
20240516090004,1371.89,1
20240516091004,1498.8,1
20240516092004,1599.97,1
20240516093004,621.88,1
20240516094004,571.68,1
20240516095004,768.0,1
20240516100004,1364.83,1
20240516101004,1254.11,1
20240516102004,1156.75,1
20240516103004,406.74,1
20240516104004,538.57,1
20240516105004,725.12,1
20240516110004,627.03,1
20240516111004,294.76,1
20240516112004,343.08,1
20240516113004,733.39,1
20240516114004,713.59,1
20240516115004,712.47,1
20240516120004,398.76,1
20240516121004,397.28,1
20240516122004,373.94,1
20240516123004,264.3,1
20240516124004,296.5,1
20240516125004,373.25,1
20240516130004,564.82,1
20240516131004,536.33,1
20240516132004,354.16,1
20240516133004,348.5,1
20240516134004,1174.64,1
20240516135004,367.47,1
20240516140004,279.62,1
20240516141004,298.68,1
20240516142004,213.73,1
20240516143004,220.18,1
20240516144004,102.12,1
20240516145004,90.14,1
20240516150004,94.4,1
20240516151004,112.23,1
20240516152004,204.31,1
20240516153004,108.22,1
20240516154004,67.63,1
20240516155004,82.68,1
20240516160004,80.91,1
20240516161004,38.95,1
20240516162004,22.86,1
20240516163004,36.32,1
20240516164004,27.91,1
20240516165004,33.28,1
20240602090004,75.37,0
20240602091004,63.17,0
20240602092004,45.73,0
20240602093004,31.3,0
20240602094004,12.37,0
20240602095004,24.98,0
20240602100004,41.21,0
20240602101004,21.52,0
20240602102004,46.73,0
20240602103004,84.83,0
20240602104004,57.32,0
20240602105004,57.71,0
20240602110004,39.39,0
20240602111004,50.13,0
20240602112004,39.42,0
20240602113004,14.12,0
20240602114004,25.32,0
20240602115004,7.91,0
20240602120004,11.39,0
20240602121004,27.89,0
20240602122004,18.68,0
20240602123004,6.2,0
20240602124004,13.38,0
20240602125004,11.72,0
20240602130004,25.09,0
20240602131004,36.51,0
20240602132004,56.37,0
20240602133004,53.68,0
20240602134004,39.84,0
20240602135004,26.12,0
20240602140004,29.22,0
20240602141004,13.33,0
20240602142004,5.07,0
20240602143004,12.93,0
20240602144004,10.46,0
20240602145004,6.97,0
20240602150004,5.12,0
20240602151004,2.45,0
20240602152004,1.33,0
20240602153004,3.68,0
20240602154004,2.66,0
20240602155004,2.61,0
20240602160004,3.3,0
20240602161004,3.85,0
20240602162004,1.64,0
20240602163004,1.54,0
20240602164004,1.34,0
20240602165004,2.33,0
20240603090004,58.46,0
20240603091004,65.11,0
20240603092004,86.06,0
20240603093004,106.77,0
20240603094004,62.08,0
20240603095004,79.64,0
20240603100004,80.28,0
20240603101004,51.35,0
20240603102004,70.23,0
20240603103004,94.56,0
20240603104004,148.54,0
20240603105004,216.4,0
20240603110004,82.79,0
20240603111004,82.96,0
20240603112004,46.66,0
20240603113004,48.32,0
20240603114004,75.36,0
20240603115004,106.46,0
20240603120004,158.86,0
20240603121004,150.79,0
20240603122004,337.89,0
20240603123004,193.18,0
20240603124004,123.04,0
20240603125004,233.52,0
20240603130004,160.45,0
20240603131004,197.19,0
20240603132004,164.71,0
20240603133004,176.75,0
20240603134004,78.99,0
20240603135004,63.75,0
20240603140004,98.34,0
20240603141004,64.03,0
20240603142004,137.68,0
20240603143004,89.88,0
20240603144004,55.3,0
20240603145004,40.67,0
20240603150004,13.59,0
20240603151004,15.98,0
20240603152004,11.56,0
20240603153004,7.48,0
20240603154004,3.21,0
20240603155004,2.41,0
20240603160004,0.83,0
20240603161004,1.56,0
20240603162004,4.75,0
20240603163004,6.1,0
20240603164004,5.25,0
20240603165004,3.71,0
20240605090004,516.65,0
20240605091004,526.4,0
20240605092004,570.33,0
20240605093004,671.77,0
20240605094004,766.46,0
20240605095004,729.51,0
20240605100004,861.48,0
20240605101004,717.57,0
20240605102004,735.69,0
20240605103004,411.65,0
20240605104004,1026.04,0
20240605105004,557.77,0
20240605110004,554.13,0
20240605111004,1145.64,0
20240605112004,1058.87,0
20240605113004,330.12,0
20240605114004,855.25,0
20240605115004,835.01,0
20240605120004,397.76,0
20240605121004,373.84,0
20240605122004,683.65,0
20240605123004,284.63,0
20240605124004,175.49,0
20240605125004,58.54,0
20240605130004,27.98,0
20240605131004,24.22,0
20240605132004,18.54,0
20240605133004,15.74,0
20240605134004,15.76,0
20240605135004,15.6,0
20240605140004,9.8,0
20240605141004,10.0,0
20240605142004,14.86,0
20240605143004,23.58,0
20240605144004,30.13,0
20240605145004,33.77,0
20240605150004,44.34,0
20240605151004,57.68,0
20240605152004,44.04,0
20240605153004,26.08,0
20240605154004,13.65,0
20240605155004,7.23,0
20240605160004,4.22,0
20240605161004,3.28,0
20240605162004,4.09,0
20240605163004,3.53,0
20240605164004,4.56,0
20240605165004,6.86,0
20240620090004,1305.16,0
20240620091004,1337.96,0
20240620092004,649.19,0
20240620093004,1356.89,0
20240620094004,1190.81,0
20240620095004,981.78,0
20240620100004,1103.07,0
20240620101004,929.14,0
20240620102004,1050.46,0
20240620103004,502.75,0
20240620104004,121.16,0
20240620105004,436.01,0
20240620110004,1331.59,0
20240620111004,1542.26,0
20240620112004,1516.87,0
20240620113004,1493.6,0
20240620114004,1491.29,0
20240620115004,1489.69,0
20240620120004,1472.49,0
20240620121004,1461.49,0
20240620122004,1442.23,0
20240620123004,1416.02,0
20240620124004,1386.13,0
20240620125004,1360.35,0
20240620130004,1326.04,0
20240620131004,1224.4,0
20240620132004,1243.88,0
20240620133004,866.87,0
20240620134004,788.13,0
20240620135004,911.4,0
20240620140004,787.37,0
20240620141004,562.24,0
20240620142004,395.93,0
20240620143004,375.16,0
20240620144004,374.1,0
20240620145004,203.96,0
20240620150004,151.17,0
20240620151004,106.03,0
20240620152004,105.97,0
20240620153004,100.78,0
20240620154004,88.21,0
20240620155004,52.7,0
20240620160004,64.26,0
20240620161004,61.05,0
20240620162004,42.9,0
20240620163004,27.12,0
20240620164004,18.69,0
20240620165004,4.92,0
20240624090004,1199.65,0
20240624091004,1281.87,0
20240624092004,1319.7,0
20240624093004,803.35,0
20240624094004,559.27,0
20240624095004,359.08,0
20240624100004,1583.33,0
20240624101004,1527.49,0
20240624102004,1532.96,0
20240624103004,1459.78,0
20240624104004,1510.32,0
20240624105004,1507.94,0
20240624110004,1498.97,0
20240624111004,1503.56,0
20240624112004,1506.24,0
20240624113004,1506.83,0
20240624114004,1496.88,0
20240624115004,1477.13,0
20240624120004,1477.55,0
20240624121004,1452.83,0
20240624122004,1435.3,0
20240624123004,1412.42,0
20240624124004,1388.77,0
20240624125004,1337.48,0
20240624130004,1314.0,0
20240624131004,1273.9,0
20240624132004,1228.52,0
20240624133004,1176.88,0
20240624134004,1021.73,0
20240624135004,953.91,0
20240624140004,841.7,0
20240624141004,681.27,0
20240624142004,407.49,0
20240624143004,531.57,0
20240624144004,536.72,0
20240624145004,361.23,0
20240624150004,440.63,0
20240624151004,331.95,0
20240624152004,229.85,0
20240624153004,131.97,0
20240624154004,200.69,0
20240624155004,119.17,0
20240624160004,27.47,0
20240624161004,27.95,0
20240624162004,32.57,0
20240624163004,5.56,0
20240624164004,3.66,0
20240624165004,4.38,0
20240702090004,1201.92,0
20240702091004,1269.06,0
20240702092004,1355.09,0
20240702093004,1055.57,0
20240702094004,418.32,0
20240702095004,339.74,0
20240702100004,232.34,0
20240702101004,919.94,0
20240702102004,1617.74,0
20240702103004,1578.3,0
20240702104004,1551.08,0
20240702105004,1550.8,0
20240702110004,1558.07,0
20240702111004,1552.91,0
20240702112004,1547.33,0
20240702113004,1556.68,0
20240702114004,1612.63,0
20240702115004,1552.96,0
20240702120004,1523.12,0
20240702121004,1519.77,0
20240702122004,1508.21,0
20240702123004,1558.61,0
20240702124004,1351.17,0
20240702125004,884.21,0
20240702130004,1418.85,0
20240702131004,959.69,0
20240702132004,842.62,0
20240702133004,1227.13,0
20240702134004,1302.29,0
20240702135004,982.88,0
20240702140004,439.98,0
20240702141004,177.64,0
20240702142004,40.67,0
20240702143004,50.89,0
20240702144004,69.82,0
20240702145004,23.71,0
20240702150004,23.24,0
20240702151004,19.73,0
20240702152004,10.22,0
20240702153004,9.9,0
20240702154004,11.58,0
20240702155004,15.87,0
20240702160004,12.31,0
20240702161004,10.44,0
20240702162004,8.2,0
20240702163004,13.5,0
20240702164004,16.74,0
20240702165004,4.0,0
20240428090005,256.92,1
20240428091005,310.84,1
20240428092005,115.75,1
20240428093005,44.21,1
20240428094005,22.54,1
20240428095005,24.88,1
20240428100005,36.47,1
20240428101005,130.77,1
20240428102005,367.62,1
20240428103005,377.54,1
20240428104005,785.63,1
20240428105005,442.41,1
20240428110005,612.61,1
20240428111005,824.17,1
20240428112005,820.7,1
20240428113005,367.7,1
20240428114005,362.34,1
20240428115005,348.09,1
20240428120005,450.74,1
20240428121005,428.2,1
20240428122005,276.04,1
20240428123005,327.12,1
20240428124005,311.28,1
20240428125005,150.95,1
20240428130005,102.42,1
20240428131005,89.59,1
20240428132005,88.32,1
20240428133005,67.32,1
20240428134005,56.88,1
20240428135005,58.6,1
20240428140005,52.1,1
20240428141005,55.27,1
20240428142005,63.57,1
20240428143005,150.37,1
20240428144005,292.21,1
20240428145005,204.83,1
20240428150005,285.76,1
20240428151005,671.12,1
20240428152005,382.21,1
20240428153005,198.63,1
20240428154005,169.3,1
20240428155005,218.52,1
20240428160005,269.72,1
20240428161005,191.25,1
20240428162005,50.61,1
20240428163005,39.41,1
20240428164005,42.76,1
20240428165005,68.6,1
20240511090005,260.76,1
20240511091005,299.17,1
20240511092005,499.2,1
20240511093005,649.19,1
20240511094005,310.16,1
20240511095005,665.82,1
20240511100005,980.01,1
20240511101005,753.36,1
20240511102005,1211.78,1
20240511103005,422.1,1
20240511104005,295.75,1
20240511105005,369.6,1
20240511110005,377.88,1
20240511111005,557.81,1
20240511112005,1346.06,1
20240511113005,442.44,1
20240511114005,446.23,1
20240511115005,288.67,1
20240511120005,130.02,1
20240511121005,201.48,1
20240511122005,709.78,1
20240511123005,1546.47,1
20240511124005,1480.18,1
20240511125005,1674.4,1
20240511130005,1251.92,1
20240511131005,1228.92,1
20240511132005,1595.68,1
20240511133005,1727.24,1
20240511134005,1471.68,1
20240511135005,1392.88,1
20240511140005,681.29,1
20240511141005,424.75,1
20240511142005,343.62,1
20240511143005,395.33,1
20240511144005,498.49,1
20240511145005,194.26,1
20240511150005,220.62,1
20240511151005,222.82,1
20240511152005,93.74,1
20240511153005,61.5,1
20240511154005,100.42,1
20240511155005,44.23,1
20240511160005,42.4,1
20240511161005,101.56,1
20240511162005,143.75,1
20240511163005,208.7,1
20240511164005,71.03,1
20240511165005,30.93,1
20240513090005,12.74,1
20240513091005,10.05,1
20240513092005,10.16,1
20240513093005,11.94,1
20240513094005,16.69,1
20240513095005,18.15,1
20240513100005,10.2,1
20240513101005,10.06,1
20240513102005,9.5,1
20240513103005,8.65,1
20240513104005,12.26,1
20240513105005,15.33,1
20240513110005,21.52,1
20240513111005,22.89,1
20240513112005,41.11,1
20240513113005,33.12,1
20240513114005,27.09,1
20240513115005,22.75,1
20240513120005,25.1,1
20240513121005,33.41,1
20240513122005,28.74,1
20240513123005,39.28,1
20240513124005,30.42,1
20240513125005,35.75,1
20240513130005,13.12,1
20240513131005,13.05,1
20240513132005,12.29,1
20240513133005,9.14,1
20240513134005,17.76,1
20240513135005,30.52,1
20240513140005,19.12,1
20240513141005,20.3,1
20240513142005,14.95,1
20240513143005,7.89,1
20240513144005,8.17,1
20240513145005,8.48,1
20240513150005,9.98,1
20240513151005,12.02,1
20240513152005,8.93,1
20240513153005,3.85,1
20240513154005,5.17,1
20240513155005,4.21,1
20240513160005,4.48,1
20240513161005,2.29,1
20240513162005,1.93,1
20240513163005,2.15,1
20240513164005,0.91,1
20240513165005,0.95,1
20240525090005,273.2,0
20240525091005,242.94,0
20240525092005,364.7,0
20240525093005,565.82,0
20240525094005,399.22,0
20240525095005,413.26,0
20240525100005,554.95,0
20240525101005,448.57,0
20240525102005,486.56,0
20240525103005,517.81,0
20240525104005,825.36,0
20240525105005,584.66,0
20240525110005,998.05,0
20240525111005,803.53,0
20240525112005,616.84,0
20240525113005,273.81,0
20240525114005,252.95,0
20240525115005,456.34,0
20240525120005,577.03,0
20240525121005,281.87,0
20240525122005,167.32,0
20240525123005,126.74,0
20240525124005,182.48,0
20240525125005,412.72,0
20240525130005,375.66,0
20240525131005,427.8,0
20240525132005,359.0,0
20240525133005,473.77,0
20240525134005,232.77,0
20240525135005,201.63,0
20240525140005,178.52,0
20240525141005,91.76,0
20240525142005,119.14,0
20240525143005,116.5,0
20240525144005,113.11,0
20240525145005,49.54,0
20240525150005,76.24,0
20240525151005,116.6,0
20240525152005,155.07,0
20240525153005,176.57,0
20240525154005,134.86,0
20240525155005,89.1,0
20240525160005,67.67,0
20240525161005,49.28,0
20240525162005,34.44,0
20240525163005,29.5,0
20240525164005,34.13,0
20240525165005,32.71,0
20240602090005,98.38,0
20240602091005,77.91,0
20240602092005,54.77,0
20240602093005,38.28,0
20240602094005,14.91,0
20240602095005,30.85,0
20240602100005,49.07,0
20240602101005,26.4,0
20240602102005,54.42,0
20240602103005,94.01,0
20240602104005,66.11,0
20240602105005,65.41,0
20240602110005,43.25,0
20240602111005,58.41,0
20240602112005,43.16,0
20240602113005,17.33,0
20240602114005,27.5,0
20240602115005,8.58,0
20240602120005,14.77,0
20240602121005,34.38,0
20240602122005,20.7,0
20240602123005,7.21,0
20240602124005,15.58,0
20240602125005,14.76,0
20240602130005,30.94,0
20240602131005,47.81,0
20240602132005,67.61,0
20240602133005,70.2,0
20240602134005,48.91,0
20240602135005,31.12,0
20240602140005,35.23,0
20240602141005,17.28,0
20240602142005,6.47,0
20240602143005,16.05,0
20240602144005,12.45,0
20240602145005,8.02,0
20240602150005,6.24,0
20240602151005,3.18,0
20240602152005,1.66,0
20240602153005,4.22,0
20240602154005,3.13,0
20240602155005,3.1,0
20240602160005,3.87,0
20240602161005,4.41,0
20240602162005,2.04,0
20240602163005,1.95,0
20240602164005,1.67,0
20240602165005,2.98,0
20240622090005,513.8,1
20240622091005,668.9,1
20240622092005,692.39,1
20240622093005,819.95,1
20240622094005,880.94,1
20240622095005,1052.6,1
20240622100005,1089.3,1
20240622101005,1180.55,1
20240622102005,1297.93,1
20240622103005,1300.47,1
20240622104005,1187.84,1
20240622105005,738.03,1
20240622110005,1449.4,1
20240622111005,1408.04,1
20240622112005,1430.52,1
20240622113005,1602.05,1
20240622114005,1630.57,1
20240622115005,1657.95,1
20240622120005,1695.9,1
20240622121005,1704.83,1
20240622122005,1656.84,1
20240622123005,1594.13,1
20240622124005,1494.56,1
20240622125005,1512.78,1
20240622130005,1631.42,1
20240622131005,1616.45,1
20240622132005,1626.58,1
20240622133005,761.57,1
20240622134005,846.42,1
20240622135005,1042.78,1
20240622140005,358.26,1
20240622141005,736.35,1
20240622142005,1333.11,1
20240622143005,772.77,1
20240622144005,307.52,1
20240622145005,293.03,1
20240622150005,310.16,1
20240622151005,295.81,1
20240622152005,324.92,1
20240622153005,395.76,1
20240622154005,155.29,1
20240622155005,185.83,1
20240622160005,109.95,1
20240622161005,106.62,1
20240622162005,122.98,1
20240622163005,141.33,1
20240622164005,150.12,1
20240622165005,128.7,1
20240623090005,349.24,0
20240623091005,838.82,0
20240623092005,300.82,0
20240623093005,161.69,0
20240623094005,829.59,0
20240623095005,1100.92,0
20240623100005,1235.21,0
20240623101005,1287.96,0
20240623102005,1378.87,0
20240623103005,1350.09,0
20240623104005,1403.42,0
20240623105005,1428.59,0
20240623110005,1251.77,0
20240623111005,1503.85,0
20240623112005,1514.96,0
20240623113005,1565.25,0
20240623114005,1586.2,0
20240623115005,1613.45,0
20240623120005,1610.62,0
20240623121005,1626.91,0
20240623122005,1656.08,0
20240623123005,1668.2,0
20240623124005,1368.34,0
20240623125005,1668.55,0
20240623130005,1603.56,0
20240623131005,1602.77,0
20240623132005,1602.32,0
20240623133005,1597.68,0
20240623134005,1572.15,0
20240623135005,1601.82,0
20240623140005,1617.31,0
20240623141005,834.16,0
20240623142005,288.27,0
20240623143005,818.96,0
20240623144005,1382.88,0
20240623145005,1384.36,0
20240623150005,1308.08,0
20240623151005,1311.26,0
20240623152005,1196.14,0
20240623153005,1140.91,0
20240623154005,292.41,0
20240623155005,595.49,0
20240623160005,160.27,0
20240623161005,211.33,0
20240623162005,109.3,0
20240623163005,35.35,0
20240623164005,19.4,0
20240623165005,9.37,0
20240624090005,549.98,1
20240624091005,659.06,1
20240624092005,769.56,1
20240624093005,486.76,1
20240624094005,528.92,1
20240624095005,408.05,1
20240624100005,1327.0,1
20240624101005,1403.5,1
20240624102005,1410.18,1
20240624103005,1472.68,1
20240624104005,1502.08,1
20240624105005,1548.3,1
20240624110005,1526.82,1
20240624111005,1531.9,1
20240624112005,1551.59,1
20240624113005,1573.61,1
20240624114005,1601.53,1
20240624115005,1611.08,1
20240624120005,1636.86,1
20240624121005,1637.26,1
20240624122005,1650.46,1
20240624123005,1652.57,1
20240624124005,1657.42,1
20240624125005,1639.94,1
20240624130005,1655.06,1
20240624131005,1663.33,1
20240624132005,1655.48,1
20240624133005,1641.18,1
20240624134005,1533.89,1
20240624135005,1551.6,1
20240624140005,1399.35,1
20240624141005,1417.97,1
20240624142005,813.39,1
20240624143005,1055.97,1
20240624144005,1223.08,1
20240624145005,906.24,1
20240624150005,1333.48,1
20240624151005,1115.96,1
20240624152005,731.87,1
20240624153005,435.27,1
20240624154005,839.65,1
20240624155005,750.81,1
20240624160005,69.26,1
20240624161005,32.7,1
20240624162005,34.16,1
20240624163005,4.12,1
20240624164005,2.62,1
20240624165005,4.1,1
20240705090005,529.8,1
20240705091005,620.02,1
20240705092005,716.66,1
20240705093005,811.86,1
20240705094005,899.71,1
20240705095005,994.21,1
20240705100005,1089.48,1
20240705101005,1192.16,1
20240705102005,1270.48,1
20240705103005,1421.13,1
20240705104005,1398.97,1
20240705105005,216.93,1
20240705110005,746.89,1
20240705111005,79.23,1
20240705112005,338.3,1
20240705113005,1623.16,1
20240705114005,1618.99,1
20240705115005,1671.7,1
20240705120005,1660.1,1
20240705121005,1488.93,1
20240705122005,1730.02,1
20240705123005,1669.99,1
20240705124005,1666.3,1
20240705125005,1649.4,1
20240705130005,1658.39,1
20240705131005,1669.87,1
20240705132005,1645.57,1
20240705133005,1655.16,1
20240705134005,1627.8,1
20240705135005,1611.01,1
20240705140005,1638.92,1
20240705141005,1623.12,1
20240705142005,1659.13,1
20240705143005,1072.77,1
20240705144005,1545.87,1
20240705145005,795.94,1
20240705150005,772.47,1
20240705151005,1047.71,1
20240705152005,1018.75,1
20240705153005,1133.89,1
20240705154005,49.4,1
20240705155005,40.55,1
20240705160005,88.32,1
20240705161005,88.9,1
20240705162005,156.46,1
20240705163005,93.33,1
20240705164005,21.0,1
20240705165005,30.44,1
20240707090005,514.72,1
20240707091005,606.72,1
20240707092005,700.59,1
20240707093005,797.38,1
20240707094005,892.17,1
20240707095005,985.5,1
20240707100005,1081.25,1
20240707101005,1180.99,1
20240707102005,1201.54,1
20240707103005,1268.83,1
20240707104005,1467.11,1
20240707105005,1373.86,1
20240707110005,948.39,1
20240707111005,1359.06,1
20240707112005,1548.54,1
20240707113005,1569.78,1
20240707114005,1582.01,1
20240707115005,1588.68,1
20240707120005,1596.54,1
20240707121005,1615.1,1
20240707122005,1611.07,1
20240707123005,1605.92,1
20240707124005,1628.32,1
20240707125005,1655.2,1
20240707130005,1644.78,1
20240707131005,1631.44,1
20240707132005,1612.84,1
20240707133005,1600.64,1
20240707134005,1595.09,1
20240707135005,1550.66,1
20240707140005,1550.01,1
20240707141005,1548.26,1
20240707142005,1332.63,1
20240707143005,1511.3,1
20240707144005,1491.57,1
20240707145005,1514.45,1
20240707150005,1312.68,1
20240707151005,1236.48,1
20240707152005,391.9,1
20240707153005,211.38,1
20240707154005,89.56,1
20240707155005,401.66,1
20240707160005,113.32,1
20240707161005,298.11,1
20240707162005,67.96,1
20240707163005,168.84,1
20240707164005,9.45,1
20240707165005,17.17,1
20240712090005,442.0,1
20240712091005,399.88,1
20240712092005,536.73,1
20240712093005,704.04,1
20240712094005,772.52,1
20240712095005,726.52,1
20240712100005,1024.83,1
20240712101005,981.33,1
20240712102005,982.32,1
20240712103005,1028.44,1
20240712104005,1451.19,1
20240712105005,1458.24,1
20240712110005,1296.1,1
20240712111005,1428.77,1
20240712112005,1461.54,1
20240712113005,1483.01,1
20240712114005,1464.15,1
20240712115005,1591.45,1
20240712120005,1584.14,1
20240712121005,1573.87,1
20240712122005,1664.38,1
20240712123005,1456.3,1
20240712124005,1516.04,1
20240712125005,1564.67,1
20240712130005,1675.7,1
20240712131005,1694.96,1
20240712132005,1582.78,1
20240712133005,1490.46,1
20240712134005,1352.15,1
20240712135005,1566.81,1
20240712140005,1438.79,1
20240712141005,1212.1,1
20240712142005,1239.8,1
20240712143005,838.33,1
20240712144005,455.56,1
20240712145005,664.75,1
20240712150005,795.97,1
20240712151005,708.35,1
20240712152005,772.44,1
20240712153005,475.71,1
20240712154005,565.03,1
20240712155005,315.03,1
20240712160005,476.37,1
20240712161005,811.54,1
20240712162005,256.45,1
20240712163005,89.5,1
20240712164005,83.19,1
20240712165005,89.07,1
20240713090005,544.52,1
20240713091005,596.42,1
20240713092005,679.02,1
20240713093005,787.31,1
20240713094005,875.54,1
20240713095005,794.66,1
20240713100005,1183.18,1
20240713101005,1118.53,1
20240713102005,455.3,1
20240713103005,1333.84,1
20240713104005,1511.68,1
20240713105005,1512.66,1
20240713110005,1548.26,1
20240713111005,1591.2,1
20240713112005,1620.76,1
20240713113005,1516.4,1
20240713114005,1635.0,1
20240713115005,1646.56,1
20240713120005,1653.73,1
20240713121005,1625.11,1
20240713122005,1625.77,1
20240713123005,1641.12,1
20240713124005,1648.85,1
20240713125005,1647.72,1
20240713130005,1646.72,1
20240713131005,1634.76,1
20240713132005,1645.23,1
20240713133005,1319.43,1
20240713134005,471.11,1
20240713135005,1032.87,1
20240713140005,531.26,1
20240713141005,523.31,1
20240713142005,1379.55,1
20240713143005,1152.28,1
20240713144005,474.85,1
20240713145005,395.25,1
20240713150005,268.76,1
20240713151005,175.22,1
20240713152005,241.35,1
20240713153005,478.83,1
20240713154005,155.0,1
20240713155005,114.27,1
20240713160005,131.75,1
20240713161005,63.49,1
20240713162005,21.7,1
20240713163005,12.68,1
20240713164005,8.08,1
20240713165005,6.6,1
20240519090006,159.38,0
20240519091006,139.33,0
20240519092006,124.85,0
20240519093006,82.47,0
20240519094006,75.49,0
20240519095006,103.94,0
20240519100006,120.22,0
20240519101006,116.86,0
20240519102006,122.07,0
20240519103006,139.01,0
20240519104006,163.24,0
20240519105006,115.49,0
20240519110006,116.47,0
20240519111006,197.7,0
20240519112006,211.78,0
20240519113006,182.9,0
20240519114006,213.57,0
20240519115006,219.76,0
20240519120006,100.12,0
20240519121006,81.32,0
20240519122006,56.76,0
20240519123006,58.62,0
20240519124006,79.06,0
20240519125006,98.88,0
20240519130006,97.48,0
20240519131006,92.54,0
20240519132006,122.51,0
20240519133006,124.78,0
20240519134006,99.11,0
20240519135006,111.36,0
20240519140006,179.98,0
20240519141006,240.56,0
20240519142006,221.78,0
20240519143006,232.16,0
20240519144006,205.89,0
20240519145006,289.41,0
20240519150006,310.04,0
20240519151006,180.31,0
20240519152006,187.27,0
20240519153006,213.62,0
20240519154006,416.62,0
20240519155006,299.22,0
20240519160006,142.47,0
20240519161006,71.69,0
20240519162006,76.28,0
20240519163006,43.93,0
20240519164006,21.66,0
20240519165006,19.71,0
20240522090006,681.6,0
20240522091006,695.12,0
20240522092006,590.72,0
20240522093006,635.15,0
20240522094006,713.76,0
20240522095006,777.21,0
20240522100006,981.52,0
20240522101006,880.06,0
20240522102006,812.75,0
20240522103006,844.42,0
20240522104006,573.16,0
20240522105006,1382.04,0
20240522110006,1572.99,0
20240522111006,1908.82,0
20240522112006,1344.12,0
20240522113006,736.78,0
20240522114006,1947.63,0
20240522115006,1179.28,0
20240522120006,1930.99,0
20240522121006,1828.88,0
20240522122006,1112.93,0
20240522123006,1155.17,0
20240522124006,856.92,0
20240522125006,395.23,0
20240522130006,232.49,0
20240522131006,231.38,0
20240522132006,258.2,0
20240522133006,231.98,0
20240522134006,217.78,0
20240522135006,304.28,0
20240522140006,52.78,0
20240522141006,12.9,0
20240522142006,8.31,0
20240522143006,10.63,0
20240522144006,12.58,0
20240522145006,10.31,0
20240522150006,7.77,0
20240522151006,4.45,0
20240522152006,3.31,0
20240522153006,1.64,0
20240522154006,2.74,0
20240522155006,7.71,0
20240522160006,9.85,0
20240522161006,10.15,0
20240522162006,6.67,0
20240522163006,4.69,0
20240522164006,5.85,0
20240522165006,4.09,0
20240525090006,287.1,1
20240525091006,261.48,1
20240525092006,378.66,1
20240525093006,616.56,1
20240525094006,421.63,1
20240525095006,422.74,1
20240525100006,573.08,1
20240525101006,483.45,1
20240525102006,496.74,1
20240525103006,533.06,1
20240525104006,968.89,1
20240525105006,658.46,1
20240525110006,1212.63,1
20240525111006,1230.88,1
20240525112006,648.39,1
20240525113006,290.96,1
20240525114006,249.51,1
20240525115006,430.6,1
20240525120006,626.84,1
20240525121006,302.55,1
20240525122006,179.86,1
20240525123006,130.84,1
20240525124006,176.1,1
20240525125006,415.66,1
20240525130006,393.64,1
20240525131006,436.14,1
20240525132006,379.41,1
20240525133006,471.52,1
20240525134006,256.26,1
20240525135006,207.12,1
20240525140006,189.02,1
20240525141006,97.36,1
20240525142006,114.27,1
20240525143006,127.66,1
20240525144006,113.32,1
20240525145006,55.03,1
20240525150006,74.05,1
20240525151006,117.16,1
20240525152006,154.35,1
20240525153006,161.45,1
20240525154006,135.27,1
20240525155006,91.86,1
20240525160006,68.89,1
20240525161006,49.99,1
20240525162006,34.69,1
20240525163006,30.64,1
20240525164006,34.35,1
20240525165006,34.44,1
20240601090006,181.34,0
20240601091006,65.9,0
20240601092006,74.96,0
20240601093006,141.85,0
20240601094006,388.28,0
20240601095006,346.94,0
20240601100006,315.78,0
20240601101006,213.8,0
20240601102006,164.57,0
20240601103006,277.53,0
20240601104006,570.64,0
20240601105006,1246.7,0
20240601110006,874.89,0
20240601111006,1660.17,0
20240601112006,243.42,0
20240601113006,122.57,0
20240601114006,66.83,0
20240601115006,83.51,0
20240601120006,91.36,0
20240601121006,183.03,0
20240601122006,250.08,0
20240601123006,461.69,0
20240601124006,361.47,0
20240601125006,209.68,0
20240601130006,226.09,0
20240601131006,213.5,0
20240601132006,136.43,0
20240601133006,118.55,0
20240601134006,104.64,0
20240601135006,77.8,0
20240601140006,60.49,0
20240601141006,65.25,0
20240601142006,39.34,0
20240601143006,53.05,0
20240601144006,22.71,0
20240601145006,25.98,0
20240601150006,44.06,0
20240601151006,36.27,0
20240601152006,44.64,0
20240601153006,17.45,0
20240601154006,7.47,0
20240601155006,5.25,0
20240601160006,5.31,0
20240601161006,5.1,0
20240601162006,12.9,0
20240601163006,6.71,0
20240601164006,7.38,0
20240601165006,8.7,0
20240611090006,39.01,0
20240611091006,85.26,0
20240611092006,244.17,0
20240611093006,225.15,0
20240611094006,234.17,0
20240611095006,277.95,0
